tissue,name,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17
Liver,"2-oxa-4-azatetracyclo[6.3.1.1~6,10~.0~1,5~]tridecan-3-one",-0.006126250257253049,0.027025163863666126,-0.021231904306630616,-0.042639019793481135,-0.02143697228413029,0.029755633273709645,-0.03536464536872524,-0.011640975955530522,0.04727619221986177,-0.00555977441516631,-0.04085096223988459,-0.05453489323499924,0.0017177553401585399,-0.017327748489679374,0.0034628941971987562,-0.03207202889503329,0.021911635401672715
Liver,2-pyridone,0.02837770610012643,-0.008751002778313153,0.026570126460743023,0.03943999547889344,0.019724520702342537,0.02912530694916324,-0.036990696299294745,0.007014666499787697,-0.024654911027995607,0.0013397311341126312,-0.034415461107914165,-0.026247007305362613,0.035860663160366825,-0.040169880992570635,-0.004314829270282234,0.034259427407454995,-0.006249433288108214
Liver,"2-{2-[2-(1-Benzo[b]thiophen-3-ylethylidene)hydrazono]-4-oxo-1,3-thiazolan-5-yl}acetic acid",0.0135307940549573,0.039895913762419494,0.05289135774128705,-0.018765480033499933,-0.007171897144236085,-0.0022401513781906417,-0.018579617247701644,-0.0138716109389629,-0.043108831991710825,-0.018588726347989457,-0.0015433801129489772,0.02085285598016303,0.010131769870172204,0.01625691763500653,0.022790662020811325,0.023782327881029398,0.003318963562854192
Liver,20-HETE ethanolamide,-0.036380825595142594,0.012095904479602428,-0.040443338974622205,-0.006769486746230798,0.022828233131264156,8.710303652465143e-4,-7.946972507033016e-4,-0.039939833173143965,-0.04158051006374596,-0.012271430258878299,6.597445397438364e-4,-0.004956117346791161,0.035617477184412216,-0.018027059696312988,-0.02140234679358207,-0.021620324804261123,0.017112217222509277
Liver,20-Hydroxyrhodopin,-0.02976631277539558,-0.01663368698890384,0.027487264478893745,0.022724334120797503,-0.034188293506265226,-0.023370980578292226,-0.0038097935989940476,-0.03154081471199959,-0.02338796703171873,0.023256768964866968,-0.02319270322159241,-0.0016962543258185305,-0.05486679277933225,-0.0031583521125984073,-0.020423250447420053,-0.05093018307046818,-0.025918541719295207
Liver,2S-Amino-tridecanoic acid,-0.005582541077621439,0.012174089765795232,0.005543599240359003,0.06310693121201974,-0.021381364254481172,-0.01281935889170851,-0.005475122393160565,-0.06386581205408146,0.0469912943299248,0.023001773124379808,-0.003867384898645971,-0.012399264551614749,-0.004469884265843879,0.03563266414104402,0.008286718400494162,-0.0066842467963635745,-0.01582991991468068
Liver,"3,4-Dihydrocadalene",-0.0287162760201039,0.005294294913111854,0.020144260536967808,-0.01071414327162268,-0.008974143201995561,0.07307482156838856,-0.002011842843448354,-7.086191686950833e-4,0.046127733024757304,-0.013825872042801607,-0.003891867792814286,0.0017431555702929519,-0.008811858191600649,-0.012531322655547256,0.05940104168010174,-0.013851231478833485,0.00860115794343884
Liver,"3,4-Dihydroxyhydrocinnamic acid",0.003690006002160114,0.004452696392488075,0.023185665192354005,-0.018735335714052753,0.035955104576233674,0.03974355636477974,-0.050712154390798736,0.007696189202065669,-0.012804022624809204,-0.07159513691022422,-0.022782085766836303,0.04372056206887466,-0.008169748064656352,0.03165077237522122,-0.022660262841795554,0.009871258189336781,-0.011531352259411862
Liver,"3,6,9,12-tetraoxatridecan-1-ol",0.030119672348561978,-0.0012037965724453336,0.019800958570162546,-0.022827609340677114,0.0024522079537823457,-0.019777337017840325,0.06290712510235902,0.04123150829375735,-0.03985703634510337,0.0026053759342864824,0.02305976218077213,-0.03792195451844117,-0.0018175351338418683,0.0060446243882563465,-0.00377335350298279,-0.026691374620244852,0.011603540730279917
Liver,"3-(1-cyano-1,2-dihydroisoquinolin-2-yl)-3-oxopropyl propionate",0.0343262104967811,-0.01956831231965821,0.014153266121543917,-0.001031633989219284,-0.012025839352989096,0.02454132131464938,-0.017991603925518032,-0.037197771003079555,-0.001973283038918544,0.034569201569492815,-0.05845156446396515,-0.023681338211867492,0.049366871130957085,0.030828873767981244,-7.37317298261942e-4,0.005239475385521799,-0.0016726423648099444
Liver,"3-(2,4-Cyclopentadien-1-ylidene)-5α-androstan-17β-ol",0.011161630493572442,0.012739751897457146,-0.025203470000306916,-0.006404351583047587,-0.007019021957044417,-0.07391673196663885,-0.021704074570351735,0.03283042576153334,-0.015005717664456384,-0.012896404094609931,-0.061534813665491794,0.04570671938659086,0.0123838298182557,0.0034009757222844294,-0.019506445047364256,-0.011574976863424116,0.023367054876335936
Liver,"3-Acetyl-2,7-naphthyridine",-0.013917680095421832,0.008830034979516567,0.002572144281586539,0.004466442238940766,0.009599443779973627,-0.01676056811362177,0.02049719733836566,-0.016604931255346428,0.03616961364623736,0.03479287217801118,-0.0715902636023429,-0.05801352847499521,-0.0221507312262711,-0.07044691909378338,-0.046915089175742775,-0.0033811001093692343,0.029842814975752315
Liver,3-Amino-4-hydroxybenzoic acid,-0.02756394687112396,-0.005967104105680148,-0.035675392947532115,0.006151827401536394,0.008142552425191223,0.02705012413710363,0.016390757631740246,0.01766141823821468,0.01619783046411845,-0.018887291283917595,-0.06164398179101023,-0.012212479614882883,-0.007793194438564215,0.03453434900248883,0.07261259481758778,-0.02482786070237731,-0.014360379928949134
Liver,3-Furoic acid,0.03467527862829468,-0.04004535774797551,-0.015380144357981676,-0.005795957698928151,-0.0411428346214212,0.009343360981115023,-0.007952896470086774,-0.026040054783000914,-0.008384709080949923,0.003884142564362516,0.023614626639993787,0.027172527994153074,0.029855626604083255,-0.024075688301296236,-0.006514188086172115,-0.0012140219412584109,0.011587176744186741
Liver,3-Hydroxy-1-phenyl-1-eicosanone,0.0028165419766609445,-0.03185729973662442,0.017551869313621776,-0.010296464625328752,0.07824875453905929,0.03863928222152814,0.016409147202799106,-5.686871188080448e-4,-0.003779294723873634,-0.012826181080085453,-0.01702660442458628,-0.020769928979971097,-0.01729329979396152,0.010365447024028937,-0.003979499252680907,-0.005795327787131379,0.03012059483836877
Liver,3-Hydroxybutyrylcarnitine,-0.0032475374346619865,0.061004029196301095,-1.2241551072080861e-5,0.003725764193322584,-0.0074273730958534356,-0.00275348219566751,0.022805119842712926,0.00941788491517834,-0.03184000506955229,-0.01616593882381201,0.0076397956457137685,0.060875482602144745,-0.02799635917171742,-0.01920906497539285,-0.007459466749492498,0.017608929088592826,-0.04050628638525472
Liver,3-Hydroxyhexadecadienoylcarnitine,0.013165033430452198,-1.4453535346660809e-4,-0.013343875035708474,9.506353091461683e-4,-0.016083140701859955,-0.018376311359271834,0.0483801556523149,0.08634075874650339,-0.025353219647211742,-0.012036337417296676,-0.06206779657927793,0.011040993839776846,0.001779797590661674,-0.00577437192720249,-0.0074181747254987605,0.008704813472090806,-0.0016540946228971935
Liver,3-Hydroxyhexanoylcarnitine,-0.02308747786435687,0.043897329878358,0.0047099844686278505,-0.018087322508771132,-0.008072493511613004,0.02872009909902382,-0.03979916052528359,0.029258671622717263,6.809828550194345e-4,0.03246947980478392,-0.011734353664356031,-0.02673159515399177,0.02080181493358366,-0.0010977862917747128,0.03424346840368719,-0.050379339735766845,-0.0015586816209678866
Liver,3-Hydroxymelatonin,-0.015443912595500596,-0.016627791067925005,-0.03121100344153409,-0.026044454352048635,-0.04791933107949101,-0.041286868738506434,0.02026791558611173,0.010559540350479445,0.01730333358915512,0.02623774579840238,0.013730858920911849,0.00904163405963352,-0.022108507780848347,0.045693371277027085,0.05123365531448991,-0.02622534220688096,-0.0018861399419876526
Liver,3-Indoleacetonitrile,-0.006415220850184973,-0.042605082894686626,0.036818125777128896,0.02991803458831117,-0.010372770574637947,0.001749929230030222,0.01478873388118176,0.03156672833569036,-0.020864059159944503,0.03299813675035136,-0.03337265041134773,0.015909448902402954,0.058024006006848566,-0.007505153390602861,0.005354332997335583,0.011046572720469779,0.01822348613244074
Liver,3-Ketosphingosine,-0.013010097284727145,-0.048267541177229235,-0.02887793977971505,0.01784265500189602,0.0016611146473877654,-0.02429568391906041,0.03952163643173445,-0.0049089396111359485,0.0474938194806925,0.005081103074574022,0.012112436403700836,-0.010269010224569927,-0.008034250330150495,0.03572392853287778,-0.03265570137099168,0.009302867232113616,-0.0020761043653309344
Liver,3-Methoxy-4-hydroxyphenylethyleneglycol sulfate,-0.005084234338441257,0.009346080471712022,-0.019957493018808874,-0.009433696326267352,0.010628610124940974,0.02358962642044084,-0.010122524894339851,0.050181719288362396,0.01900064707983144,0.021169904494284884,0.039914979130372966,-0.0035900824966648,0.07090230216781708,0.0682050821073614,0.03004876047162556,-0.06069403352719418,-0.007339968741156506
Liver,"3-Methoxyestra-1,3,5(10),16-tetraene",-0.028167849155125817,-0.0036459119448817696,-0.014364680917604742,-0.028506478256330525,0.029379806207711683,0.0031268875363185443,-0.02741668530992791,0.01568746011557994,-0.04358619692904448,-0.027159428352688236,0.03214559277831764,0.01621411311038614,0.02532112741613248,0.012213279076285138,0.07643158378097206,-0.03532626204524814,-0.021427489314382597
Liver,3-Methyl-1-phenyl-2-butene,-0.04449918962099394,-3.4623075845404175e-6,-0.01589204083080997,-0.03646053057947834,0.033442347403155825,-0.006577372887934752,-0.013337370554106448,-0.008160214076561943,-0.029093765337568696,-0.013077988296879901,0.010101501286541956,-0.0264365667790484,0.012978622146846357,0.01811939248621001,-0.018025958306200456,-0.004232625268986846,0.002782917968602487
Liver,3-Methyl-2-oxovaleric acid,-0.00816640476493548,0.03960996111340507,0.024633341108084822,-0.037742584169457714,-0.030735903958526045,-0.016441695796622274,-0.03658866793599012,-0.007609687654681342,-0.006150595402858205,0.0022942903465459,0.002815716210709574,-0.014505799299326506,0.026138638352783048,-0.0016586723512496426,-0.06433602471709551,-0.04501411686812472,0.028705004197262025
Liver,3-Methylbutyl glucosinolate,-0.03669157961789938,-0.0016480289801008897,0.03761828606747268,0.02696388929215624,-0.014213978318903838,-0.00726169020456107,0.020648923731822273,-0.043865741967908815,-0.010828127566909528,-0.04127377286525144,-0.009116162427104633,0.020245758987884974,-0.025320001451270436,-0.0059673512974689055,0.01906721301460947,-0.008373831477846268,-0.010332059720128791
Liver,3-Methylglutaconic acid,0.027601930174957236,-0.016750319619199754,-0.047490960505016444,0.035395445027161125,0.030133068455969705,0.007622244851428986,-0.010437518120237672,0.003478537403975861,-0.02483712078399383,-0.022762522177835108,0.015379293322165019,-0.01729274144265089,0.015442160753078756,0.01408332466131278,-0.04516050869852117,-0.005862729100260015,-0.009264943134575836
Liver,3-Methylhistidine,-0.022497129626581572,0.0056708396994490625,0.061488781200107444,0.020401046380100166,0.019081136811830768,-0.00807590892208936,-4.837789391443354e-4,-0.018563239044166475,-0.01367849372846978,-0.016180208070127225,0.04438606992346633,0.026711875301338943,0.008162987524633859,0.005754043560462951,0.03699142215199854,-0.010112079948868282,-0.017488611292764855
Liver,3-Methylpentanoylcarnitine,-0.010005300500149606,0.052788701809070554,0.02725770085755254,0.014026945615405548,0.017728894093435775,0.03382858867569613,-0.02350498830345352,-0.005405306828085036,-0.029429035915927618,-0.024594773040885323,0.022874516413309027,0.044130621152523405,-0.003794978267066259,0.005125211099828835,0.012869386797872823,0.013155992256254889,0.011592367115406241
Liver,3-Methylphenylacetic acid,0.030606615043859076,0.012503499720715006,-0.0444616099557951,0.005120065048574457,0.006737462321433616,0.009532745920330403,0.04016056317488041,0.029066726170841377,-0.015598457990594736,-0.030332407767940776,-0.04962204577742984,0.005758240249213866,-0.030821749409993902,0.011080550678121913,0.01755228273340974,-0.01135125624861841,-0.0017127641609675259
Liver,3-Methylsulfolene,-0.014546031444378344,-0.07080891088916433,0.008072232808661366,-0.008539263181327786,-0.0091960355853244,0.014323057646915929,0.012941953330276009,-0.007113554931901179,-0.007807257690411019,-0.004174698804372213,-0.004128879975150092,0.0010987232454296393,-0.00430022354490829,-0.008467865028258798,0.014528691318419093,-0.012637937463264378,-0.007591280946017804
Liver,3-Nitrosothiazolidine,-0.002370742778264516,-0.007651766631651513,-0.03604311385110075,-0.00163884587445933,-0.03277702944217883,0.01726572057898919,0.02661932128590979,-0.045775232715017954,-0.002725966705681303,0.0035438620892852034,0.019415651130507642,-0.007804700143370185,0.10099614367624334,-0.00855476154350186,-0.0016508714045077135,0.030420202719068937,0.0108927805300586
Liver,3-Nitrotyrosine,0.05254834916559408,0.0035420564824964348,-0.0017098542309616778,-0.005291717687503989,0.012270298875141129,-0.0076813350343020075,-0.03554379489529187,-0.02088442704278472,0.019322885691039907,-0.021679848864601767,-0.005711143094917665,-0.004606907162840201,-0.017642114522418262,-0.0033454429698910773,-0.008966893697230274,0.007150956691424337,0.05658453199360967
Liver,3-Oxocholic acid,0.008054883404869604,9.132680177580938e-4,0.00947087538244235,0.004698117422952559,-0.016380701233657567,-0.029690858740742673,0.056082345626951975,0.07393335598283006,-0.017245979577229113,-0.02887012986035986,-0.006432305760034282,-0.0032088143451371553,0.01478075021921018,-0.008870260284617638,-0.07960261958711613,-0.0066363883846107365,0.00749941744679728
Liver,3-Oxododecanoic acid,0.046308487665502655,-0.008040475399617374,-0.02358108964704858,0.029853444317694988,-0.021467782934284134,0.011475647468102602,0.01259405541236267,0.0018901213507558732,-0.014142465043665507,0.021929461376326,0.010200790480816648,0.013840239922134814,0.03861172097044543,0.004836456337706863,-0.005465301427777298,-0.022839839272085022,0.005889609930766459
Liver,3-Oxooctadecanoic acid,-0.026124942901779327,-0.013667533224091633,-0.04063059565950372,0.03828136838883673,0.011334081360941132,0.006136291539561268,-0.02513545467526177,0.004507254275706957,0.027041799180077306,-0.013396018939708952,0.06094455912885276,-0.032245800963736054,-0.020127517392903284,0.0058813065093585104,0.02320461677622976,0.007969666810643266,0.003630250545380945
Liver,3-Sulfino-L-alanine,-0.011496102926210082,-0.016595779451140436,0.011953224281614798,-0.036071440674906065,-0.03605113411016463,-0.006312858089631647,0.027097513120600346,-0.030830479290121643,0.0016952862599949557,-0.028137179381772234,0.0582459331360703,-0.046662050357544865,0.02765041559987845,-0.00786476550796406,-0.06631925100804466,0.02054402119120125,-0.02870372936390023
Liver,3-Tropanol,-8.094807171351637e-4,0.01695679294220153,0.030625466479787745,-0.04153913721951532,-0.012260302769033933,0.01344986990161554,0.01647787016772072,0.008431965400008214,-0.022937826625471988,0.020288219886478966,0.052698705050959374,-0.03546762607026283,0.0032626103959077124,0.06739936277235349,0.058797934288697624,-0.024131819824506334,0.014214636476067492
Liver,"3-[(17Z)-13,14-Dihydroxy-17-triaconten-1-yl]-5-methyl-2(5H)-furanone",0.03336264297781527,0.014054810210171536,-0.05047770779023356,-0.009233612509478063,-0.009207186463211177,0.024124504155423197,0.017932285322557945,-0.04586492153635528,0.00388801383140813,0.012427155321195527,0.02970681770146524,0.019319470260985582,0.005358747931011192,-0.002157051868443527,0.004157737706854436,-0.007281197279514822,0.019897391552572405
Liver,"3-[(4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-Docosahexaenoyloxy]-2-[(1Z,11Z)-1,11-octadecadien-1-yloxy]propyl 2-(trimethylammonio)ethyl phosphate",0.023839582871286104,-0.030605899165074394,-0.0017235053189369933,-0.030362446214063213,-0.015419505816313751,0.032327001954360335,0.036939652689688976,0.018024027087193906,-0.039582191483821645,-0.0075041186823317455,0.03647684441148723,-0.0501426247648356,-0.02356355658880323,-0.007141864398905525,0.008627812182497363,-0.040022829028628484,-0.008150734486066152
Liver,"3-amino-5,7-dimethyladamantan-1-ol",-0.0010553042678121338,0.03282272836307219,0.0392423004970387,0.00821762345497386,-0.019003374173305453,0.050403295936574,-0.026086017365583178,-0.009694180477330797,-0.031253127770118634,0.038074369481825014,-0.04202597372746237,-0.03505474028254206,0.0037354050970783937,-0.02723887148412545,-0.006356617569955179,0.012136275858594961,0.018391815061495117
Liver,3-hydroxy-3-methyloxindole,-0.005576158834941049,-0.05473695982935966,-0.013833267785113661,0.01789326507334931,-0.022385601316203266,-0.014164081663868854,-0.02609498263580661,-0.018906266159564342,-0.04028974718454379,0.027633111651208988,0.027106268321735925,-0.02017705892383219,0.037918647726615635,-0.01111323663918643,0.010891883052953263,0.02523370108129307,-0.010761694997099773
Liver,3-hydroxydodec-2-enedioic acid,0.009846209710248306,0.02807649985635724,-0.00925856632600215,-0.005537613381427547,-0.026907681457156257,0.0027811308754949774,0.047613636926286666,-0.031222079072167643,0.0010785506116741392,-0.011774670379181552,0.010757501673860395,-0.03441325565965724,0.033396544247744166,0.04297029518496368,0.04404850518769388,0.08771843318988891,-0.024335258441484438
Liver,3-keto Fusidic acid,-0.04675453084460996,-0.007287734793554914,-0.02150618731720874,-0.01260901137361099,0.027633344967740055,-2.7293848952628536e-4,0.00528866648689229,-0.026365447893979096,-0.041170457233886494,0.014026388129721798,-0.029824606057554198,-6.53475508934659e-4,-0.00904384213453703,-0.0026390696383785544,-0.00578340596444385,0.014818900736659502,0.015031017304524967
Liver,3-sulfopropanediol,0.016457200622134495,0.004364805792616951,-0.049950029756871246,-0.04035629746678106,-0.008553649642296088,0.022997918994621655,-0.008896939539873975,-0.04614294750408527,-0.03510472034356676,0.02323335144942843,0.03800411712530297,-0.025816876342423942,-0.00835461417255967,-0.00809544522290808,-0.005816732570269595,-5.181483729131981e-4,0.0012031370475155843
Liver,3β-Fluoroandrost-5-en-17β-ol,-0.004841293684771434,-0.007684403395098087,-0.034456187783142925,-0.01375656607670959,0.009827763105054498,0.07934086253507208,-0.026013597617708006,0.018899028718960455,0.023233900536400832,0.0025086885132493937,-0.00813384266329022,0.0077220387045389745,-0.03790019946920538,0.05397733218763447,-0.002680127267666035,0.025588862350592857,0.002356369806566747
Liver,3β-hydroxy-5α-cholest-8-ene-4α-carboxylic acid,-0.005020131080299683,0.020610275346445342,0.02604538796806588,0.004599733882849158,-0.0031776204029916404,-0.01965420746317101,0.026364410279678063,0.01702510804712804,-0.012084677107726927,-0.052245376465513416,0.03784435593087682,0.052372292399405704,0.002877900941605799,-0.08625056868422354,0.01928592054444515,0.04037036855272435,-6.795727589014553e-4
Liver,"4,6-Diamino-3-({3-amino-6-[1-(methylamino)ethyl]tetrahydro-2H-pyran-2-yl}oxy)-2-hydroxycyclohexyl 3-deoxy-4-C-methyl-3-(methylamino)pentopyranoside",0.02581478394017215,-0.03619496010077957,-0.042244182774292524,0.024509772208058757,0.012272989099053484,-0.009180568570001072,0.01519505536671934,0.019681019241343994,0.016896883305113578,-0.026141466726834834,0.028816857920462225,-0.030265458009866915,0.011424755932297035,0.03631932050557565,-0.014372960177596233,-0.011179020284941167,0.022312162598600117
Liver,"4,7-Dioxoheptanoic acid",0.03022933655806978,-0.01752273955197819,-0.0035538632220204914,0.04858233049441838,-0.016662264787142996,0.00489334598317106,-0.03805851289118904,0.024436796871502797,-0.0016858997460358455,0.02567334342428761,0.02931756281563217,0.0247468028800279,-0.04243347979345641,0.03329631297036571,0.02761845207166281,-0.012602520826749466,-0.06368547264279349
Liver,"4,7-dimethylpyrazolo[5,1-c][1,2,4]triazine-3-carbonitrile",-2.9152010911387996e-4,0.044028417204034574,0.04337506191621256,-0.034108164388990385,-0.004223161522979926,0.01734800874082358,0.008375416903188049,0.03507585642816795,-0.026351973881731664,-0.024853370114028554,0.004758280481558426,-0.0026459652301577216,0.025474288622527187,0.016035904255509683,0.025466587813112306,0.031427560097605854,-0.010806391986317072
Liver,"4-(1,1,3,3-Tetramethylbutyl)-phenol",-0.0036707624828017215,-0.01106056013485702,0.016328682171790655,0.039893929767272567,-0.055414085538908524,0.02550901140888677,-0.006001302414473113,0.010987451646277872,-0.0013099388748347054,-0.005623391845658461,0.0034086705985535144,0.008351589349614812,0.08523362404724641,0.03441771549893094,-0.00206970249925861,-0.03748681499585512,-0.024166257695224055
Liver,"4-(1H-1,2,4-triazol-1-yl)aniline",0.006839027259529724,-0.001687236168491918,0.005179537670685449,-0.0033560874034381178,-0.051464564406708,0.027457126867563787,0.07742894227096833,0.005213959504863698,-0.024847641780067976,0.032480846047543074,-0.03801686540611171,0.01232808571913619,0.02367891858652584,-0.032838275109163255,-0.010492901443245885,0.015481159679035938,-4.6726870542501914e-4
Liver,"4-(1h-pyrazol-1-yl)-n,n-bis(2-pyridinylmethyl)benzenesulfonamide",0.02504853988190662,0.032087444186358574,0.012484472897211055,-0.04230043126699627,-0.008360552994136418,0.01859363591267295,0.007609311758353728,0.007748893093430735,-0.04487678002240712,-0.009029496454245268,-0.05761784484114397,-0.00407141006532962,-0.027986907696458445,-0.0030072840792365035,-0.012857602277148304,-0.04319249053139173,-0.007199340850203703
Liver,4-Acetyl-2(3H)-benzoxazolone,0.04576376543830751,0.03720576192607857,0.013129334155984775,-0.010353960448381543,-0.005330157978712615,0.006588896709122427,0.011876931093531048,0.009286132419199396,-0.02976641446427577,0.003181163655092937,-0.02356259723715722,-0.01091830062375298,-0.01016668915310379,-5.555060795527914e-4,0.020308700646489684,0.002744846775490319,-9.421837664841603e-4
Liver,4-Aminophenol,-0.020389597289991696,-0.01285205428451122,-0.028656916266713177,-0.007233366619421366,0.01096561613581739,-0.049704952535255364,-0.0312800009957058,0.017451204405538864,-0.01636938755478982,0.0640264699208904,0.044374125585265545,0.009141429095535105,0.0021370156908516865,-0.013979106636860642,0.047933788489264675,0.02793881438509156,-0.007437998397931429
Liver,4-Aminopyridine,0.009296855047916339,0.03242548603648143,0.02443834812050365,0.03468773448109182,-0.04668006803595622,0.05325688370056503,-0.022724954634421698,0.004331133221923235,-0.006641739871263277,0.014921274790349152,-0.03459081795181941,-0.0015967126356489852,-0.022612106786045458,-0.023079455261256758,-0.015644996409585974,0.0033167548789543315,-0.0032556566379806154
Liver,4-Guanidinobutanoic acid,-0.01964654513225201,-0.04295045850829661,0.011662553257250616,-0.00793946417542454,0.049486347642088556,-0.005813249902767688,0.005920210655642038,-0.02538087915722003,-0.01957611986832645,-0.0011173757441519177,-0.011075035033062064,0.03013905619152741,-0.015410860273050777,-0.06622046985993524,-0.012152955133346927,0.00928203011364589,-0.016527784261256173
Liver,4-Hydroxy-5-methyl-3(2H)-thiophenone,0.027654232040322805,-0.0390567457700011,-0.022231486374022905,0.012580040544526166,-0.020838532263531342,0.0030698915425411803,-0.05522844611394583,-0.006269195749279159,-0.041846851318234915,-0.01105192073674478,0.0031544725657223775,-0.001528663592028827,0.033201348169795405,0.005057639866800952,-0.010375994252757328,0.01701455096878159,2.4000023066706054e-5
Liver,4-Hydroxy-5-methyl-3-furanone,0.03762831592574078,-0.019310050154212995,-0.045107955418992,0.0287333416834828,0.016216808068333477,0.022814694201521404,-0.017527522882307002,0.002040753642830971,-0.004749556334665346,-0.007749820395508671,0.02889874462152069,0.006220698110112973,-3.7351252680833426e-4,-0.02294746769643509,1.5546059736707378e-4,-4.7221116659370394e-4,-0.0012094571826772023
Liver,4-Hydroxycinnamic acid,0.01457467952805325,-0.006926777556451086,0.007474313009095625,-0.02002826639603647,-0.02645142308519083,-0.03727812071871681,-0.03923454354198986,-0.0046633286440690815,0.03273423749653312,0.02188010250676382,0.03678913325518356,0.07428040968295377,-0.019714365971344586,-0.06393653925611477,0.004508667745395661,0.012506717617193276,0.0017163194482544394
Liver,4-Hydroxyproline,-0.007691140216308835,-0.041740171639103256,0.02944710747151879,-0.03761607785955368,0.006619375508492052,0.051838903993350845,-0.005389899151886077,3.700003209570398e-4,-0.019856116605791282,-0.012045441857487403,0.011601120483674402,0.01630275502530924,0.008626309426452266,0.03148900196281078,0.02681624453498453,0.04850752336284233,-0.007573063904705126
Liver,4-Hydroxypropofol,0.003840349028065049,0.028483023816057704,-0.02408034045492787,0.029543195696590172,0.014851624569617921,0.0011819601728527696,0.0070360436885943105,0.05258276845499024,0.03573192738763628,0.015181359953478827,0.011658159366653561,0.025086917256285743,0.05941491487995666,0.018772286615477467,0.051815135917045216,-0.052378088665615746,-0.00547511849206491
Liver,"4-Imino-1-(β-D-ribofuranosyl)-1,4-dihydro-3-pyridinecarboxylic acid",-0.021629116780245084,-0.013807699269755249,-0.05449923889986617,-0.007535608959446518,0.0026840837396862297,0.025537318284645755,0.01661560867859401,0.04679429941792173,0.02752651239861165,-0.02401598233707125,-0.02014725305521623,0.0028015239119161535,-0.04583752997805376,-0.011638421733104481,0.009366064922143886,0.015622283173109229,0.02053648775165926
Liver,4-Methoxyaniline,0.0017959798992557376,-0.026747067834042848,0.02622143377344798,0.06852507396598892,-0.03700614999805958,0.008493350735902214,-0.016693954853071673,-0.018989365020809067,0.005305081867497027,0.0122379795530915,-0.0068758197954772275,-0.012653078286267444,0.009798737216214791,0.014428029260409179,0.027478078720611226,-0.03340850024835663,-0.0029523893958643163
Liver,4-Methoxychalcone,-0.028266814552767368,0.01285971052106371,-0.0044724273970460715,-0.014432082501615493,0.010020523580830434,0.023443442957763395,-0.020154467584925295,0.04740298575624419,0.024515922493118056,0.03233305193568229,0.0028192443493778234,-0.01597751041303457,0.039676374904537244,0.053234620672113826,0.07332741998239432,-0.01881113026198994,-0.0016157114105012596
Liver,4-Nitroaniline,-0.05523581296708176,0.0045112215878364125,0.0032879248801522803,-0.005256461724232389,-0.0011821167768649734,0.02639931832363618,-7.994130164936896e-4,-0.003930647632288834,0.006107556800868073,0.00799706124260361,-0.02095523391246377,-0.010701382393973261,0.0100223946385233,-0.01734830504675267,-0.005947954974920817,-0.019711386540064633,-0.014121283083342292
Liver,4-Oxo-2-phenyl-4H-chromen-3-yl benzene-1-sulfonate,0.035661975836407525,-0.0028889777636238088,-0.048262095124149876,0.020515231274072707,0.024904248946641564,0.03444690326873018,-0.012542690473246475,-0.0014687543005040648,-0.0067072145812056535,-0.029759128792355916,0.005574063840587484,-0.01623163681108952,-0.0029931510758958004,0.02620111698914906,-0.003517372108110619,-0.017529489697701635,-0.008768108641368705
Liver,4-Oxoproline,-0.0161766178284222,-0.04668033522026046,-0.02550072432735468,0.049261654357255054,-0.01140655033367304,0.025847085378312287,-0.00709806614767612,4.3733813570377174e-4,0.02164935529977242,-0.00336640570798573,-0.01565745856295777,-0.02169108609776523,0.03042917278197264,0.026704200598874354,0.002658926314905481,-0.0046589194217206064,-0.00933539914053045
Liver,4-Phenyltoluene,-0.0318322448270686,-0.021001203422422864,-0.033889015112343886,-0.029010516061156653,0.021852728584752505,-0.018888457715063683,0.004371992398449133,0.014974955689878116,0.017496507211505245,0.01768430418948307,-0.022495995456909567,-0.05373585768877783,0.04125452439011836,-0.015724172797342846,-0.02044921780345533,0.010045424560832034,0.012067917317511749
Liver,4-Pyridoxic acid,-0.04095699048886706,-0.025209281431314335,0.020956939323993867,-0.01803126373445314,0.035724510982917665,0.00789174444790372,-0.012042486606778311,0.014467775086178563,0.026762034591281302,0.0051507935084651015,-0.022242964148215864,-0.00923767544516384,0.01372043778042125,-0.00733013656957882,-0.033822961808085916,-0.034580452110789466,-0.005347066530389164
Liver,4-Trimethylammoniobutanoic acid,-0.005891089568980056,-0.02457641671624213,0.027927968121857372,-0.0010496891724871313,0.019842250741714734,0.019750157620613596,0.005389264232879471,0.0021507257480287327,0.027842643557410323,0.030642846111328614,0.028718100324656493,-0.0037435052514598398,0.00738240490721355,-0.11212736887472975,0.03225067196345813,-0.017122570044824936,-0.01954733511453184
Liver,4-Vinylcyclohexene,-0.035621140753873966,0.00339669566334691,-0.026537681944316778,0.010691839469657096,0.0188795540281279,-0.04117776787675107,-0.015109815250411563,-0.024305796221040985,0.002702356538905675,0.03622046212048137,0.01817405035797006,-0.04189713927826668,-0.011680683643132548,-0.009306524126473615,-0.05635823236705658,-0.022563654092540682,-0.021599896635835374
