tissue,name,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22
Liver,1-tetradecyl-2-hexadecanoyl-sn-glycero-3-phosphocholine,-9.516124199336067e-5,-0.009674503722964111,0.05175193058928371,0.0021089398035838555,-0.004501640711267557,0.006859780323100218,-0.033056857977969534,-0.05741401576637956,-0.01389731709475672,-0.038911116992473835,-0.04963389679243018,0.05110873039652232,0.028139533517391745,-0.0012385467855280767,-0.022458675195273423,4.4477356258952394e-4,0.03863646265093878,-0.0017221628536635916,0.01699252119628391,-0.04584822547045291,-0.0010710451118916458,0.009491798091736024
Liver,"1-α,24R,25-Trihydroxyvitamin D2",-0.014143412222118007,0.010233834990882155,0.0014119312305945681,0.01571828845998645,0.02025816267547804,-0.04504115732603132,-0.05819854015690735,0.05106674352409282,0.02603357782444795,-0.04999800752447477,0.06704404384147337,0.00640692203499065,-0.02014697430942301,-0.01162657553012793,0.006127007156508261,-0.017876970925496023,0.00754431896110448,-7.035462526776565e-4,-9.653992282658186e-4,-0.011857400737051863,-0.0025090399707585337,-0.007471847433418897
Liver,10-Hydroxy-2-decenoic acid,0.029884692553100358,-0.03745280497851367,0.02467539847820224,0.0031914315244118085,0.03487720896526788,-0.0270504317160988,0.033801259829407286,-0.004523356793689908,-0.01947433103307916,0.03372068654356105,0.007782841363224601,-0.02707825441549959,-0.04088613830949662,-0.02388877919570015,0.008892392032759142,-0.01940353371950237,0.008901746574785143,-0.005758377807844577,0.010550871330076308,-0.01255252056451331,-0.015636502977379247,-0.013175358361082001
Liver,10-Hydroxydecanoic acid,-0.01475753240626961,-0.050059826727732196,0.030747332013393375,-0.010574477853395874,-0.012292233875347,0.001557195353010656,0.010800288142725635,-0.017946136053354798,-0.01683622754976989,-0.006523123209966165,-0.002118775551904401,-0.05695818494742185,0.01994820452860671,0.013897600966834053,0.010387485273075852,-0.05788034680316791,-0.0175563591189688,-0.009581505904531664,-0.018766860256747755,0.010804286957598124,-0.0359916451553663,-0.011350045316715403
Liver,10Z-Heptadecenoic acid,0.041208280104825246,0.013788495578007326,0.04104122848853995,-0.029970654127705124,-0.013889796973138305,-0.013082356814000239,-0.0236000689647815,0.01229468871854494,0.0074547226261056036,-0.04752588375604374,0.007110862776679601,0.005460173058726977,-0.01750547401292008,-0.01969714535989227,-0.001842711664542073,-0.016675162866156175,-0.005229763554489425,0.01618165975669195,0.012530897417613221,0.01684952356611535,0.004337053672513413,0.02568962128009683
Liver,10Z-Nonadecenoic acid,0.037753495778875,-0.0026792900815880588,0.006026730862059964,-0.020546425629512845,-0.02239710627396636,-0.06473610595789472,-0.029288114410954923,0.019594370856156024,-0.004313474291583543,-0.035495894054608575,-3.1323173106162966e-4,0.014508252943473528,0.0010574867493934167,-0.01116699845065747,0.0047691265419620215,-0.023108119844576325,-0.0028853726567376705,0.005277674739110097,0.004226964790201275,0.05262731031678279,0.00569503076378465,-0.029640344031917395
Liver,10Z-Pentadecenoic acid,0.01179411090684162,0.03432744167772675,0.041413689046110896,-0.027537569639719154,-0.010928839271456605,-0.015176432445456288,0.03219062374893668,0.021783733585256523,0.01789752906512518,-0.057065774173041414,-0.014261695579798225,0.005538149513597438,5.045354721117105e-4,-0.0524020874362486,-0.03751240789942762,-0.022764718260799028,-0.0039426040818119346,0.024273490055794877,-0.003626404313428732,0.019293769174383402,0.012859690774396193,-0.02208085832544332
Liver,11(R)-HETE,0.046314137314475416,0.009074528835032528,0.01376478915227802,0.003473700356099864,-0.021398854618691253,-0.0225214586807922,-0.010740189668233051,-0.028058330770876595,-0.0016678892022469935,0.013747348782512017,-0.031794903002528324,0.043173602055940376,0.003243502914117602,0.023157139436438205,-0.036800610277744006,0.005718130153667436,0.024901715032307627,-0.005868976005791262,-0.004442974644542453,-0.04850449589023447,0.015400383307415692,-8.741970947129676e-4
Liver,11Z-Eicosenoic acid,0.02855482652633394,-0.020710990332063674,0.03663868857424606,-0.0027313812232874586,-0.016516225959767927,-0.05555369967580084,-0.0030614593206794542,0.013235669343543144,-0.019316995832274496,-0.062305948879887954,0.025254952749928786,-0.008683837384596323,0.009640953558562258,-4.8484916430468073e-4,0.01777284206033131,-0.017344135886991765,-0.005824888034732003,-0.01376990964817475,-0.026608364660762114,0.030850807569978808,0.01300906461559379,0.019227803048956695
Liver,"12-(7,8-Difluoro-6,11-dihydrodibenzo[b,e]thiepin-11-yl)-7-hydroxy-3,4,12,12a-tetrahydro-1H-[1,4]oxazino[3,4-c]pyrido[2,1-f][1,2,4]triazine-6,8-dione",0.008388321564147979,-0.034460243258702686,-0.006868122713821441,-0.025724713364179665,-0.022846292197116397,-0.011865071501158913,0.021785423352600652,-0.010091287197178694,5.114083378738565e-4,0.015994008453796275,0.030427268809928822,0.09595217914910682,-0.0048046145871403064,0.017523240253514493,-0.041526389348737355,0.0010736640451464716,-0.04688496810018049,0.01515270042237374,-0.02332078047707226,-0.0386466058806941,0.0032801883099288433,0.005490067730876217
Liver,12-Aminododecanoic acid,-0.012252734880164387,0.025198637643074933,-0.01600334017303476,-0.028994230295049106,-0.02661051098723584,0.016531280505063018,0.060609798833522945,0.03777106624148204,-0.02931243629411771,-0.023739695181200338,-0.05202319549951271,0.0034202566307064346,0.01722386015946089,-0.010739386982818473,-0.04420362245646181,0.006468558539077241,-0.017843616957223564,0.019090366971415227,-0.027852678955878955,0.02353209164901444,-0.03771435622505893,0.012763712135431874
Liver,12-Hydroxydodecanoic acid,-0.02345501178763462,-0.04642944529695297,0.03246901713006837,0.01261998022919214,-0.02116654734601099,0.022135912499786213,0.0020600874579312033,-0.015927992605745078,-0.02119764592182205,-7.02900112639055e-4,0.013150297072101143,-0.04126849338551517,0.020174285707415404,0.010896732998712395,0.019215304167818116,-0.037480442523853075,-0.028663337790157825,-0.0034496750312692655,-0.015030604208272015,0.010755856918647796,-0.03795165535241464,0.0023683452377268144
Liver,12-oxo-PDA,0.0050698154967734254,0.018336162590951274,0.01773490086371156,-0.04995355728867089,-0.03585601458308975,-0.037923696709373365,-0.025730053779896286,-0.0063815212244026755,0.029258922762996454,-0.006001529571457083,0.026676197348851533,-0.04086082854367346,-0.044801384995311194,0.047089462882619476,0.009624689510495138,0.030943485248395578,-0.017681727328004375,-0.02137744053096425,-0.013259691183799367,0.03602768315549867,-0.02575517228644916,0.030555952164366254
Liver,12S-HHT,9.551403773898333e-4,-0.026284048966601702,-0.005606294579310282,-0.02925896802489734,0.029318245946851486,-0.0772496598051597,-0.027228987840117187,-0.028701013975405507,-0.01798575196494304,0.018057208319707193,-0.04145365432780482,0.020530524784301795,-0.013357284997499256,0.004417015235278646,-0.026963781875695106,-0.030637235470522287,9.128499299428199e-4,-0.002251140680485548,-0.02246403767025147,-0.006710381079355254,0.008096152062864162,-0.007595916314922566
Liver,13-HODE,0.047817791034527456,9.704863343906544e-4,0.017651290762835545,2.5558322078441547e-4,-0.028695180612540668,-0.0295886428371746,-0.002094078449018517,-0.010591669611945837,0.006588265225522878,-0.009003102543004996,-0.021067457409777935,0.055850726703806856,0.027567185050670694,0.026873950029451817,-0.013901046223231054,0.002130878876350362,0.006386943689160009,-0.0031109873906280637,-0.024102758368903986,-5.2741692374394026e-5,-0.006117636828192879,0.004333618878713614
Liver,13-L-Hydroperoxylinoleic acid,0.04456715030659692,0.009700135202903878,0.018413720320500468,2.527466723642067e-4,-0.0257754703439936,-0.04184655585758525,0.011727024995640357,-0.011472722424395235,0.00582618194477402,-0.022602190603948736,0.01091323976895545,0.029736649286076725,0.02639056076914903,0.03446360324314267,-0.036446776076859214,0.010383388766584995,0.01096566235333892,-0.023311458907342972,-0.031512067198165634,0.0035975179578404313,0.009240938726449875,-0.01187347068939672
Liver,13-OxoODE,0.04482060583098597,0.016306606180876204,0.018396761252606815,-5.287967886526377e-4,-0.02032836258326056,-0.025343585048686855,-0.00930997818993305,-0.0042681982721118434,0.001469236634295494,-0.008427553781329632,-0.023079592700032077,0.057717180838693864,0.03402524491977818,0.03095762159686562,-0.02804127038136181,-0.013719821500203292,-0.01461829480091913,-0.006044238771466266,-0.01166119086361694,-0.012392765502576711,-0.027429422328368227,0.00437875267750635
Liver,"13-hydroxy-6-(1-hydroxyethyl)-12,14-dimethyl-3-methylidene-15-nonyl-9-(propan-2-yl)-1-oxa-4,7,10-triazacyclopentadecane-2,5,8,11-tetrone",-0.028928977960330827,-0.034599306144859364,0.04881623986477331,-0.008405896224173951,0.037194877960080926,-0.03061089604595613,-0.009641863416421948,-0.010520782274353055,-0.005397759099316459,0.004697494938490098,-0.010770701868386636,0.01910460572433469,-0.017227808818185867,0.00481412002106567,-0.009170301478176462,0.032586664483861744,0.01527377355785146,0.008266054116536154,0.012945416564122347,0.004575656240732019,-0.021492327015908242,0.038307342411733114
Liver,14(S)-HDHA,0.049213039766547666,0.00447143482685311,0.006663719859659068,0.00685208923324008,-0.02420850855154385,-0.023657549799856903,-0.005006549134431275,0.01853196542520183,-0.027076752193337914,-0.01301515148127752,-0.028809760554903384,0.0450484707592234,0.015437962311638112,0.014770046265741034,-0.01276120622565849,-0.009777731974128304,0.023482537610204093,-0.018521506119294397,0.0063133005168878285,-0.03265233178187204,0.00904182876973909,-0.004909154735250199
Liver,"15-Keto-13,14-dihydroprostaglandin A2",0.04086579892041222,0.016897033808064392,-0.008618793213197399,-0.00258556354337798,-0.01865018015997155,0.003467557095417665,-0.02253723540998761,-0.03227979149065338,0.0010021153913640265,0.01835171547337752,-0.01952256208034598,0.0064152042335573305,0.0286167997508665,0.01589537423067535,-0.07382320651156699,0.04469635213094125,0.00780093218293265,0.029168251192232517,0.008819104126628988,-0.03205880439624704,0.02973599926141992,-0.03787185326882188
Liver,15-Keto-prostaglandin E2,0.012170662135273135,-0.004783367019343736,0.022307515806205755,-0.004516136797054937,-0.0010450388531055403,-0.0014460593276445003,0.06951384887548247,-0.038007453818614256,0.018296537228956557,0.061303984904813195,0.010338369940037558,0.049779638581314165,0.044863187317402485,-0.04267684300457321,-0.018763521890573093,0.037003759709617015,-6.026561878722964e-4,0.03495380831246561,0.008168875705458921,0.012822856535208203,-0.010138277416226537,-0.016189934308775477
Liver,15beta-Hydroxydesogestrel,0.049947645792686964,0.006249618482667952,0.045810202909416474,-0.005604045095071279,0.005277659205506168,-4.971970853410203e-4,0.004348638229179634,0.00939739633190738,-0.02201103608045223,-0.003933247275400418,0.006023966754982687,0.006790622311580382,-0.01868449194794067,-0.019340927684794448,-0.011924665680127126,-0.008435139775300188,-0.00320094814200193,0.005620301787274474,0.02706258234002131,4.6243332527775877e-4,-0.006741748882750647,0.0032186056886006754
Liver,16-Hydroxyhexadecanoic acid,-0.030207302460137437,-0.0038043465363510323,-0.01806089290063027,0.03394980387077332,-0.03358203520764404,0.015602209038831713,-0.02459403654858972,-0.015034866211498693,-0.024416032930086356,0.0012547746430547132,4.3976714029080044e-4,-0.043380561073103396,0.03638999207154276,0.020553731410908844,-0.03281385048583733,0.010286555542003587,-0.06102248322081105,-0.0331097159687443,0.012853740304176582,0.001819224678558655,-0.06807748722878794,0.006989434501384516
Liver,17-(4-Hydroxyphenyl)heptadecanoic acid,-0.010912507709296537,-0.04703221153850921,0.032727975880465596,-0.013582395711418893,0.05176111353490549,-0.01665345650487916,0.002442983536256613,0.023189909902695247,-0.03642420763215665,-0.022027834898343195,-0.018341738799066996,0.00883087486829823,-0.008014208491395641,-0.0019622303896009623,0.026280363014518873,-0.019470942384980535,0.005486477731956593,-0.020577463226193467,-0.011737703126515415,-0.010957460452929186,-0.003996822114472503,-0.03743606170908297
Liver,17alpha-Estradiol,0.04384411001116111,0.02693605545568938,-0.009440965735637439,-0.007018932705191531,0.001657311093019409,6.286973402150314e-4,0.02130601203313445,-0.0037502272433876005,-0.001880314612567346,0.01947233826417366,-0.013625036575554382,0.031238260902944133,0.04187053208199303,-0.0029705730942983393,0.04585785313444489,-0.022344335816129428,0.03672115984735741,-0.01969855023111188,-0.03459000628528644,0.012156404363815687,-0.024660291072960985,0.034213491142807535
Liver,18-Hydroxycortisol,-0.03800883370685611,0.01711998234469787,-0.019889422768793137,0.046413263519670074,-0.011986311860551315,0.010501916223435426,-0.03196627719695883,-0.006954318112693603,0.0021786747576266565,-0.01535834606636428,0.007996317038827956,-0.02352823509357029,0.013727593231914822,-0.01737529709120267,-0.03404378054258734,-0.01251269469657133,-0.026218988452582796,-0.023823598034224527,0.008842343813538303,0.021778111897482542,0.05557540396124804,-0.0033310253332273455
Liver,18-Oxocortisol,-0.013993703891720864,0.009315383146335312,-0.015236521728354463,-0.013279549014668704,0.012970781240915698,0.039396790683654204,-0.01965311517449316,0.03074677903813593,-0.033093868011580894,0.010314980441234453,0.014334542358461886,-0.05050872915719941,0.1027438936562754,0.03076490786847272,-0.01218905937552081,0.011535080458112834,-0.012798034585636837,-0.013106130030888513,0.022322574432044322,-0.01898449208865466,-0.05452306474695339,-0.0010728197621351623
Liver,"2',4'-Dihydroxyacetophenone",-0.011551793801390594,0.01836511358466106,-0.01001434672044724,-0.012133055769159861,-0.011092209273369437,0.013881592093599817,0.051386272095948586,-0.006924339882350566,0.037179423645972084,-0.06928755286539626,-0.04126372072573652,0.0010223605021757898,0.026283812336588615,0.008459121328648875,0.010316553030551288,-0.05184864224364095,0.024396132548973277,-0.019382728272586896,0.06299768354947646,-0.02490709243036191,0.05492680022957159,0.026668609165541476
Liver,"2',4-Dihydroxy-4',6'-dimethoxy-3'-prenylchalcone",-0.004691300086971328,-0.04195252434581883,0.061847552492761325,-0.008925845443342814,-0.0011395432538564283,0.0319774862245467,0.029972975153752156,0.010095249434586753,-0.001131175677609048,0.0180669496818782,0.02497387539279639,0.017631670671518315,-0.012998609426645913,-0.01143525922611092,-0.011314515309271552,-0.01676971100782022,0.014849063214146224,-0.014908865533895942,0.008036432287029051,-0.00398782069915135,7.307795773337025e-4,-0.003629308049728065
Liver,2'-Deoxyguanosine 5'-monophosphate,-0.042614260686965964,0.03749599715146961,-0.006719514480745641,0.023585441967977797,-0.009818431867733514,0.011993483743896293,-0.007035729713577678,-0.027075205558420096,0.02033209670262812,3.483668556125568e-4,9.282743337841363e-4,0.017568138788143645,-0.009773339321703357,-0.01913582471041387,-0.034133869800097826,0.018829613418516848,0.011383892475010595,-0.01461511632112682,0.009049174378194752,-0.009208186321325092,0.03316343419469406,0.04934018563427213
Liver,"2,2,4,4-Tetramethyl-6-(1-oxobutyl)-1,3,5-cyclohexanetrione",0.03282298128018645,5.158182761265002e-4,-0.00983951901869795,0.027820353132613395,-0.0066097159218079125,-0.00958229428126541,-0.02581320101591746,0.0333673986281253,-0.01007000947375529,0.024051918525357204,-0.018129383779747352,-0.05251399992810446,-0.02469367369066524,0.028125806691344304,-0.06852909125570511,-0.0042013071959035204,0.03375981241277032,-0.061043181252815215,0.01406980459770625,-0.027128034375395203,0.008134967951677785,0.026262795252475428
Liver,"2,2,5,5-tetramethyl-2,5-dihydro-1H-pyrrole-3-carboxamide",0.005879927436553469,0.0282336504873577,0.014278179923963387,-0.039603126052857374,-0.01803967153735622,0.025178469429615987,-0.019379121783772393,-0.029626175501828538,-0.02238917772812547,-0.014412345236404176,0.01403895187955435,-0.02221932990501085,0.01180726534407415,-0.02010619247723953,0.030032904036874045,-0.018349125320787127,0.04797956747743087,-0.08398778170422208,-0.04093244274579328,-0.02503781975113055,0.061420094262205197,0.0263692429217689
Liver,"2,3,6-trihydroxypyridine",0.04641064201190619,0.03184972118946202,0.005471905859877459,-0.016796121834890557,0.01590293061284018,0.013019095131169332,-0.0020527017787118043,-0.017583230375346936,-0.006025371747341126,-0.013047734566279197,-0.013500109338202296,0.013221826338172513,0.007928359600343403,0.009822600868548761,-0.0028459070835168696,-0.01580664778153523,-1.395550097925538e-4,-1.253452940603715e-4,0.026835290936011637,-0.06322206812725074,0.007331265993200958,0.004922957072817189
Liver,"2,3-dinor prostaglandin e1",0.02686474823489106,0.012048122786278578,0.015271738906309264,-0.001872861351672039,-0.025461169414897965,-0.05052093008734798,0.007559255297272121,0.019966685061129072,0.04429985816560919,0.0025571719212952866,0.007530515628848178,-0.02859906620458705,0.01462351110825855,0.039791610081817606,-0.04740435488539944,-0.0026802873283515044,-0.03242524725461011,-0.021573053661579855,-0.015469034600669217,-0.08023653328999618,-0.0324692547098369,0.004245422174428374
Liver,"2,4-Dimethylbenzaldehyde",0.00421605536735694,0.038954987899082916,0.03430324850911755,0.0018002440378596912,0.005394917474946426,0.003394155953132825,0.02806193543470321,-0.0021426285546732706,0.030278153525348225,-0.03724628057278726,-0.014500208106151245,-0.017357812059127186,-0.001939141681406296,0.04698464740052414,-0.03587789863847094,-0.04074499706579524,-0.03939005764778525,-1.9028112891838125e-4,0.057281274732455034,0.031082357182863965,-0.05927555495801351,0.023016165802413755
Liver,"2,4-Pentadiynylbenzene",0.012454825898093639,0.007561432112561991,0.019362599826097067,0.010791935729221202,0.009554995572513594,-0.059990680591483166,-0.01743557197871233,0.030487677464404093,-0.008407698158849166,-0.025528517825578134,-0.007434933616202052,0.014817248891112923,-0.039323362635307266,0.0675521854784862,-0.02988200697484904,-0.012117951247624041,0.038151892663871305,-0.007515023789931242,0.04869735902566187,-0.08091818032700926,0.010922039084885812,0.0037077367799571016
Liver,"2,5-Dihydro-2,4,5-trimethyloxazole",-0.01684514834380647,0.03708970928529111,-0.00884354321971589,-0.007958116406690207,0.012763203365811444,-0.012824287400398527,0.019850897888163847,-0.023607051734570644,-0.003729504637654386,-0.017211705800639434,0.01096595701312219,-0.04696771519049964,0.04070135411112446,-0.01478198565670337,0.026562643881289715,0.0205693524853351,-0.01594574837406252,0.01718670960000091,-0.009308098559949875,0.11765228215322648,0.00977254187578369,-0.028381617329769328
Liver,"2,5-Dimethylpyrazine",0.006432240144761792,-0.023269012615450082,-0.01707561276462071,-0.03864752195299058,-0.08500216897877529,0.003354442422859765,0.023674511831814647,-0.0209090567814079,-0.0015693853267099024,-0.007083722314692061,0.017511310407127022,-0.018459994935101354,-0.028821353102826477,6.878449838937725e-4,-0.016115787633419237,0.0024459526790338794,0.0075486411618196055,0.013503266473024064,-0.010445140701795272,0.004667552429899829,0.009404704047624566,0.00423044913241527
Liver,"2,6-Di-iso-propylnaphthalene",0.021014568534352802,0.033525193059237714,-0.027933308714752473,-0.011433876024522269,0.019568786097820538,-0.006635151854111657,0.02596966579044067,-0.01605157890341475,0.015285857224002013,0.024174873300004528,-0.011114206387051056,-0.054654778316366844,-0.013914651958768006,0.022902361560739937,-0.01478144515929315,0.003712671246102552,0.07015468892555879,0.015191142810377123,0.07192398422625511,7.38594762223602e-4,0.013092792626834781,0.006644599806028121
Liver,"2,6-Dimethylnaphthalene",0.04427965282968269,0.01797536698641396,0.004716446227458284,0.0115962130433061,0.028230256249377517,-0.026361727769428533,-0.013217850180867834,0.016592510468474337,0.003175496006880232,0.013778661319168106,0.032438440968809636,-0.023467755820444938,-0.016798778938760854,0.018395220674805885,0.015664560355164694,0.02518361290138247,-0.013814014249639236,-0.03809475874134345,0.02406055492460335,0.04602590461896073,-0.03563900314227784,-0.010805191438513993
Liver,"2,6-di-tert-butylhydroquinone",0.03132881135361981,0.013280490070618411,0.011733508573491784,-0.04011896363788882,-0.03019272550253381,-0.009947379902498004,-0.03201954202390798,-0.0047229262446221104,-0.008903419252082273,-0.03406664183977006,-0.015123813334998671,-0.0022477355889418535,0.022500046257776483,-0.01732442980200139,0.0063964942233210986,0.06112166404528713,-0.003265472826907776,-0.022158338368356824,0.010190935868411109,0.05535045893151011,-0.06080510917518961,0.0012128826938657812
Liver,"2,6-diamino-4-hydroxy-5-(N-methylformamido)pyrimidine",-0.020222589989988257,-0.0031603609242587647,0.03884143210078073,0.0024061589052134106,0.019752015244741756,0.034677796949653554,-0.02987439863235467,0.024127330978245296,-5.889203844200909e-4,0.03390575106236729,-0.02798024885576435,0.010228598008681433,-0.03415734311818575,0.03215882139222028,0.049561630928495484,-0.029488825854394482,-0.030078978515548457,0.021742763772453273,-0.05652472891316469,0.06488363924469147,-0.02504065592754986,0.011050681436918638
Liver,"2,6-dihydroxypyridine",0.05178702091635219,-0.014201688131927325,0.031806002296614636,-0.0026650885664387404,0.014744965027434232,0.005684816951033138,-0.0013315352126591735,-0.00862829216020332,-0.002966476306601701,0.01980209190986498,-0.019484136143196377,0.016069050905144502,-0.01920361526176969,-0.026805098933343693,0.0012251761869555497,-0.011616892575378865,0.005322503485575128,-0.015374761736481972,-0.019787258064227563,0.010667037747387512,-0.013962605870784434,0.049197936825630645
Liver,"2-(2-pyridin-3-yl-1,3-thiazol-4-yl)-n'-[4-(trifluoromethyl)benzoyl]acetohydrazide",-0.013125708446413701,0.004573959780651908,-0.044361098057183544,0.026005666718374478,0.02437819077549802,0.015700871087633628,-0.006185366513862042,-0.020239621925152017,0.05965784957654373,-0.0055838929141158265,0.05570554506801446,-0.01115178676135906,-0.030501733595564285,0.012964840441949194,-0.007340642789462763,-0.0022539044532838585,0.06998587836567843,-0.03171721134070763,0.00580794614901863,-0.02054200262593353,0.042650704423687624,-0.014797246260182945
Liver,"2-(3,4-Dihydroxybenzoyloxy)-4,6-dihydroxybenzoate",-0.02572748010508796,-0.04254131412947765,0.03603552540729007,-0.003880669218906452,-3.468138068639426e-4,-0.02846104013148908,-0.006783704317649332,-0.0181631421541443,-0.014547660508101565,0.002332692668538959,-0.010826593323908553,-0.03213709402940094,0.03753040220004204,-0.002157137452329628,0.01603490024204868,-0.01597887234185432,-0.01036233050098979,-0.037396978043898486,-0.005945478334672042,-0.009674059809707126,-0.06572322836334808,-0.01804461043400436
Liver,"2-(3-thienylcarbonyl)-3-(3,4,5-trimethoxyphenyl)acrylonitrile",0.008643554834376222,-0.005061300147168058,-0.023699160446530365,0.004360457155270052,0.03295915815249898,0.009711443752446704,0.06646287073668755,-0.012812251581900516,-0.047023556025025025,-0.00904119957981799,-0.027507153330004804,-0.04165244590301895,-0.07103476309131099,-0.024066976256116503,0.04001928808920145,0.020461712396492474,-0.03241236166883891,0.02746968353230086,-0.0021673739957505634,-9.600818305223433e-4,0.006368775318845771,-0.01754604280984622
Liver,2-Amino-4-[(3-aminopropyl)amino]butanoic acid,-0.0028441681763789334,-7.202410468710355e-4,-0.008280737712598076,-0.07992220873588236,0.0027543683972906033,-0.024688732366607756,-0.02263967933340143,0.029744274453141505,-0.01116172878262566,-0.020965414477237623,0.02731685135462401,-0.0072530691658469985,-0.0327181797459749,-0.025950713717077734,0.025060153195713093,0.010390293871417558,0.02674498229426726,0.013628822804424463,0.010191816349702502,-0.039238312802204654,-0.006084326070301058,-0.07394805524293857
Liver,2-Amino-4-[(4-aminobutyl)amino]butanoic acid,-0.016128876526369768,0.01136953031818878,0.025121324338091916,-0.02768702006469223,0.017105586399032924,-0.040688597189988296,0.05128265775838084,-0.011164233071970214,-0.00919013776314423,0.008933344250511234,-0.06792146100567176,0.013149381686143935,0.03893786143031875,-0.005344328809508542,-0.06193386014095888,0.02749349474463648,0.00739627537211202,-0.021246236365299254,0.008941430560866326,-0.020784986525445245,-0.011936043243005465,0.012946721041836437
Liver,2-Aminoisobutyric acid,-0.001054918419578721,-0.005640039899890351,-0.015966943308746394,-0.04013464495752514,-0.02170331015637021,-0.06004319490432822,0.0051383559582019725,-0.002716462620150272,-0.04131697232080777,0.027855308682292707,8.581195063568899e-4,-0.02173883098794918,-0.0668688612904531,-0.024419855909207602,0.04137673787253569,-0.022563475888219286,-0.014797937812670532,0.049067514777771146,0.034557973105031725,0.016062168711981514,0.010245808597509155,-0.010899177012194674
Liver,2-Arachidonoyl glycerol,0.020530899333655452,-0.013355285626641787,0.04247328241910922,-0.009455932157732628,0.026652784489061106,-0.07262728685406512,0.01197148185086039,-0.0216276552026856,-1.634533373903389e-5,-0.013816688963730851,0.034834313483199375,0.0106040497829356,0.03897768782056098,-0.004588015911292601,-0.0017145121784478338,0.013934475649570226,-0.024745837140553548,-0.008275463568912698,0.020730565068569486,0.02471670443297942,0.00965768707519495,-0.01347800764898742
Liver,2-Butylfuran,-0.013432289957663272,-0.0032833830510475975,0.016722127194798098,0.043926393771433335,-0.00596054585745983,-2.7644508784534997e-4,0.020611606976460847,0.04643836998032516,-0.026917328145462584,-0.024479128031158277,-0.06583052211029111,0.02231241093136157,0.00888395021339249,0.003931560282203713,-0.021073461606305244,-0.03581152468894577,0.0373206663949208,0.005841914066698708,0.06620928067704167,-0.03241235696027535,-0.05772253821140323,-0.019465660732443508
Liver,"2-Cyclohexen-1-one, 3-(15-hydroxypentadecyl)-2,4,4-trimethyl-",0.02592474193295068,-0.026401320673804823,-0.002730491963378729,-0.007174686913798196,0.018836011461066067,-0.013820182380488672,0.008198079848382113,0.04366720292023894,-0.03507155865322487,-0.05896745904066132,0.07389230304976482,-0.006972245995520386,-0.023863591605345184,0.016001677752609234,-0.008020534769327086,-0.041269686616483045,-7.504482696871817e-4,-0.003862932854937123,-0.011441772957671728,0.008387007357003479,0.0013289348796979381,-0.031402631730821036
Liver,2-Dodecylbenzenesulfonic acid,-0.023341948259302456,0.02636237640236138,-0.004769040129657878,-0.011063341047051315,-8.48180980163929e-4,0.0015558678891380066,0.07743137649712709,0.04447430094421446,-0.00918864385045297,0.008045473440899871,-0.05333390196394855,0.0023161296241742293,0.023145463385772655,-0.016676123319781945,-0.03855153817341624,-0.0057592250242956364,-0.0026171056379076575,0.01166999565725783,-0.009207501762428096,-8.166530822590438e-4,0.02771640138637434,-0.02377409479661546
Liver,2-Fluoro-6-(4-methoxyphenoxy)benzonitrile,-0.01473955066181112,0.031237126712401916,-0.006963632856574804,0.011895927416010699,-0.011010963174343651,0.026124783683740174,-0.003799164354732131,0.01660543662307248,-0.003374759432014542,0.03653721778374795,-0.01473640550456467,0.013167182175495638,-3.8492979783708725e-4,-0.057704810531354386,0.030278463580580853,-0.059706293777590604,-0.003833728584648879,0.052565494391310204,-0.024633453088007108,0.03911211105984036,-0.09889858715537593,0.027220820233748128
Liver,2-Hexenoylcarnitine,0.00140506833110957,0.026157108472905345,0.0235951525459855,-0.04976702579905764,0.05200364225685207,-0.006815064161043702,0.025138212350864535,-0.023070947680324357,0.021266047287862796,-0.038379469231927116,0.013264196023620552,0.0389301239475873,0.024362318245988633,-0.0031408765838720552,0.03001713526881126,0.02040174557061108,-0.0048896738426086606,-0.003851883355586577,-0.030146498954424266,-0.01976000861194205,-0.02995686729748144,-0.03513736780456292
Liver,2-Hydroxy-3-methylbutyric acid,0.004114036885808234,-0.031077404860123056,-0.03507694031440406,-0.02898197835947161,-0.04234689113228532,0.019847001417699264,0.018166804416303247,0.02268806531710345,0.04304187342280227,0.012620775377464944,0.03841919082306403,0.01732892502308083,-0.023797992629928284,-0.04804829931485264,3.701308084976716e-4,-0.010862481726237331,-0.036203607788503823,0.0054968383095189205,0.019488371193133836,-0.04506004166624432,0.008264074552523152,-0.008317529108821229
Liver,2-Hydroxy-3-methylpentanoic acid,0.003959578278604198,-0.03212441921457904,-0.02575892864314882,-0.03591247067654021,-0.030098581297058533,0.0077209839345784795,0.02017161044270084,0.01862519434833677,0.06923215667137035,0.0221888795934398,0.037983738656118385,0.001679904947658151,-0.020515207815052356,-0.01039206324786153,-0.011501117045310654,-0.027218104518775887,-0.03467409965923597,0.024217379054167324,0.022936606906598996,-0.04516041347468021,0.005459586824359824,7.223131870986358e-4
