"gene_id","VIP_component_1","VIP_component_2","VIP_max_component_1_2","VIP_mean_component_1_2"
"Spice1",1.34172268468914,1.25996939597987,1.34172268468914,1.30084604033451
"Homez",1.16323752006486,1.34157084916105,1.34157084916105,1.25240418461296
"Zfp748",1.34137942507008,1.07945110143882,1.34137942507008,1.21041526325445
"Gm21781",1.34124078258634,1.10598848036881,1.34124078258634,1.22361463147758
"Ankrd27",1.341028472334,1.04468314334908,1.341028472334,1.19285580784154
"Nars2",1.34087030368907,1.02790839799768,1.34087030368907,1.18438935084337
"Nme2",1.34079766551167,1.07714369479147,1.34079766551167,1.20897068015157
"Sec13",1.34078664615099,1.11414617785045,1.34078664615099,1.22746641200072
"Rad17",0.411603007715728,1.34072625084739,1.34072625084739,0.876164629281558
"Plekha5",1.3406984181356,1.01713981091499,1.3406984181356,1.17891911452529
"Psmd13",1.34068930041217,1.2024442050203,1.34068930041217,1.27156675271624
"Dnajc3",1.34056902658299,1.33794724053443,1.34056902658299,1.33925813355871
"Dnase2a",1.34034325297813,1.05924548844122,1.34034325297813,1.19979437070968
"Ipo7",1.34022152451248,1.01230726783498,1.34022152451248,1.17626439617373
"Pdgfa",1.34013964755604,1.13873582382711,1.34013964755604,1.23943773569157
"Naca",1.34013670241594,1.0539597063332,1.34013670241594,1.19704820437457
"Il18rap",0.718430084857158,1.34006423521377,1.34006423521377,1.02924716003547
"Arfgap1",1.34005215678921,1.05018969342912,1.34005215678921,1.19512092510917
"Stxbp1",0.398745677479319,1.34000006796385,1.34000006796385,0.869372872721583
"Tmed9",1.25119074817596,1.33993193925928,1.33993193925928,1.29556134371762
"Selplg",1.33981333269223,1.28316862114244,1.33981333269223,1.31149097691733
"Tph1",1.33977049071656,1.11638115391599,1.33977049071656,1.22807582231627
"Plcd1",1.33948939099444,1.17288419078824,1.33948939099444,1.25618679089134
"Fbxo28",1.33941268417716,1.06562285992723,1.33941268417716,1.2025177720522
"Larp1",1.33934536852878,1.01918419527781,1.33934536852878,1.17926478190329
"Gbp4",0.617310591451002,1.33930478456212,1.33930478456212,0.978307688006563
"Car2",1.33929414323892,1.05377117567784,1.33929414323892,1.19653265945838
"Hspb11",0.964675767034627,1.33895769443778,1.33895769443778,1.15181673073621
"Gpr137",1.23742831886076,1.33888414922604,1.33888414922604,1.2881562340434
"Tceal1",1.33888083083286,1.13785401994308,1.33888083083286,1.23836742538797
"Rae1",0.778913014466482,1.33879276309872,1.33879276309872,1.0588528887826
"Nle1",1.33860190809569,1.03346060959194,1.33860190809569,1.18603125884381
"Chia1",1.3385957926738,1.21298448406776,1.3385957926738,1.27579013837078
"Gm10451",1.33853224328144,1.02201198447566,1.33853224328144,1.18027211387855
"Tvp23b",1.33848049152713,1.15146937405696,1.33848049152713,1.24497493279204
"Srsf9",1.04977193263764,1.33831690245576,1.33831690245576,1.1940444175467
"Lrch1",1.21628889183466,1.33818584725636,1.33818584725636,1.27723736954551
"Tchp",1.21128587754049,1.33778193169926,1.33778193169926,1.27453390461988
"Ifi47",1.04214652622047,1.3377734685555,1.3377734685555,1.18995999738799
"Strn",1.33774642136043,1.10269829853358,1.33774642136043,1.220222359947
"Gcc1",1.33768097780582,1.02775474410633,1.33768097780582,1.18271786095607
"Lhfpl4",0.909311430737362,1.33759524922444,1.33759524922444,1.1234533399809
"E130218I03Rik",1.33751911705544,1.00655920691003,1.33751911705544,1.17203916198273
"Sdc2",1.33750659509926,1.10780970327073,1.33750659509926,1.22265814918499
"Clec10a",0.913200534207958,1.33740467076193,1.33740467076193,1.12530260248495
"Vmn2r1",1.33738876030547,1.0245975284254,1.33738876030547,1.18099314436544
"Dcaf15",0.488626733870593,1.33730463532733,1.33730463532733,0.912965684598962
"Brpf3",1.33698149398333,1.01057720962341,1.33698149398333,1.17377935180337
"Prkaa2",1.33694645124586,1.14416109052021,1.33694645124586,1.24055377088303
"Psmd5",1.33692768308745,1.07630783104167,1.33692768308745,1.20661775706456
"Emc1",1.33682069519678,1.19329079042775,1.33682069519678,1.26505574281227
"Tuba8",1.33675564071041,1.17306384554344,1.33675564071041,1.25490974312692
"Fuz",1.33656067369976,1.01253629282507,1.33656067369976,1.17454848326242
"Shc4",0.399251008437407,1.33648487562589,1.33648487562589,0.867867942031647
"Pgs1",1.31297456111495,1.33646544997149,1.33646544997149,1.32472000554322
"Mgrn1",1.33640678270396,1.09675621281276,1.33640678270396,1.21658149775836
"Gabarapl1",1.3363555106982,1.02503560897662,1.3363555106982,1.18069555983741
"Ptch1",0.248168706538882,1.33633048984898,1.33633048984898,0.792249598193931
"Foxo1",1.33608136443576,1.0762227676362,1.33608136443576,1.20615206603598
"Rnf166",1.33607796653674,1.19499976113456,1.33607796653674,1.26553886383565
"Psmb2",1.33587577764599,1.03295547494002,1.33587577764599,1.18441562629301
"Map2k3",1.3357470928237,1.11164096916339,1.3357470928237,1.22369403099354
"Vldlr",0.518680454341373,1.33564330500288,1.33564330500288,0.927161879672129
"Cybb",1.08720060602835,1.33558927295874,1.33558927295874,1.21139493949355
"Prkcb",1.33547798688094,1.03799494130625,1.33547798688094,1.18673646409359
"Fbln1",0.221151227469172,1.33547100515804,1.33547100515804,0.778311116313606
"Wdr92",0.737070358252698,1.33538730317216,1.33538730317216,1.03622883071243
"St8sia5",0.3223311014031,1.33536759307621,1.33536759307621,0.828849347239657
"Psd3",1.33535103794809,1.00457141520749,1.33535103794809,1.16996122657779
"Alg2",1.33522848768102,1.08529351489773,1.33522848768102,1.21026100128937
"Aplp1",0.588296842503515,1.33517780152214,1.33517780152214,0.961737322012828
"Ly9",1.33512923736546,1.10802099838129,1.33512923736546,1.22157511787338
"Nqo1",1.33509185203416,1.17691767061997,1.33509185203416,1.25600476132707
"Repin1",1.33494505898006,1.15438018242529,1.33494505898006,1.24466262070268
"Scn3a",1.26985404699937,1.33481246499059,1.33481246499059,1.30233325599498
"Cd5l",1.33468095787436,1.07519660542155,1.33468095787436,1.20493878164795
"Ppm1b",1.3346317813496,1.02232180386922,1.3346317813496,1.17847679260941
"Pcyt1a",1.33462547154147,1.17277324946802,1.33462547154147,1.25369936050474
"Cpt1a",1.18426691051,1.33455675026899,1.33455675026899,1.2594118303895
"Slc7a6",1.33451907904334,1.24769864487223,1.33451907904334,1.29110886195779
"Parp1",1.33430647951647,1.03278848956805,1.33430647951647,1.18354748454226
"Mdfic",1.33424999515887,1.10465031366833,1.33424999515887,1.2194501544136
"Ccdc25",0.397753591593273,1.33420509002356,1.33420509002356,0.865979340808415
"RP24-191N24.2",1.21816339770375,1.3341923100442,1.3341923100442,1.27617785387397
"Epor",0.464770792701174,1.33415583905432,1.33415583905432,0.899463315877749
"Zfp830",1.33413778623241,1.00542931590938,1.33413778623241,1.16978355107089
"Trafd1",1.33402868077578,1.00370639622792,1.33402868077578,1.16886753850185
"Gatm",0.109823386549311,1.33382865913758,1.33382865913758,0.721826022843444
"Psmd4",1.33375687925202,1.00461814156125,1.33375687925202,1.16918751040664
"Atg2b",1.33374070434687,1.01821497873331,1.33374070434687,1.17597784154009
"Trf",1.33363190045257,1.03136450535366,1.33363190045257,1.18249820290312
"Hexa",1.33336243516893,1.06464383986734,1.33336243516893,1.19900313751814
"Fam217b",0.370108340855662,1.33332676251358,1.33332676251358,0.851717551684622
"Trp53inp2",1.04859555323077,1.33326087288093,1.33326087288093,1.19092821305585
"Snx17",0.906700765548865,1.33325461698351,1.33325461698351,1.11997769126619
"Lrrc14b",0.668455346454149,1.33319820438614,1.33319820438614,1.00082677542015
"B4galnt3",1.33311265809673,1.05589792416527,1.33311265809673,1.194505291131
"Endov",0.548723501147552,1.33299355513216,1.33299355513216,0.940858528139858
"Med13",1.33295813319482,1.03760588568469,1.33295813319482,1.18528200943975
"Rab8a",1.33267066215183,1.04390946952605,1.33267066215183,1.18829006583894
"Fpgs",0.491520507475787,1.33236317011307,1.33236317011307,0.911941838794428
"C1s1",1.30257426183446,1.33233786865173,1.33233786865173,1.31745606524309
"Rev3l",0.339978423634828,1.33220191707901,1.33220191707901,0.836090170356918
"Ltbr",1.33211155600302,1.0919802181925,1.33211155600302,1.21204588709776
"Wdr13",0.6491769697653,1.332095580337,1.332095580337,0.990636275051148
"Zfp628",1.33205448620003,1.00280594260263,1.33205448620003,1.16743021440133
"Sh3tc2",0.515216661130927,1.33198223571935,1.33198223571935,0.92359944842514
"Rpl8",1.17869875680637,1.33194542201281,1.33194542201281,1.25532208940959
"Ptbp3",1.3319266763029,1.03820293247867,1.3319266763029,1.18506480439079
"Rpl23a-ps3",0.528236109878373,1.33190683976306,1.33190683976306,0.930071474820716
"Emc7",1.04213414632772,1.33176853820316,1.33176853820316,1.18695134226544
"Lzts3",1.33174730284461,1.01351418846457,1.33174730284461,1.17263074565459
"Sidt1",1.33146093865586,1.01545109001927,1.33146093865586,1.17345601433756
"Mrpl11",1.16332059283317,1.33123139300521,1.33123139300521,1.24727599291919
"Tmem232",1.33117959196271,1.05351612499778,1.33117959196271,1.19234785848025
"Tmem198b",1.33112188793023,1.15393430538042,1.33112188793023,1.24252809665532
"Lyn",1.33103383274203,1.28182598254759,1.33103383274203,1.30642990764481
"Cdt1",1.33082744224422,1.00175306122721,1.33082744224422,1.16629025173572
"Doc2b",1.33066397751998,1.24965857588535,1.33066397751998,1.29016127670267
"Cald1",1.33051990511969,1.02288337098425,1.33051990511969,1.17670163805197
"Lars",1.33051485378629,1.11503210736943,1.33051485378629,1.22277348057786
"Wtip",0.358544649434759,1.33045637576218,1.33045637576218,0.84450051259847
"Mfap3l",1.33021851308148,1.30158846397276,1.33021851308148,1.31590348852712
"Dynlrb1",1.33003486831474,1.22626865189575,1.33003486831474,1.27815176010525
"Ikzf1",1.24303873422295,1.32992880232006,1.32992880232006,1.28648376827151
"Cnksr1",1.32986988071834,1.04417607521274,1.32986988071834,1.18702297796554
"Pcmtd1",1.32984342716932,1.25666444703323,1.32984342716932,1.29325393710127
"Dis3l",1.32984227408656,1.00070028703611,1.32984227408656,1.16527128056133
"Exosc2",1.32982732227748,1.10341062419332,1.32982732227748,1.2166189732354
"Psmb6",1.32964672091949,1.11368571653568,1.32964672091949,1.22166621872759
"Pcnxl3",1.32958398694155,1.04904265313727,1.32958398694155,1.18931332003941
"Gnai1",1.32949722823858,1.00033855332173,1.32949722823858,1.16491789078015
"Sephs1",1.32943263025384,1.00004326913566,1.32943263025384,1.16473794969475
"Slc18a2",1.32941199099338,1.00659675219424,1.32941199099338,1.16800437159381
"Acp6",1.3293670262259,1.18655090588832,1.3293670262259,1.25795896605711
"Ccny",0.205786293602115,1.32933559229198,1.32933559229198,0.76756094294705
"Plekhg2",1.32927709582333,1.01618978992679,1.32927709582333,1.17273344287506
"Msantd4",0.724573122220743,1.32924553692336,1.32924553692336,1.02690932957205
"Rpl23",1.3292425024436,1.00275374758581,1.3292425024436,1.16599812501471
"Hgs",1.32916028812536,1.16133517742021,1.32916028812536,1.24524773277279
"Phf11b",1.32913053080243,1.00369229545698,1.32913053080243,1.16641141312971
"Recql",0.718553929127524,1.3290695383077,1.3290695383077,1.02381173371761
"4930500J02Rik",1.32902250041088,1.10203000955464,1.32902250041088,1.21552625498276
"Fam57b",1.32896889874593,1.30576242759563,1.32896889874593,1.31736566317078
"Ftx",0.524229882228632,1.32884816830246,1.32884816830246,0.926539025265546
"Spg21",1.32849074727726,1.0122010118823,1.32849074727726,1.17034587957978
"Tmsb4x",1.32843350840799,1.06607379658836,1.32843350840799,1.19725365249817
"AU041133",1.32840467188544,1.16580517977557,1.32840467188544,1.24710492583051
"Tagln3",1.32823283343398,1.28872113537418,1.32823283343398,1.30847698440408
"Dph2",1.32812970999296,0.99932641279237,1.32812970999296,1.16372806139266
"Fbxl17",1.32812675969018,1.05554628178443,1.32812675969018,1.1918365207373
"Tceal7",1.32808020402,1.27632786957092,1.32808020402,1.30220403679546
"Pde7b",1.32802851131356,1.25873231182694,1.32802851131356,1.29338041157025
"Ppm1n",1.06793250125101,1.32794845159638,1.32794845159638,1.1979404764237
"Fam110a",1.32793352386827,1.08550590589297,1.32793352386827,1.20671971488062
"Ccnd1",1.32748381310866,1.00958764049604,1.32748381310866,1.16853572680235
"Sema4c",0.986134357281245,1.32746923714963,1.32746923714963,1.15680179721544
"Clk2",1.32743941837291,1.05503353267624,1.32743941837291,1.19123647552457
"Lrtm1",1.32727181488569,1.00092811319196,1.32727181488569,1.16409996403882
"Zfr",1.32725506812284,1.31488300148597,1.32725506812284,1.3210690348044
"Ckap5",1.32719093334692,1.00023169836374,1.32719093334692,1.16371131585533
"Tmem43",1.32716744507043,1.04191037774039,1.32716744507043,1.18453891140541
"H2-Q4",0.2989761713126,1.32709530724032,1.32709530724032,0.813035739276462
"Acox2",1.22929264811984,1.32668253731677,1.32668253731677,1.2779875927183
"Wdpcp",1.32667355090678,1.01605569904954,1.32667355090678,1.17136462497816
"Opa1",1.32462007991311,1.32631828748502,1.32631828748502,1.32546918369906
"Arf6",1.32628922537839,0.998134194865468,1.32628922537839,1.16221171012193
"Hic1",1.32611266174061,1.01098560245616,1.32611266174061,1.16854913209839
"Noa1",1.32586096130476,1.0128233436914,1.32586096130476,1.16934215249808
"Mfsd2b",1.32583878307186,1.03523788723433,1.32583878307186,1.1805383351531
"Cul3",1.32569367900185,1.05577396618862,1.32569367900185,1.19073382259523
"Clip2",0.780321779689097,1.32568206830744,1.32568206830744,1.05300192399827
"Rab11fip3",1.32564385181467,1.05949103119319,1.32564385181467,1.19256744150393
"Tap1",0.45347915716085,1.32555733224617,1.32555733224617,0.889518244703508
"Mrs2",1.30867921004136,1.32551932009327,1.32551932009327,1.31709926506732
"Mfap1b",1.32529931251288,0.997997066782257,1.32529931251288,1.16164818964757
"Tns3",1.29317921786544,1.32528914419645,1.32528914419645,1.30923418103094
"6430548M08Rik",1.32522155112991,1.00784975560191,1.32522155112991,1.16653565336591
"Trim72",1.32514906636496,0.99902670012211,1.32514906636496,1.16208788324354
"2410015M20Rik",1.32513556939919,1.0052067993248,1.32513556939919,1.165171184362
"BC034090",0.911370414854521,1.32513048131654,1.32513048131654,1.11825044808553
"U2surp",1.32512092902578,1.03305820120934,1.32512092902578,1.17908956511756
"Zfyve9",1.32506362089654,1.15907767090427,1.32506362089654,1.2420706459004
"Arhgap18",0.0925757225370838,1.32505700059954,1.32505700059954,0.708816361568313
"Dync1li2",1.32503930143689,1.24898695139888,1.32503930143689,1.28701312641788
"Med18",1.32494318823655,1.01203306052588,1.32494318823655,1.16848812438121
"March6",1.32473150623123,0.996488653593607,1.32473150623123,1.16061007991242
"mmu-mir-5103",1.32471183513352,1.05328080489641,1.32471183513352,1.18899632001496
"Hcfc2",0.650748783875822,1.32450349467825,1.32450349467825,0.987626139277037
"Ccdc85a",0.943602964385678,1.3243285815419,1.3243285815419,1.13396577296379
"Msl3",1.32425312681418,1.22043872688356,1.32425312681418,1.27234592684887
"Tjp3",1.32414973014382,1.10861212434015,1.32414973014382,1.21638092724198
"Usp14",1.32411669482676,1.19630559160737,1.32411669482676,1.26021114321707
"Cog4",1.32341330589757,1.23058071000011,1.32341330589757,1.27699700794884
"Ctnnbl1",1.32341244623096,1.07146603783609,1.32341244623096,1.19743924203353
"Rnft1",0.191049042860495,1.32317819490241,1.32317819490241,0.757113618881452
"Paics",1.32274384785326,0.999764222423596,1.32274384785326,1.16125403513843
"Tpst2",0.660295984362267,1.32269788138966,1.32269788138966,0.991496932875962
"Tnip2",1.32253011988943,1.00447689304144,1.32253011988943,1.16350350646544
"Ppp1r8",0.912839807065949,1.32251798379221,1.32251798379221,1.11767889542908
"Dcaf12",1.32221865239502,1.08086266852314,1.32221865239502,1.20154066045908
"Pon3",1.32212556773127,1.22477092752207,1.32212556773127,1.27344824762667
"Ehhadh",0.907649042419813,1.32199970372501,1.32199970372501,1.11482437307241
"Gm17501",1.32133630731987,1.14258302418815,1.32133630731987,1.23195966575401
"Srcin1",1.32131882401132,1.02459225276177,1.32131882401132,1.17295553838654
"Il34",0.571771148773934,1.32127834759297,1.32127834759297,0.946524748183454
"Snx2",1.32124215406766,0.994541336999676,1.32124215406766,1.15789174553367
"Clec4a3",1.32090710280634,1.32108488398781,1.32108488398781,1.32099599339708
"Unc13d",1.32107906112909,1.13506361614678,1.32107906112909,1.22807133863793
"Cst3",1.32083917292344,0.995120433308334,1.32083917292344,1.15797980311589
"Eya2",1.32078416337876,1.0881224834471,1.32078416337876,1.20445332341293
"Ap3b1",1.32074471090621,1.12733429085817,1.32074471090621,1.22403950088219
"A430110L20Rik",1.32071143940293,1.00846148972146,1.32071143940293,1.1645864645622
"Cd200",0.651762760085494,1.32064084432461,1.32064084432461,0.986201802205052
"Adat1",0.671084009666271,1.32053954492376,1.32053954492376,0.995811777295017
"Osbpl10",0.634504101015264,1.32052306989395,1.32052306989395,0.977513585454606
"4930453N24Rik",1.08309752917777,1.3204931545594,1.3204931545594,1.20179534186859
"Tk1",1.32048928533058,0.9933567315282,1.32048928533058,1.15692300842939
"Nop58",1.32044181714566,1.1215269861773,1.32044181714566,1.22098440166148
"Klrk1",1.32034446911335,1.06144018294112,1.32034446911335,1.19089232602723
"Med14",1.32034375048098,1.1357634259047,1.32034375048098,1.22805358819284
"Chrdl1",1.3201525129383,1.10634272047012,1.3201525129383,1.21324761670421
"Sin3a",0.45048580616688,1.32002816062557,1.32002816062557,0.885256983396223
"Slc38a6",0.690912145616013,1.31972237256235,1.31972237256235,1.00531725908918
"Dennd1a",1.31965501423076,1.01313776218671,1.31965501423076,1.16639638820873
"Gm14306",1.31957323332226,1.08135876102358,1.31957323332226,1.20046599717292
"Tnfrsf22",1.31935664616492,1.00955892840431,1.31935664616492,1.16445778728462
"Map3k7cl",1.31934567252663,1.08673035860454,1.31934567252663,1.20303801556559
"Far1",1.31933783487283,1.04486701201613,1.31933783487283,1.18210242344448
"Tomm40l",1.31928477422686,1.1585686329388,1.31928477422686,1.23892670358283
"Scarb1",1.02113171442229,1.31915643996062,1.31915643996062,1.17014407719146
"Gpnmb",1.31914531725028,1.16258498409495,1.31914531725028,1.24086515067261
"Asb12",1.3189335083735,1.08360540234936,1.3189335083735,1.20126945536143
"Tnxb",1.13695568099528,1.31891507442958,1.31891507442958,1.22793537771243
"Homer2",1.31888028452675,0.998033762948687,1.31888028452675,1.15845702373772
"Gm13251",1.31886794740082,0.998903800229821,1.31886794740082,1.15888587381532
"Fan1",1.31878139012302,1.07673824370555,1.31878139012302,1.19775981691428
"Orai3",1.31869045495768,1.03152501749607,1.31869045495768,1.17510773622687
"Med19",0.135843439865743,1.31852875938617,1.31852875938617,0.727186099625956
"1700109H08Rik",0.749464763524813,1.31849503567712,1.31849503567712,1.03397989960097
"Bgn",0.593587135717539,1.31837414842401,1.31837414842401,0.955980642070774
"Rpap3",1.31830983641608,0.99206854786493,1.31830983641608,1.1551891921405
"Hpgds",1.31830965616821,1.20849279419202,1.31830965616821,1.26340122518012
"Ncor1",1.31828482553125,1.01999479621153,1.31828482553125,1.16913981087139
"Zfp629",1.31811179844164,1.00858866456778,1.31811179844164,1.16335023150471
"Ncapd2",1.31810258286414,1.07803860744061,1.31810258286414,1.19807059515237
"Rnf138",1.31809449483796,0.997814683279261,1.31809449483796,1.15795458905861
"Eif3c",1.31800928536135,1.27532949173382,1.31800928536135,1.29666938854759
"Wdr55",1.31800450590587,0.99311238115941,1.31800450590587,1.15555844353264
"Usp45",1.31777659763552,1.2805700570334,1.31777659763552,1.29917332733446
"3110083C13Rik",1.31772771790957,1.0143038145121,1.31772771790957,1.16601576621084
"Pdk1",1.3176773048239,1.04034339046607,1.3176773048239,1.17901034764499
"Pcf11",0.502589812263904,1.31760633724398,1.31760633724398,0.91009807475394
"En1",1.31730743341222,1.00202007168121,1.31730743341222,1.15966375254672
"Triobp",1.31730248207315,1.05496075870797,1.31730248207315,1.18613162039056
"Parp3",0.818109236057809,1.31715593911901,1.31715593911901,1.06763258758841
"Gdpd1",0.472350795532137,1.31704630750497,1.31704630750497,0.894698551518555
"Dctn3",1.27814915528595,1.31696051326589,1.31696051326589,1.29755483427592
"Trp53rk",1.31690457843755,1.10155119811671,1.31690457843755,1.20922788827713
"Gm10638",1.31688920781035,1.05835725263081,1.31688920781035,1.18762323022058
"Cpne1",1.31687507210129,0.991839975666766,1.31687507210129,1.15435752388403
"Myog",1.31684974501304,1.00671402831869,1.31684974501304,1.16178188666587
"Gorab",1.31674441110958,1.00874403336916,1.31674441110958,1.16274422223937
"Thoc2",1.31665576112827,0.99481608780569,1.31665576112827,1.15573592446698
"Srek1ip1",0.260943173595771,1.31645840365356,1.31645840365356,0.788700788624666
"Pigb",1.31640735728617,1.13936770520568,1.31640735728617,1.22788753124593
"Zfp292",1.31635349844469,1.08753465265359,1.31635349844469,1.20194407554914
"Ppp2r3a",1.31625757623378,1.24116375217717,1.31625757623378,1.27871066420548
"Cad",1.29828893524743,1.31623712915909,1.31623712915909,1.30726303220326
"Sobp",1.31612755459468,1.02214926043033,1.31612755459468,1.16913840751251
"Csmd1",1.31586042448302,1.07383376020283,1.31586042448302,1.19484709234293
"Smtnl2",1.00300338232291,1.31581643443432,1.31581643443432,1.15940990837861
"Hpn",1.31578586141333,1.02203444416933,1.31578586141333,1.16891015279133
"Gstm4",1.31568754881448,1.08441032804919,1.31568754881448,1.20004893843183
"Gm17971",0.137178417991434,1.31567750054216,1.31567750054216,0.726427959266795
"Itgae",1.31547356698602,1.07736499214814,1.31547356698602,1.19641927956708
"Dennd4a",1.31542878877086,1.00853323906225,1.31542878877086,1.16198101391656
"Cyb561d2",1.31540657262104,1.0209447998672,1.31540657262104,1.16817568624412
"Gm26660",0.258108610517997,1.31537697223868,1.31537697223868,0.786742791378336
"Slc9a3r2",1.31532889120612,1.08192248643072,1.31532889120612,1.19862568881842
"Eid2",1.13013129836821,1.31530475551835,1.31530475551835,1.22271802694328
"Pcx",1.08314287903884,1.31530392275884,1.31530392275884,1.19922340089884
"Psma6",1.31526358371753,1.03199198959192,1.31526358371753,1.17362778665472
"Fam83g",1.31515734982085,0.991248770228492,1.31515734982085,1.15320306002467
"Ndufa4l2",1.31507296376254,1.06698254835168,1.31507296376254,1.19102775605711
"Psma4",1.23986698637952,1.31501602837558,1.31501602837558,1.27744150737755
"Igkv14-126",1.31500293833213,1.14545479072755,1.31500293833213,1.23022886452984
"Rrm1",1.31495505612206,1.02842720687658,1.31495505612206,1.17169113149932
"Cd79a",1.31471345056546,1.08757568005261,1.31471345056546,1.20114456530903
"Ankra2",0.833093529667921,1.31463288506495,1.31463288506495,1.07386320736643
"Dock10",1.15747721826584,1.31461022071535,1.31461022071535,1.23604371949059
"Chadl",1.31445733632176,0.996331621070557,1.31445733632176,1.15539447869616
"Klhl40",1.31443606476024,1.15755380850802,1.31443606476024,1.23599493663413
"Krcc1",0.175345870227776,1.31439854038433,1.31439854038433,0.744872205306054
"Itgam",1.31430151197667,1.00456529642642,1.31430151197667,1.15943340420154
"Stk25",1.31423318717126,1.22511625811638,1.31423318717126,1.26967472264382
"Tomm20",1.31385403725893,0.991801373258632,1.31385403725893,1.15282770525878
"Vtn",0.28891411219269,1.31364914557058,1.31364914557058,0.801281628881636
"0610040J01Rik",1.08530585559237,1.31353151489386,1.31353151489386,1.19941868524312
"Cd14",0.907362994797224,1.313514740882,1.313514740882,1.11043886783961
"Slc35a5",1.31342661112719,0.999716543134758,1.31342661112719,1.15657157713097
"Etf1",1.31335168423624,1.03365082502326,1.31335168423624,1.17350125462975
"Apool",1.31326676850369,1.04438732216404,1.31326676850369,1.17882704533386
"Pld4",1.02017603589863,1.31314688241154,1.31314688241154,1.16666145915508
"Cir1",1.2130142866033,1.3130994748646,1.3130994748646,1.26305688073395
"Gm10177",0.147225479342863,1.31296499984967,1.31296499984967,0.730095239596267
"Ugt1a6b",1.31289337726643,1.05720115492517,1.31289337726643,1.1850472660958
"Apoe",1.31283787458614,0.991157031314592,1.31283787458614,1.15199745295037
"Ankrd39",1.3126212612375,0.988908003586888,1.3126212612375,1.15076463241219
"Sec24c",1.31239438208568,1.06845889075659,1.31239438208568,1.19042663642114
"Col24a1",1.30711224144581,1.31238636289775,1.31238636289775,1.30974930217178
"RP24-176F12.12",1.31225435861772,1.02881688254709,1.31225435861772,1.1705356205824
"Tnfaip8l2",1.31223577145511,1.00558255549508,1.31223577145511,1.15890916347509
"Chic2",1.12973203229575,1.3121296954356,1.3121296954356,1.22093086386568
"Arhgap30",1.2821856894451,1.31188322567319,1.31188322567319,1.29703445755914
"Slit1",0.0817414456207764,1.31162850735244,1.31162850735244,0.696684976486607
"Egln3",1.3115415917866,1.10629538952479,1.3115415917866,1.20891849065569
"Adcy6",1.3114669483111,1.00495286688545,1.3114669483111,1.15820990759828
"Pyroxd1",1.31146286730396,1.00697944535055,1.31146286730396,1.15922115632725
"Eif4ebp2",1.31142418221509,0.987234941225243,1.31142418221509,1.14932956172016
"Nisch",0.556888498422063,1.31128854875735,1.31128854875735,0.934088523589708
"Kcne3",1.31120173197006,1.15510336032633,1.31120173197006,1.2331525461482
"1110032A03Rik",0.82843809964718,1.31107181459973,1.31107181459973,1.06975495712345
"Ngdn",1.31099396892989,0.98634326848078,1.31099396892989,1.14866861870534
"Nsun6",1.31098836764531,1.01086581366649,1.31098836764531,1.1609270906559
"Acox3",1.31095248725215,0.987132485388853,1.31095248725215,1.1490424863205
"Gm15674",1.31095163606257,1.19471339023813,1.31095163606257,1.25283251315035
"Cyb561",1.31094694515896,1.11685806679688,1.31094694515896,1.21390250597792
"Crtc1",1.26873099657887,1.31085118195426,1.31085118195426,1.28979108926657
"Tgm2",0.950776600536771,1.3108332470665,1.3108332470665,1.13080492380164
"Wnt4",1.31072812798747,0.986596805102552,1.31072812798747,1.14866246654501
"Snapc1",1.31069401209882,1.06827554335658,1.31069401209882,1.1894847777277
"Rorc",1.31064018157793,0.98973888344887,1.31064018157793,1.1501895325134
"Pop1",0.173616976881907,1.31055199238936,1.31055199238936,0.742084484635634
"Ethe1",0.13663999262463,1.31042676966682,1.31042676966682,0.723533381145723
"Gabpb2",0.847741116604075,1.31014949447455,1.31014949447455,1.07894530553931
"Apol9b",1.30989978997203,1.0135892779781,1.30989978997203,1.16174453397506
"Atrnl1",0.842837232272437,1.30975551737628,1.30975551737628,1.07629637482436
"Igfbp3",0.738125009515216,1.30969966769663,1.30969966769663,1.02391233860592
"Gm10069",0.0891074698345985,1.30960185803647,1.30960185803647,0.699354663935532
"Ankrd52",1.30954328175137,0.988940095557049,1.30954328175137,1.14924168865421
"Tmem79",0.39665336623953,1.30944468460508,1.30944468460508,0.853049025422306
"Macrod1",1.30938336279561,0.987867652256187,1.30938336279561,1.1486255075259
"Gnptab",1.30926697296352,1.00533608368045,1.30926697296352,1.15730152832198
"Urb1",1.3090604722729,0.989810574237841,1.3090604722729,1.14943552325537
"Gm16740",0.377391086117609,1.30903934402911,1.30903934402911,0.843215215073359
"Prkacb",1.30886716614204,0.984586261581018,1.30886716614204,1.14672671386153
"Cetn3",1.30880644496622,0.988002186759965,1.30880644496622,1.14840431586309
"Arhgap9",0.926507675664268,1.30861666679241,1.30861666679241,1.11756217122834
"Lypla1",0.435384825364181,1.30860705148599,1.30860705148599,0.871995938425086
"Eif2a",1.30857081349443,0.984474846553318,1.30857081349443,1.14652283002387
"Cbx8",1.30849036976565,1.00462218529503,1.30849036976565,1.15655627753034
"Atp2a2",1.10264271009251,1.30844271126094,1.30844271126094,1.20554271067672
"H2-Ob",1.30838867206869,1.00160789758647,1.30838867206869,1.15499828482758
"Zfp13",1.11737684061002,1.30836411067734,1.30836411067734,1.21287047564368
"Gbp9",0.513155618155501,1.30829906856914,1.30829906856914,0.910727343362322
"Bub1",1.30820379711842,1.03711833577048,1.30820379711842,1.17266106644445
