correlation_method,metabolite_timepoint,hormone_sampling_time,metabolite_source,metabolite_ion_mode,metabolite,metabolite_formula,metabolite_mz,metabolite_rt,hormone,n,n_unique_samples,n_med_adj_ic,n_raw_ion_count_fallback,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,hormone_min,hormone_max
spearman,tp4,GTT,CD,nega,"(2R)-2,3-Dihydroxypropanoic acid",C3H6O4,105.01939,19.395,Ghrelin,6,6,0,6,-1,0,0,161018.538628183,444246.378883922,5.66,24.99
spearman,tp4,GTT,CD,posi,.alpha.-Aminoadipic acid,C6H11NO4,162.0758,20.478,Ghrelin,6,6,0,6,1,0,0,406592.14314097,5358706.52673331,5.66,24.99
spearman,tp4,GTT,CD,posi,1-(4-Methoxyphenyl)-4-methyl-3-pentanyl hydrogen sulfate,C13H20O5S,289.1095,4.064,Ghrelin,6,6,0,6,-1,0,0,28246.6749629442,100834.402101833,5.66,24.99
spearman,tp4,GTT,CD,nega,"2,2',4,4'-Tetrahydroxybenzophenone",C13H10O5,245.04356,13.093,PP,6,6,0,6,1,0,0,228021.747141409,774981.628951788,2.12,1206.64
spearman,tp4,GTT,CD,posi,"5,6,7,8-Tetrahydro-4a(4H)-pteridinol",C6H10N4O,155.0928,7.714,Ghrelin,6,6,0,6,-1,0,0,291796.037813947,15892214.040167,5.66,24.99
spearman,tp4,GTT,CD,nega,D-(-)-Quinic acid,C7H12O6,191.05755,17.031,Ghrelin,6,6,0,6,-1,0,0,852737.655682695,9946211.58625862,5.66,24.99
spearman,tp4,GTT,CD,posi,L-Valine,C5H11NO2,118.08624,12.014,Ghrelin,6,6,0,6,-1,0,0,198692091.761243,383733056.143824,5.66,24.99
spearman,tp4,GTT,CD,nega,Mono-trans-p-coumaroylmesotartaric acid,C14H14O8,309.06459,12.89,Ghrelin,6,6,0,6,1,0,0,342567.330625191,1912689.67828191,5.66,24.99
spearman,tp4,GTT,CD,posi,N-[(4-Amino-2-methyl-5-pyrimidinyl)methyl]formamide,C7H10N4O,167.09274,7.318,Ghrelin,6,6,0,6,-1,0,0,973413.043552724,42576600.2415774,5.66,24.99
spearman,tp4,GTT,CD,posi,"PE(16:0/22:2(13Z,16Z))",C43H82NO8P,772.58463,4.625,Ghrelin,6,6,0,6,-1,0,0,35380.0701792026,10414247.6193092,5.66,24.99
spearman,tp4,GTT,CD,posi,SM(d18:1/22:0),C45H91N2O6P,787.66724,3.967,Ghrelin,6,6,0,6,1,0,0,38807.0695313104,94491.6010875601,5.66,24.99
spearman,tp4,GTT,CD,nega,c26:3,C26H46O2,389.34305,2.112,Ghrelin,6,6,0,6,-1,0,0,7426.62856206361,27478.4595459186,5.66,24.99
spearman,pv,SAC,CD,nega,Acamprosate,C5H11NO4S,180.03365,3.552,PYY,43,43,43,0,0.7302929628511025,2.7271000114838192e-8,1.6375606238188452e-4,167746.407563596,8493830.2148258,29.88,445.18
spearman,tp4,GTT,CD,posi,SM(d16:1/24:1(15Z)),C45H89N2O6P,785.65103,3.835,C-Peptide 2,34,34,0,34,0.7815126050420168,4.882819331630136e-8,2.7225903047550836e-4,13836.6354260041,8592232.61456568,102.01,1743.56
spearman,sys_sac,SAC,CD,posi,Propionylcarnitine,C10H19NO4,218.13857,10.884,PYY,38,38,38,0,0.7404530036108983,1.0717859180741389e-7,5.232519669864672e-4,3662731.16472225,118294599.574416,29.88,445.18
spearman,tp4,GTT,CD,nega,c23:3,C23H40O2,347.2957,2.669,GLP-1,34,34,0,34,-0.7686783804430863,1.1005551055220656e-7,5.232519669864672e-4,18708.7472982684,596516.139578114,24.2,446.95
spearman,pv,SAC,CD,posi,2-Amino-6-purinethiol,C5H5N5S,168.03256,5.035,PYY,43,43,43,0,0.7073391724554515,1.1395151852079042e-7,5.232519669864672e-4,110096.93353598,1341036.33598598,29.88,445.18
spearman,sys_sac,SAC,CD,nega,Acamprosate,C5H11NO4S,180.03365,3.552,PYY,38,38,38,0,0.7216325637378269,3.1808419999260354e-7,0.0013794604899901454,388841.492541464,6340841.74497851,29.88,445.18
spearman,pv,SAC,CD,nega,Homocysteinesulfinic acid,C4H9NO4S,166.01797,5.031,PYY,43,43,43,0,0.6874056176381758,3.54935595641909e-7,0.0014582622351051947,6803722.93799202,39757831.4681382,29.88,445.18
spearman,tp4,GTT,CD,nega,Rosterolone,C23H38O2,345.28002,2.696,GLP-1,34,34,0,34,-0.7463712757830404,4.0246335014694613e-7,0.0015708547019585453,18708.7472982684,397904.969461136,24.2,446.95
spearman,tp4,GTT,CD,nega,Aprobarbital,C10H14N2O3,209.09331,18.945,C-Peptide 2,34,34,0,34,0.7381207028265852,6.289639932591417e-7,0.002268228572157808,22972.1507136271,282481.891975017,102.01,1743.56
spearman,tp4,GTT,CD,nega,Sulfoglycolithocholate(2-),C26H43NO7S,512.26811,3.589,Leptin,34,34,0,34,-0.7378151260504202,6.39248656035866e-7,0.002268228572157808,18610.1342496994,14727367.3681458,324.41,7988.85
spearman,tp4,GTT,CD,posi,Mifepristone,C29H35NO2,876.55919,2.858,C-Peptide 2,34,34,0,34,0.7365928189457601,6.819463675349452e-7,0.002314525971413604,14705.4634539079,2721629.67714533,102.01,1743.56
spearman,tp4,GTT,CD,posi,Diftalone,C16H12N2O2,265.09705,2.115,C-Peptide 2,34,34,0,34,-0.7222307104660046,1.4211940923230734e-6,0.004622552218121824,2313.39994593775,505722.451268996,102.01,1743.56
spearman,sys_sac,SAC,CD,posi,2-Aminobenzoic acid,C7H7NO2,138.05501,7.296,PYY,38,38,38,0,0.6868366342050551,1.919117508936282e-6,0.005992406039303361,30692.265624863,4802779.1906225,29.88,445.18
spearman,tp4,GTT,CD,posi,Cer(d18:1/22:1(13Z)),C40H77NO3,620.5969,2.433,Leptin,35,35,0,35,0.7050420168067228,2.2597092885240457e-6,0.006586782272464699,28338.7782760278,617854.289857031,324.41,7988.85
spearman,tp4,GTT,CD,nega,Thymidine,C10H14N2O5,241.08444,3.787,C-Peptide 2,34,34,0,34,-0.7115355233002292,2.386251209699785e-6,0.006586782272464699,807235.232107062,4540162.01464211,102.01,1743.56
spearman,tp4,GTT,CD,posi,Cer(d18:1/22:1(13Z)),C40H77NO3,620.5969,2.433,C-Peptide 2,34,34,0,34,0.7112299465240641,2.4210278532194615e-6,0.006586782272464699,28338.7782760278,617854.289857031,102.01,1743.56
spearman,tp4,GTT,CD,posi,1-Methoxypyrene,C17H12O,233.09591,2.428,Leptin,35,35,0,35,0.7033613445378153,2.446986829718381e-6,0.006586782272464699,31970.6725748524,393024.256198741,324.41,7988.85
spearman,pv,SAC,CD,nega,"PG(16:0/18:2(9Z,12Z))",C40H75O10P,745.50331,2.02,PYY,43,43,43,0,-0.6485955904560556,2.5575995518294456e-6,0.006655044540497006,29417.0245225643,1589236.7502827,29.88,445.18
spearman,tp4,GTT,CD,nega,DG(18:2n6/0:0/18:3n3),C40H68O5,627.49973,2.228,C-Peptide 2,34,34,0,34,0.7023682200152789,3.6545557662433805e-6,0.008376303760262256,134899.434714365,10393525.5484485,102.01,1743.56
spearman,sys_sac,SAC,CD,nega,"PG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C46H77O10P,819.52124,2.002,Leptin,38,38,38,0,0.6728307254623044,3.6983025143892957e-6,0.008376303760262256,10519.1460018029,173794.57819972,608.22,9954.55
spearman,tp4,GTT,CD,posi,PC(16:0/15:0),C39H78NO8P,720.55418,3.759,GLP-1,35,35,0,35,-0.6943977591036415,3.708031584353936e-6,0.008376303760262256,10015.9735141068,1485102.34222383,24.2,446.95
spearman,pv,SAC,CD,posi,L-Serine,C3H7NO3,106.04986,14.623,Leptin,43,43,43,0,-0.6405919661733616,3.714262001870355e-6,0.008376303760262256,128281.652547294,17066779.1286643,221.83,9954.55
spearman,tp4,GTT,CD,posi,"PE(22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C49H86NO8P,848.61402,3.806,Amylin,35,35,0,35,-0.6941176470588235,3.7556126106066834e-6,0.008376303760262256,9088.11283231702,1311535.6131653,1.81,53.85
spearman,tp4,GTT,CD,posi,"DG(18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)",C41H68O5,641.50996,2.358,GLP-1,35,35,0,35,-0.6896358543417367,4.596731531975297e-6,0.00974887148927137,8817.81143500489,730448.632246024,24.2,446.95
spearman,tp4,GTT,CD,nega,Chenodeoxycholic acid,C24H40O4,391.28733,3.652,Leptin,34,34,0,34,-0.6971734148204737,4.620791743781106e-6,0.00974887148927137,496315.591174458,29911916.8396132,324.41,7988.85
spearman,tp4,GTT,CD,nega,"13,14-dihydro-15-keto-tetranor prostaglandin f1?",C16H28O5,299.18632,3.681,C-Peptide 2,34,34,0,34,-0.6895339954163483,6.4678603037112045e-6,0.01328668713232379,9364.21754496409,517963.63337379,102.01,1743.56
spearman,pv,SAC,CD,nega,Dihomo-gamma-linolenic acid,C20H34O2,305.24834,2.188,PYY,43,43,43,0,-0.627302929628511,6.743769042125888e-6,0.013498258947857207,3964882.26608787,38430054.302384,29.88,445.18
spearman,tp4,GTT,CD,nega,1-hydroxy-2-naphthoate,C11H8O3,187.04,2.381,GIP,33,33,0,33,-0.6938502673796791,7.547493189586311e-6,0.014609738663100322,14937.6919203763,177464.291507532,9.74,290.77
spearman,tp4,GTT,CD,nega,Thymidine,C10H14N2O5,241.08444,3.787,Leptin,34,34,0,34,-0.6855614973262032,7.67337866294885e-6,0.014609738663100322,807235.232107062,4540162.01464211,324.41,7988.85
spearman,tp4,GTT,CD,posi,"PE(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))",C41H72NO8P,738.50629,2.957,Insulin,36,36,0,36,0.6694980694980696,8.005105187600731e-6,0.014674608900591687,11008.160192028,491153.459577154,123.91,6516.84
spearman,tp4,GTT,CD,nega,Lactapiperanol C,C16H26O4,281.17588,5.642,C-Peptide 2,34,34,0,34,-0.6843391902215431,8.083423211363309e-6,0.014674608900591687,56873.0632253335,4529277.99334588,102.01,1743.56
spearman,tp4,GTT,CD,posi,"26-Hydroxy-24-methylene-9,19-cyclolanostan-3-one",C31H50O2,455.38414,2.29,Leptin,35,35,0,35,-0.673389355742297,9.291275894127739e-6,0.016161373041146225,8176.90868862919,664610.332287286,324.41,7988.85
spearman,tp4,GTT,CD,nega,"13,14-dihydro-15-keto-tetranor prostaglandin f1?",C16H28O5,299.18632,3.681,Leptin,34,34,0,34,-0.680366692131398,9.557399773266657e-6,0.016161373041146225,9364.21754496409,517963.63337379,324.41,7988.85
spearman,tp4,GTT,CD,nega,Lactapiperanol C,C16H26O4,281.17588,5.642,Insulin,35,35,0,35,-0.6717086834733894,9.968288388085758e-6,0.016161373041146225,56873.0632253335,4529277.99334588,123.91,6516.84
spearman,tp4,GTT,CD,nega,Deoxyuridine,C9H12N2O5,227.06745,5.02,Leptin,34,34,0,34,-0.6791443850267379,1.0057726156259845e-5,0.016161373041146225,745131.950852756,2227452.1339432,324.41,7988.85
spearman,tp4,GTT,CD,posi,"PE(22:2(13Z,16Z)/18:1(11Z))",C45H84NO8P,798.3607,3.089,Amylin,35,35,0,35,-0.6714285714285715,1.008538873035966e-5,0.016161373041146225,36559.562308585,5725988.8689806,1.81,53.85
spearman,pv,SAC,CD,nega,3-Sulfinoalanine,C3H7NO4S,152.00225,12.595,Resistin,43,43,43,0,0.6177891875566294,1.0164026883886903e-5,0.016161373041146225,67753.7590427619,6375301.48033438,5122.24,58609.94
spearman,tp4,GTT,CD,nega,Ethylene brassylate,C15H26O4,269.17601,2.531,C-Peptide 2,34,34,0,34,-0.6779220779220779,1.0581722003639878e-5,0.016161373041146225,24132.1856948454,405638.476402907,102.01,1743.56
spearman,tp4,GTT,CD,posi,"PE(18:0/20:4(8Z,11Z,14Z,17Z))",C43H78NO8P,768.55384,3.048,GLP-1,35,35,0,35,-0.670028011204482,1.0689877771222981e-5,0.016161373041146225,62635.4105535088,6160709.28819827,24.2,446.95
spearman,pv,SAC,CD,posi,"PE(18:0/20:4(8Z,11Z,14Z,17Z))",C43H78NO8P,768.55384,3.048,PYY,43,43,43,0,0.6164300815463607,1.076569134969132e-5,0.016161373041146225,25411.3748386143,11194189.1856046,29.88,445.18
spearman,sys_sac,SAC,CD,posi,"(3Z,6Z,9Z,12Z,21R)-27-Amino-24-hydroxy-24-oxido-18-oxo-19,23,25-trioxa-24λ~5~-phosphaheptacosa-3,6,9,12-tetraen-21-yl (5Z,8Z,11Z,14Z,17Z)-5,8,11,14,17-icosapentaenoate",C43H68NO8P,390.7327,3.803,Secretin,38,38,38,0,0.6474450158660684,1.1158144577953309e-5,0.016196230007165198,39872.0301998294,20685055.2383397,6.73,174.81
spearman,tp4,GTT,CD,posi,5-Hydroxyindole,C8H7NO,134.06006,2.118,Leptin,35,35,0,35,-0.6683473389355743,1.145865632765851e-5,0.016196230007165198,187087.781168148,14872928.342416,324.41,7988.85
spearman,tp4,GTT,CD,posi,LysoPC(15:0/0:0),C23H48NO7P,482.32385,3.98,GLP-1,35,35,0,35,-0.6683473389355743,1.145865632765851e-5,0.016196230007165198,1881634.83947614,40408681.2229773,24.2,446.95
spearman,pv,SAC,Maven,nega,Palmitic acid,C16H32O2,256.738342,2.238,PYY,43,43,43,0,-0.6146179401993356,1.161882709130244e-5,0.016196230007165198,36951175.3587347,264034621.02357,29.88,445.18
spearman,sys_sac,SAC,CD,posi,N2-Acetylornithine,C7H14N2O3,175.16362,14.167,PYY,38,38,38,0,0.6452565926250137,1.221480185680355e-5,0.016562433237651462,19964.1089318195,8169270.22246536,29.88,445.18
spearman,tp4,GTT,CD,nega,Melleolide B,C24H32O7,431.21075,2.425,C-Peptide 2,34,34,0,34,-0.6742551566080978,1.2305873892339228e-5,0.016562433237651462,10853.4412548888,208607.687537173,102.01,1743.56
spearman,sys_sac,SAC,CD,nega,4-Pyridoxic acid,C8H9NO4,182.04593,2.418,PYY,38,38,38,0,0.6430681693839588,1.3362051623160211e-5,0.01767912667469716,53158.4267286796,1560649.83446366,29.88,445.18
spearman,pv,SAC,CD,nega,"PG(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C44H75O10P,793.50302,2,Leptin,43,43,43,0,0.6103896103896105,1.3856318876598206e-5,0.018013488696288313,7624.35462547637,89021.0054325725,221.83,9954.55
spearman,tp4,GTT,CD,posi,LysoPE(0:0/20:0),C25H52NO7P,510.35526,3.834,GLP-1,35,35,0,35,-0.6633053221288516,1.4076283088744678e-5,0.018013488696288313,1945493.22775035,64184375.9616444,24.2,446.95
spearman,tp4,GTT,CD,posi,Cer(d18:1/22:1(13Z)),C40H77NO3,620.5969,2.433,Resistin,35,35,0,35,0.6616246498599441,1.5062692973257521e-5,0.018964902239974653,28338.7782760278,617854.289857031,4345.62,30708.92
spearman,tp4,GTT,CD,nega,Pentadecanoic acid,C15H30O2,241.2174,2.26,GIP,33,33,0,33,-0.6758021390374331,1.590141821733277e-5,0.01970311918859414,3383231.0836163,32643626.7568016,9.74,290.77
spearman,tp4,GTT,CD,nega,Sulfoglycolithocholate(2-),C26H43NO7S,512.26811,3.589,Resistin,34,34,0,34,-0.6669213139801375,1.6539787835775454e-5,0.020173889344317242,18610.1342496994,14727367.3681458,4345.62,30708.92
spearman,tp4,GTT,CD,nega,c23:3,C23H40O2,347.2957,2.669,GIP,33,33,0,33,-0.6741310160427807,1.699343947493204e-5,0.020228174874603252,18708.7472982684,596516.139578114,9.74,290.77
spearman,tp4,GTT,CD,posi,Diftalone,C16H12N2O2,265.09705,2.115,Leptin,35,35,0,35,-0.658263305322129,1.722611325263575e-5,0.020228174874603252,2313.39994593775,505722.451268996,324.41,7988.85
spearman,tp4,GTT,CD,nega,Lactapiperanol C,C16H26O4,281.17588,5.642,Leptin,34,34,0,34,-0.6656990068754775,1.7361683233819498e-5,0.020228174874603252,56873.0632253335,4529277.99334588,324.41,7988.85
spearman,tp4,GTT,CD,nega,3-Methylphenylacetic acid,C9H10O2,149.06071,3.716,C-Peptide 2,34,34,0,34,-0.6644766997708174,1.8220409276665688e-5,0.02091649395522172,165346.978837387,1828923.78358127,102.01,1743.56
spearman,tp4,GTT,CD,nega,Melleolide B,C24H32O7,431.21075,2.425,Leptin,34,34,0,34,-0.6635599694423223,1.888950270445758e-5,0.021026850410283963,10853.4412548888,208607.687537173,324.41,7988.85
spearman,sys_sac,SAC,CD,nega,"PG(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C44H75O10P,793.50302,2,Leptin,38,38,38,0,0.6343144764197395,1.9002650274917964e-05,0.021026850410283963,8061.70490244596,99998.4117276712,608.22,9954.55
spearman,tp4,GTT,CD,posi,piroximone,C11H11N3O2,218.09231,8.151,C-Peptide 2,34,34,0,34,-0.6629488158899924,1.934784495430972e-5,0.021026850410283963,2309034.14332665,25965518.61917,102.01,1743.56
spearman,tp4,GTT,CD,posi,phthalazone,C8H6N2O,147.05532,7.857,Insulin,36,36,0,36,-0.6478764478764479,1.9393984647337314e-5,0.021026850410283963,5363084.7101859,26286262.8706698,123.91,6516.84
spearman,sys_sac,SAC,CD,nega,"PG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C46H75O10P,817.50361,1.992,Leptin,38,38,38,0,0.6301564722617353,2.2377974288325652e-5,0.02382041529914155,13610.9350208319,179661.031216518,608.22,9954.55
spearman,tp4,GTT,CD,posi,Creatinine,C4H7N3O,114.06621,7.68,C-Peptide 2,34,34,0,34,-0.6589763177998471,2.2580906614440762e-5,0.02382041529914155,94222392.4864228,626630196.980121,102.01,1743.56
spearman,tp4,GTT,CD,nega,Quinaldic acid,C10H7NO2,172.04045,3.744,Amylin,34,34,0,34,0.6583651642475171,2.3119530822226778e-05,0.024063424200595554,297587.072898143,4281599.92253081,1.81,53.85
spearman,tp4,GTT,CD,posi,Uracil,C4H4N2O2,113.03457,4.899,Leptin,35,35,0,35,-0.6495798319327731,2.4181361376137417e-5,0.024837439891368933,487013.126556408,9166848.56659018,324.41,7988.85
spearman,tp4,GTT,CD,nega,1-[(5-Amino-5-carboxypentyl)amino]-1-deoxyfructose,C12H24N2O7,307.15057,16.033,C-Peptide 2,34,34,0,34,0.6568372803666921,2.4517322294230955e-5,0.02485547029782152,6036.13634033183,95655.6223179667,102.01,1743.56
spearman,tp4,GTT,CD,posi,"(2S,3R,3aR,4aS,4bS,6aS,12bS,12cR,14aS)-2-(2-Hydroxy-2-propanyl)-12b,12c-dimethyl-8,9-bis(3-methyl-2-buten-1-yl)-3,3a,5,6,6a,7,12,12b,12c,13,14,14a-dodecahydro-2H,4bH-oxireno[4′,4a′]chromeno[5′,6′:6,7]
indeno[1,2-b]indole-3,4b-diol",C37H51NO5,590.38976,2.867,PYY,34,34,0,34,-0.6556149732620321,2.569010953612153e-5,0.0254841432836961,13700.7227025171,219274.974788976,1.63,170.9
spearman,tp4,GTT,CD,posi,Fabomotizole,C15H21N3O2S,291.11193,2.091,GLP-1,35,35,0,35,-0.6478991596638657,2.5790363037226714e-5,0.0254841432836961,37632.7719832949,27790320.0223336,24.2,446.95
spearman,sys_sac,SAC,CD,posi,LysoPC(16:1(9Z)/0:0),C24H48NO7P,494.32403,4.19,PYY,38,38,38,0,-0.6249042564832038,2.7418915649096727e-5,0.026754692417497356,1384360.67732766,131628005.822165,29.88,445.18
spearman,sys_sac,SAC,CD,posi,"PC(18:3(9Z,12Z,15Z)/19:1(9Z))",C45H82NO8P,796.58405,3.021,PYY,38,38,38,0,0.6244665718349929,2.7882406490655807e-5,0.02687106685769844,922682.299331699,21397508.4448042,29.88,445.18
spearman,pv,SAC,CD,posi,Pentoxyverine,C20H31NO3,334.24084,2.113,PYY,43,43,43,0,-0.5919661733615222,2.900102551141224e-5,0.02743615114671042,3814.38692004613,522300.713605875,29.88,445.18
spearman,pv,SAC,CD,nega,Monobutyl phthalate,C12H14O4,221.08198,2.9,C-Peptide 2,43,43,43,0,0.5918151615826035,2.917169102991167e-5,0.02743615114671042,85201.8641832147,1893947.35288657,29.61,36727.54
spearman,sys_sac,SAC,CD,nega,lysops(22:0),C28H56NO9P,580.36268,3.893,Secretin,38,38,38,0,-0.6220593062698325,3.056142153644655e-5,0.02840102009497727,7546478.16930532,39822971.6570247,6.73,174.81
spearman,tp4,GTT,CD,posi,"PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))",C43H72NO8P,762.50618,2.974,C-Peptide 2,34,34,0,34,0.6504201680672269,3.126161046714064e-5,0.028570251594572164,8732.73744488203,466420.869134345,102.01,1743.56
spearman,pv,SAC,Maven,nega,L-Serine,C3H7NO3,104.035301,14.571,Leptin,43,43,43,0,-0.5898520084566596,3.1475514810448184e-5,0.028570251594572164,76211.1572297202,675832.425170644,221.83,9954.55
spearman,pv,SAC,CD,posi,"LysoPC(20:3(8Z,11Z,14Z)/0:0)",C28H52NO7P,546.35506,3.915,PYY,43,43,43,0,-0.5892479613409846,3.2217139854497375e-5,0.02890729162438821,660421.68743603,99016564.0437513,29.88,445.18
spearman,tp4,GTT,CD,posi,"PE(P-18:1(9Z)/22:4(7Z,10Z,13Z,16Z))",C45H80NO7P,778.57442,2.944,C-Peptide 2,34,34,0,34,0.6488922841864018,3.309634604369876e-5,0.029358715509809234,11523.3719370392,2582235.15806463,102.01,1743.56
spearman,tp4,GTT,CD,posi,"(15Z,19R)-25-Amino-22-hydroxy-22-oxido-17,21,23-trioxa-22λ~5~-phosphapentacos-15-en-19-yl (6Z,9Z,12Z)-6,9,12-octadecatrienoate",C39H72NO7P,698.51133,2.982,C-Peptide 2,34,34,0,34,0.6482811306340717,3.385707415796717e-5,0.029696077785609367,7048.48664617889,172915.492184934,102.01,1743.56
spearman,tp4,GTT,CD,posi,"PE(22:2(13Z,16Z)/18:1(11Z))",C45H84NO8P,798.3607,3.089,GLP-1,35,35,0,35,-0.6400560224089636,3.4658527761155415e-5,0.030061266601014602,36559.562308585,5725988.8689806,24.2,446.95
spearman,pv,SAC,Maven,nega,Valine,C5H11NO2,116.570152,11.9165,Leptin,43,43,43,0,-0.5868317728782845,3.5346137910108284e-5,0.030320771621306294,1625092.36108835,6901978.03690705,221.83,9954.55
spearman,tp4,GTT,CD,posi,5-Hydroxyindole,C8H7NO,134.06006,2.118,C-Peptide 2,34,34,0,34,-0.6464476699770817,3.623496566067823e-5,0.030745368363085477,187087.781168148,14872928.342416,102.01,1743.56
spearman,pv,SAC,CD,nega,N-Acetyl-L-tyrosine,C11H13NO4,222.07722,5.993,Leptin,43,43,43,0,-0.5853216550890971,3.7440244968047075e-5,0.03102768029220857,1220263.5244065,31519787.3089572,221.83,9954.55
spearman,pv,SAC,CD,posi,Dityrosine,C18H20N2O6,361.13883,14.149,Leptin,43,43,43,0,-0.5851706433101782,3.765576840088087e-5,0.03102768029220857,9447.74515696646,658608.675253115,221.83,9954.55
spearman,sys_sac,SAC,CD,nega,3-Methyl-2-oxovaleric acid,C6H10O3,129.05581,2.577,Secretin,38,38,38,0,-0.6161505635189846,3.815758381865725e-5,0.03102768029220857,15122346.9411571,75038216.4091607,6.73,174.81
spearman,sys_sac,SAC,CD,posi,Glycylleucine,C8H16N2O3,189.12329,13.922,PYY,38,38,38,0,0.6161505635189846,3.815758381865725e-5,0.03102768029220857,28797.6159408536,1836094.61188243,29.88,445.18
spearman,tp4,GTT,CD,nega,(-)-erythro-Anethole glycol 1-glucoside,C16H24O8,343.13957,3.796,C-Peptide 2,34,34,0,34,-0.6440030557677616,3.963989303843941e-5,0.03190071474604802,34918.9369786336,2290474.92516102,102.01,1743.56
spearman,tp4,GTT,CD,posi,Phenylbutazone,C19H20N2O2,309.1568,3.755,Insulin,36,36,0,36,0.6280566280566281,4.116697980691647e-5,0.03212996499061586,12794.8934618824,585245.849796504,123.91,6516.84
spearman,sys_sac,SAC,CD,nega,Dicaffeoylputrescine,C22H24N2O6,411.15789,2.869,GIP,37,37,37,0,-0.6209103840682788,4.1251247735673184e-5,0.03212996499061586,24215.8498910095,1149757.57672288,49,4759.64
spearman,tp4,GTT,CD,nega,Indole-3-methyl acetate,C11H11NO2,188.07171,3.539,GIP,33,33,0,33,-0.6507352941176471,4.1286197590033186e-5,0.03212996499061586,17045.8453045119,3377314.18743179,9.74,290.77
spearman,tp4,GTT,CD,nega,3-Methyloxindole,C9H9NO,146.06113,3.755,Amylin,34,34,0,34,0.6421695951107715,4.2380243667010625e-5,0.03212996499061586,20166.6661634554,443935.703940126,1.81,53.85
spearman,sys_sac,SAC,CD,posi,4′-METHYL-EPIGALLOCATECHIN-3′-GLUCURONIDE,C22H24O13,497.13316,12.605,PYY,38,38,38,0,-0.6133056133056132,4.2394332633463574e-5,0.03212996499061586,5307.82038888251,78447.3971583249,29.88,445.18
spearman,sys_sac,SAC,CD,posi,Bis(2-ethylhexyl) phthalate,C24H38O4,391.28393,4.377,Leptin,38,38,38,0,-0.6133056133056132,4.2394332633463574e-5,0.03212996499061586,43331.3444295014,18619593.8395452,608.22,9954.55
spearman,tp4,GTT,CD,posi,SM(d16:1/24:1(15Z)),C45H89N2O6P,785.65103,3.835,Insulin,36,36,0,36,0.6262548262548264,4.396954905129243e-5,0.0330033744042499,13836.6354260041,8592232.61456568,123.91,6516.84
spearman,pv,SAC,CD,posi,5-guanidino-2-oxopentanoic acid,C6H11N3O3,174.08732,14.718,PP,13,13,13,0,-0.8901098901098902,4.5654374407447225e-5,0.03383551163198535,117292.829577152,3030414.35371617,1.13,2736.72
spearman,pv,SAC,CD,posi,2-Methylthiazolidine,C4H9NS,104.05282,10.796,Leptin,43,43,43,0,-0.5798852310480218,4.5952111626650865e-5,0.03383551163198535,345823.781308712,4806085.9271809,221.83,9954.55
spearman,tp4,GTT,CD,posi,"PE(22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C49H86NO8P,848.61402,3.806,GLP-1,35,35,0,35,-0.6319327731092438,4.6669869692621484e-5,0.03383551163198535,9088.11283231702,1311535.6131653,24.2,446.95
spearman,tp4,GTT,CD,nega,Indoxyl sulfate,C8H7NO4S,212.0023,2.073,Leptin,34,34,0,34,-0.6394194041252864,4.6811960444959366e-5,0.03383551163198535,5820902.09195846,228999178.660488,324.41,7988.85
spearman,tp4,GTT,CD,posi,Nitrosoguvacoline,C7H10N2O3,154.04987,4.48,GIP,34,34,0,34,0.6391138273491214,4.7329309372763444e-5,0.03389560136015284,362196.28182836203,5845971.06469592,9.74,290.77
spearman,pv,SAC,CD,nega,N-Acetylneuraminic acid,C11H19NO9,308.0992,14.131,PYY,43,43,43,0,0.5783751132588342,4.861142395411811e-5,0.03449731797005789,10681.8198023469,1542648.18937727,29.88,445.18
spearman,pv,SAC,CD,nega,beta-Alanine,C3H7NO2,88.04037,14.013,Leptin,43,43,43,0,-0.5770160072485655,5.112402964962353e-5,0.034696856552506504,23758823.7561763,111079898.273934,221.83,9954.55
spearman,tp4,GTT,CD,nega,18-Hydroxycorticosterone,C21H30O5,361.2022,3.75,Insulin,35,35,0,35,-0.6291316526610645,5.161199939189498e-5,0.034696856552506504,11557.5173929029,1298953.31289146,123.91,6516.84
spearman,tp4,GTT,CD,nega,Tetrahydrocortisol,C21H34O5,365.23342,3.806,Leptin,34,34,0,34,-0.6366692131398013,5.1657337297423814e-5,0.034696856552506504,17260.937055847,749127.642864681,324.41,7988.85
spearman,sys_sac,SAC,CD,posi,Phosphocreatine,C4H10N3O5P,212.04302,14.961,Leptin,38,38,38,0,0.6076157128788707,5.217292871977941e-5,0.034696856552506504,17493.8813507559,3424558.08143089,608.22,9954.55
