correlation_method,metabolite_timepoint,hormone_sampling_time,metabolite_source,metabolite_ion_mode,metabolite,metabolite_formula,metabolite_mz,metabolite_rt,hormone,n,n_unique_samples,n_med_adj_ic,n_raw_ion_count_fallback,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,hormone_min,hormone_max
pearson,tp4,GTT,CD,posi,"1,5-Naphthalenediamine",C10H10N2,159.09166,9.492,C-Peptide 2,34,34,0,34,-0.34284429968568453,0.047149567575670015,0.5869305038197393,6930.95266240242,4431444.10310603,102.01,1743.56
pearson,sys_sac,SAC,CD,posi,Urolithin B 3-O-glucuronide,C19H16O9,389.08584,12.778,GIP,37,37,37,0,0.3284741693401903,0.04715409179394133,0.5869305038197393,13631.9236718853,297747.221718168,49,4759.64
pearson,tp4,GTT,CD,nega,Creatine riboside,C9H17N3O6,262.10256,14.217,PYY,33,33,0,33,-0.3480573208771152,0.047156012135687056,0.5869305038197393,2797.29068029869,1233884.57545718,1.63,170.9
pearson,tp4,GTT,CD,nega,3-Methoxy-4-hydroxyphenylethyleneglycol sulfate,C9H12O7S,263.02314,2.524,PYY,33,33,0,33,0.34803957627305615,0.047168035815510684,0.5869305038197393,9251.3076847714,168273.864919719,1.63,170.9
pearson,pv,SAC,CD,posi,exalamide,C13H19NO2,204.13828,2.667,GLP-1,43,43,43,0,0.304414272133719,0.04717338362701936,0.5869305038197393,20401.1250836511,721286.48780989,28.62,692.09
pearson,sys_sac,SAC,CD,posi,Nicotine,C10H14N2,342.26351,4.151,Amylin,38,38,38,0,0.3240333399425408,0.04718222999180023,0.5869305038197393,13792.8735718577,1178991.8299113,1.79,58.69
pearson,sys_sac,SAC,CD,posi,Benzyl alcohol,C7H8O,91.05418,3.894,PP,11,11,11,0,-0.6080350789157835,0.04718263919782368,0.5869305038197393,37831.0378214361,4468679.52128926,1.13,2736.72
pearson,pv,SAC,CD,posi,Nornorcapsaicin,C16H23NO3,572.37046,3.892,GLP-1,43,43,43,0,-0.3043789285905728,0.04720033218976538,0.5869305038197393,8199.1889620521,2250281.52285928,28.62,692.09
pearson,tp4,GTT,CD,posi,4-Hydroxy-5-methyl-3-furanone,C5H6O3,132.06545,12.808,GLP-1,35,35,0,35,0.3377691817876587,0.04720543304266308,0.5869305038197393,28808.7488128854,1662207.92660415,24.2,446.95
pearson,tp4,GTT,CD,posi,(E)-Diethylstilbestrol,C18H20O2,269.15341,2.529,GLP-1,35,35,0,35,0.337763534275462,0.04720936250383422,0.5869305038197393,33692.0340985445,381446.267877206,24.2,446.95
pearson,tp4,GTT,CD,posi,Glucosylceramide (d18:1/16:0),C40H77NO8,700.57173,3.018,Secretin,35,35,0,35,-0.33775670388464824,0.047214115346102564,0.5869305038197393,17058.8963139022,2484280.11469233,2.01,46.49
pearson,sys_sac,SAC,CD,posi,Niacinamide,C6H6N2O,123.12427,3.897,Secretin,38,38,38,0,0.32396994753279734,0.047227969745900454,0.5869305038197393,2059655.92999468,14371174.5492986,6.73,174.81
pearson,tp4,GTT,CD,posi,azolimine,C10H11N3O,173.07104,3.604,Leptin,35,35,0,35,0.3377344662194252,0.04722959180634161,0.5869305038197393,55160.1230982436,50319665.9237447,324.41,7988.85
pearson,pv,SAC,CD,posi,D-(+)-Galactosamine,C6H13NO5,180.08672,12.803,Amylin,43,43,43,0,-0.304336190340212,0.04723293567927548,0.5869305038197393,52654.1993608162,7131029.73304888,1.79,104.9
pearson,pv,SAC,CD,posi,2-Ethyl-2-phenylmalonamide,C11H14N2O2,207.1128,8.837,Secretin,43,43,43,0,-0.3042829825780211,0.04727355146567556,0.5873417116844765,5004.92682276463,265918.213164703,6.73,174.81
pearson,tp4,GTT,CD,posi,Dolichotheline,C10H17N3O,178.13397,9.617,C-Peptide 2,34,34,0,34,-0.3426498878198674,0.047283149148127805,0.5873674711650465,13932.6261561527,12409682.2497025,102.01,1743.56
pearson,tp4,GTT,CD,nega,"PG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C46H75O10P,817.50361,1.992,Amylin,34,34,0,34,0.34260407391657605,0.04731467222908154,0.5876655439214898,9008.40041253921,58628.2167438227,1.81,53.85
pearson,tp4,GTT,CD,posi,L-Kynurenine,C10H12N2O3,209.092,9.8,C-Peptide 2,34,34,0,34,-0.3425511220916087,0.047351127643627165,0.5880247734834272,9886.01181875429,600270.91016157,102.01,1743.56
pearson,pv,SAC,CD,nega,Arachidic acid,C20H40O2,311.29539,2.167,Amylin,43,43,43,0,0.3041412231051279,0.04738190064461542,0.5880286124480416,1895382.05702663,11206392.3665949,1.79,104.9
pearson,pv,SAC,CD,posi,Drostanolone propionate,C23H36O3,361.27347,4.297,Leptin,43,43,43,0,-0.3041392459508895,0.04738341323751203,0.5880286124480416,32806.6441047662,3953141.57789113,221.83,9954.55
pearson,tp4,GTT,CD,posi,PG(16:0/16:1(9Z)),C38H73O10P,721.5064,2.332,C-Peptide 2,34,34,0,34,-0.34250264657192364,0.04738452099515085,0.5880286124480416,44748691.0346087,159621954.409092,102.01,1743.56
pearson,tp4,GTT,CD,nega,Cibaric acid,C18H28O5,323.18652,3.607,Amylin,34,34,0,34,0.34249787016405847,0.04738781234121718,0.5880286124480416,867072.020888923,6416101.03715265,1.81,53.85
pearson,pv,SAC,CD,posi,"spiro[3H-indole-3,5′(4′H)-thiazol]-2-ol, 2′-(methylthio)-",C11H10N2OS2,539.01219,11.917,GIP,42,42,42,0,0.3077701798942438,0.047389100982688503,0.5880286124480416,15641.221357121,2037713.20047533,49,4759.64
pearson,tp4,GTT,CD,posi,5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid,C11H18O4,215.12743,3.091,PYY,34,34,0,34,0.34245109893582015,0.0474200513152926,0.5883191426850558,12056.6465698728,189383.443500169,1.63,170.9
pearson,tp4,GTT,CD,posi,Isoflupredone acetate,C23H29FO6,421.19913,8.464,Resistin,35,35,0,35,-0.3374344470939692,0.047438790179672126,0.58845810249572,30758.8256276336,6475007.75302313,4345.62,30708.92
pearson,pv,SAC,CD,nega,gamma-Glutamylglutamic acid,C10H16N2O7,275.08993,14.292,Insulin,43,43,43,0,0.30402678952861484,0.047469510738828186,0.5886883452562235,11765.4201780156,2108860.36267925,112.79,285098.39
pearson,pv,SAC,CD,posi,3-Methylcyclohexanethiol,C7H14S,131.08959,18.478,GLP-1,43,43,43,0,0.30402297436340353,0.047472433878044715,0.5886883452562235,70957.0766949555,1743527.74942251,28.62,692.09
pearson,sys_sac,SAC,CD,nega,Succinic acid semialdehyde,C4H6O3,101.0244,7.145,C-Peptide 2,38,38,38,0,0.3236160685943033,0.04748396168913671,0.5886943559186252,6257586.61030476,45200773.4669273,29.61,2820.91
pearson,sys_sac,SAC,CD,posi,3-(2-Amino-4-pyrimidinyl)alanine,C7H10N4O2,183.08763,3.701,GLP-1,38,38,38,0,-0.32361049659596586,0.04748800132227694,0.5886943559186252,22074.4158285729,5313666.15314827,28.62,692.09
pearson,sys_sac,SAC,CD,posi,Betulin,C29H48O3,445.3674,2.389,GLP-1,38,38,38,0,-0.3235868709173352,0.047505132734276,0.5887825647131835,725111.951772401,11296571.9162867,28.62,692.09
pearson,pv,SAC,CD,posi,9-Hexadecenoylcarnitine,C23H43NO4,398.32618,3.874,GIP,42,42,42,0,-0.30760999602518274,0.047510489352904396,0.5887825647131835,92326.808178277,8470218.69580661,49,4759.64
pearson,pv,SAC,CD,nega,Tetradecenoic acid,C14H26O2,225.1861,2.299,PYY,43,43,43,0,-0.30396105987340877,0.04751989247736699,0.5887825647131835,1023203.28335923,11961665.7099237,29.88,445.18
pearson,sys_sac,SAC,CD,posi,N~2~-[2-(Carboxymethyl)-2-hydroxy-3-methoxy-3-oxopropanoyl]arginine,C12H20N4O8,349.13745,18.442,Resistin,38,38,38,0,0.3235590854831225,0.04752528682659641,0.5887825647131835,6210.98338856545,164561.104291689,5122.24,58609.94
pearson,tp4,GTT,CD,posi,2-Methoxyestradiol,C19H26O3,303.19509,2.577,Insulin,36,36,0,36,0.3324716370808255,0.04756966195630657,0.5892388054003813,36943.7169113135,511655.721875071,123.91,6516.84
pearson,tp4,GTT,CD,posi,"(2E,6E)-farnesyl monophosphate",C15H27O4P,303.17017,2.812,GIP,34,34,0,34,-0.3422161231099449,0.04758228372981321,0.5893016393013928,7538.6405719236,335084.913180104,9.74,290.77
pearson,tp4,GTT,CD,posi,Heptyl 4-hydroxybenzoate,C14H20O3,237.14845,2.302,Resistin,35,35,0,35,-0.3371712654704758,0.04762291341832854,0.5897112733600194,81856.8605289045,1130660.77146237,4345.62,30708.92
pearson,sys_sac,SAC,CD,nega,3-Methylbutyl glucosinolate,C12H23NO9S2,388.07296,11.81,Insulin,38,38,38,0,-0.32337349771075014,0.04766007901005845,0.5898795567035297,20643.0957113006,107440.662120479,112.79,18862.34
pearson,sys_sac,SAC,CD,posi,tolimidone,C11H10N2O2,203.08144,4.024,Amylin,38,38,38,0,0.32336229676889444,0.04766822407608737,0.5898795567035297,37034.5432866971,1597776.54494787,1.79,58.69
pearson,tp4,GTT,CD,nega,Pyruvaldehyde,C3H4O2,71.01379,14.547,PYY,33,33,0,33,-0.3472955924057952,0.04767436600020525,0.5898795567035297,223375.11886376,12118884.9759295,1.63,170.9
pearson,sys_sac,SAC,CD,posi,zindotrine,C11H15N5,218.13988,17.15,GIP,37,37,37,0,0.327746437439128,0.04767483652557415,0.5898795567035297,3834.86007554381,675938.030330259,49,4759.64
pearson,pv,SAC,CD,nega,N-Acetyl-D-lactosamine,C14H25NO11,382.1321,14.066,Secretin,43,43,43,0,0.3037488824095854,0.04768282179036889,0.5898795567035297,14889.062678962,219350.459657905,6.73,174.81
pearson,sys_sac,SAC,CD,posi,Z-Leu-OH,C14H19NO4,548.30046,2.357,Amylin,38,38,38,0,0.3233416813639252,0.0476832180504721,0.5898795567035297,24091.849545576,37841850.2123147,1.79,58.69
pearson,tp4,GTT,CD,posi,ISOCROMADURINE,C16H23NO5,310.16715,3.469,Ghrelin,6,6,0,6,0.815959014582615,0.047689792603006244,0.5898795567035297,89667.3473036112,303820.562514655,5.66,24.99
pearson,pv,SAC,CD,posi,PE(22:1(13Z)/18:1(9Z)),C45H86NO8P,800.61581,3.858,C-Peptide 2,43,43,43,0,0.3037211583140462,0.04770414424644433,0.5898795567035297,21840.4798057585,9607018.49704412,29.61,36727.54
pearson,pv,SAC,CD,posi,Lyso-PAF C-18,C26H56NO6P,510.39135,4.058,Resistin,43,43,43,0,0.3037161193421961,0.04770802052170197,0.5898795567035297,13598.1612777452,2200148.59529702,5122.24,58609.94
pearson,sys_sac,SAC,CD,nega,Uridine,C9H12N2O6,243.06222,7.355,Leptin,38,38,38,0,0.3233020286641987,0.04771206888147993,0.5898795567035297,48313650.1470511,368099435.208679,608.22,9954.55
pearson,sys_sac,SAC,CD,posi,Methyl jasmonate,C13H20O3,208.11924,3.64,Resistin,38,38,38,0,-0.3231740340540943,0.04780529210386348,0.5908880115655981,15829.1232031534,7266841.6762179,5122.24,58609.94
pearson,tp4,GTT,CD,posi,Esgram,C12H14N2,390.267,2.208,Leptin,35,35,0,35,-0.3368923553105673,0.04781866513041924,0.5908880115655981,10733.1853792602,248993.718176031,324.41,7988.85
pearson,sys_sac,SAC,CD,posi,Paxilline,C27H33NO4,437.58438,4.264,Amylin,38,38,38,0,0.32315209863142275,0.047821283187642276,0.5908880115655981,11259.4767044597,957232.927566733,1.79,58.69
pearson,tp4,GTT,CD,posi,Glucosylceramide (d18:1/16:0),C40H77NO8,700.57173,3.018,Leptin,35,35,0,35,0.33688212956148744,0.047825854256036325,0.5908880115655981,17058.8963139022,2484280.11469233,324.41,7988.85
pearson,pv,SAC,CD,posi,Cathine,C9H13NO,135.08023,2.55,GLP-1,43,43,43,0,0.3035557951173811,0.047831484526184506,0.5908880115655981,170034.211271692,54762889.527227,28.62,692.09
pearson,tp4,GTT,CD,posi,L-(+)-Leucine,C6H13NO2,132.10185,7.797,GIP,34,34,0,34,-0.3418302022152356,0.047849695472306546,0.5910194506264547,9390623.73604163,52397088.9270605,9.74,290.77
pearson,pv,SAC,CD,nega,Homoveratric acid,C10H12O4,195.06763,8.555,Leptin,43,43,43,0,0.30352159661234573,0.04785785386076939,0.5910267027494669,2774.74024891815,561413.979406091,221.83,9954.55
pearson,tp4,GTT,CD,posi,(Ac)2-L-Lys-D-Ala,C13H23N3O5,302.17196,7.566,Insulin,36,36,0,36,0.3320479835579197,0.047870713506490206,0.5910795352362563,26970.0024748565,1448285.49568126,123.91,6516.84
pearson,tp4,GTT,CD,nega,trans-Aconitic acid,C6H6O6,173.01054,14.348,PYY,33,33,0,33,0.34698817539002136,0.047884847203675245,0.5910795352362563,83969.9939025703,6404537.79997185,1.63,170.9
pearson,tp4,GTT,CD,posi,asn-phe,C13H17N3O4,576.27999,4.207,Resistin,35,35,0,35,-0.3367884589154345,0.04789174891627856,0.5910795352362563,22472.8324020999,291893.160073745,4345.62,30708.92
pearson,pv,SAC,CD,posi,Indoleacrylic acid,C11H9NO2,188.0706,9.492,Leptin,43,43,43,0,-0.30347679121133114,0.04789241961990881,0.5910795352362563,190903.428406489,64560458.6769369,221.83,9954.55
pearson,pv,SAC,CD,posi,Pyrimidine,C4H4N2,81.04475,14.919,Resistin,43,43,43,0,-0.30346043012710955,0.04790504664259492,0.5911419144821759,15589725.228716,28814359988.7827,5122.24,58609.94
pearson,tp4,GTT,CD,posi,Acetylcholine,C7H16NO2,128.69465,18.395,C-Peptide 2,34,34,0,34,-0.3417303745582025,0.047919063275795364,0.5911754567541491,12223.2717016335,417389.306316569,102.01,1743.56
pearson,pv,SAC,CD,posi,"2-(2-pyridin-3-yl-1,3-thiazol-4-yl)-n'-[4-(trifluoromethyl)benzoyl]acetohydrazide",C18H13F3N4O2S,407.07541,12.81,GLP-1,43,43,43,0,0.3034284959715147,0.04792970028095616,0.5911754567541491,100490.127736975,2612589.16782549,28.62,692.09
pearson,pv,SAC,CD,posi,1-methylnicotinamide,C7H9N2O,138.07901,16.809,Resistin,43,43,43,0,-0.30342748063407493,0.047930484304745065,0.5911754567541491,1306.1877487212,637463.952926766,5122.24,58609.94
pearson,tp4,GTT,CD,posi,Dedimethylchlorpromazine,C15H15ClN2S,291.06992,9.157,Ghrelin,6,6,0,6,0.8152879926096622,0.048026737828015094,0.592049496738752,7695.40062700121,173414.642303053,5.66,24.99
pearson,tp4,GTT,CD,posi,Favan-3-ol,C15H14O2,227.10652,1.993,C-Peptide 2,34,34,0,34,-0.34157317906063617,0.048028457650273734,0.592049496738752,4015.82634007085,122514.09947463,102.01,1743.56
pearson,pv,SAC,CD,posi,"PE(20:4(8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C45H72NO8P,402.26504,4.045,GIP,42,42,42,0,-0.30692320189621086,0.04803379946849966,0.592049496738752,16400.7096567774,257101.733144694,49,4759.64
pearson,tp4,GTT,CD,posi,Quinone,C6H4O2,239.03133,13.894,C-Peptide 2,34,34,0,34,-0.341551168995044,0.04804379066907221,0.592049496738752,8230.52941098262,125031.143055576,102.01,1743.56
pearson,sys_sac,SAC,CD,posi,Agomelatine,C15H17NO2,244.13289,2.539,Secretin,38,38,38,0,-0.32282250505305554,0.04806207795491597,0.592049496738752,11050.2791814209,106520.252606611,6.73,174.81
pearson,tp4,GTT,CD,nega,Phenol,C6H6O,93.03453,2.016,Amylin,34,34,0,34,-0.3414924145360912,0.048084740356802914,0.592049496738752,552280.94926427,7191345.41004815,1.81,53.85
pearson,tp4,GTT,CD,nega,myo-Inositol,C6H12O6,179.05751,15.982,Leptin,34,34,0,34,0.3414896514445506,0.048086666816635336,0.592049496738752,316369.435682587,73963527.4071834,324.41,7988.85
pearson,sys_sac,SAC,CD,nega,Heneicosanoic acid,C21H42O2,325.3112,2.163,PP,11,11,11,0,0.6060787501471767,0.048094080159595036,0.592049496738752,323556.027166969,779135.443291094,1.13,2736.72
pearson,tp4,GTT,CD,posi,asn-phe,C13H17N3O4,576.27999,4.207,Leptin,35,35,0,35,-0.33650054691712084,0.04809474244382246,0.592049496738752,22472.8324020999,291893.160073745,324.41,7988.85
pearson,tp4,GTT,CD,posi,2-[(5Z)-5-tetradecenyl]cyclobutanone,C18H32O,265.25258,2.45,Leptin,35,35,0,35,-0.33648788732078366,0.0481036839385738,0.592049496738752,32512.115432845,325031.053688387,324.41,7988.85
pearson,tp4,GTT,CD,posi,"(19R,25S)-22,25,26-Trihydroxy-22-oxido-16-oxo-17,21,23-trioxa-22λ~5~-phosphahexacosan-19-yl (9Z)-9-hexadecenoate",C38H73O10P,721.50617,8.186,Secretin,35,35,0,35,-0.3364857928471167,0.048105163397317324,0.592049496738752,92575.3288036215,3274885.36578289,2.01,46.49
pearson,pv,SAC,CD,posi,"Fructose 1,6-bisphosphate",C6H14O12P2,341.00635,13.956,Glucagon,43,43,43,0,-0.3031997057540801,0.048106630050530466,0.592049496738752,32990.8143125598,370543.439027733,44.03,3929.26
pearson,sys_sac,SAC,CD,posi,benzquinamide,C22H32N2O5,405.23813,2.808,PP,11,11,11,0,0.6060367740176493,0.04811376819672349,0.592049496738752,11882.5923370272,26969.9516463174,1.13,2736.72
pearson,sys_sac,SAC,CD,posi,Menatetrenone,C41H56O2,581.4372,4.026,PYY,38,38,38,0,-0.3227454401293797,0.048118520568218394,0.592049496738752,7376.66118636922,650551.456990467,29.88,445.18
pearson,tp4,GTT,CD,nega,1-methyl-N-(4-piperidinophenyl)-1H-imidazole-4-sulfonamide,C15H20N4O2S,319.12211,2.591,Resistin,34,34,0,34,-0.34144105580139517,0.04812055836052978,0.592049496738752,4956.48161020167,680113.742515653,4345.62,30708.92
pearson,tp4,GTT,CD,nega,N-Acetyl-D-glucosamine,C8H15NO6,220.08411,11.054,C-Peptide 2,34,34,0,34,0.34143784234804136,0.04812280015847419,0.592049496738752,139053.460556494,8882703.40412149,102.01,1743.56
pearson,sys_sac,SAC,CD,nega,Glycerophosphocholine,C8H20NO6P,256.09502,16.317,Glucagon,38,38,38,0,0.3227151114603414,0.04814074800440979,0.592049496738752,857.949418349093,865495.563898764,44.03,1801.35
pearson,tp4,GTT,CD,posi,Deanol,C4H11NO,72.08082,11.921,Insulin,36,36,0,36,-0.33166777359067384,0.048142193708499495,0.592049496738752,7033213.80289938,40728532.7236467,123.91,6516.84
pearson,tp4,GTT,CD,posi,"1-(3,4-difluorophenyl)-6-{5-(3,5-dimethyl-1,2-oxazol-4-yl)-1-[(1r,4r)-4-methoxycyclohexyl]-1H-1,3-benzimidazol-2-yl}piperidin-2-one",C30H32F2N4O3,535.25611,2.672,GIP,34,34,0,34,-0.3414053805668576,0.048145451119592085,0.592049496738752,21242.6764626729,172066.505863497,9.74,290.77
pearson,pv,SAC,CD,posi,g-Guanidinobutyrate,C5H11N3O2,128.08182,7.761,Secretin,43,43,43,0,0.30312805549837607,0.04816214766323197,0.5921488469620647,568292.848362822,105959512.708951,6.73,174.81
pearson,sys_sac,SAC,CD,posi,"4,4′-diapolycopenedial",C30H36O2,429.28086,4.085,GLP-1,38,38,38,0,-0.3226769857112783,0.04816870152198394,0.5921488469620647,6602.63431040788,110497.308892512,28.62,692.09
pearson,sys_sac,SAC,CD,posi,Histamine,C5H9N3,112.0868,15.537,PP,11,11,11,0,-0.6058487279397148,0.04820203536078526,0.5923432947576781,23960018.8656349,151224179.258936,1.13,2736.72
pearson,sys_sac,SAC,CD,nega,3-Indoxyl sulphate,C8H7NO4S,212.00245,4.854,Amylin,38,38,38,0,0.3226297570545963,0.04820334732629812,0.5923432947576781,3469.32311502207,159827.17985301,1.79,58.69
pearson,sys_sac,SAC,CD,posi,Minoxidil,C9H15N5O,210.1348,7.442,Glucagon,38,38,38,0,-0.3226037246951208,0.04822245260465081,0.5923432947576781,50475.5305264966,25430654.6479645,44.03,1801.35
pearson,pv,SAC,CD,posi,nylon cyclic dimer,C12H22N2O2,227.17533,4.071,GIP,42,42,42,0,0.30667094609271917,0.04822717413126862,0.5923432947576781,19963.7355633032,6899747.71316279,49,4759.64
pearson,tp4,GTT,CD,nega,Lactapiperanol C,C16H26O4,281.17588,5.642,GLP-1,34,34,0,34,0.3412862659116163,0.04822863919368372,0.5923432947576781,56873.0632253335,4529277.99334588,24.2,446.95
pearson,pv,SAC,CD,posi,2-[(5Z)-5-tetradecenyl]cyclobutanone,C18H32O,265.25258,2.45,Amylin,43,43,43,0,0.3030256931628328,0.048241552166086256,0.5923432947576781,23390.6987861111,240546.665978138,1.79,104.9
pearson,tp4,GTT,CD,nega,2-Methylpropanal,C4H8O,71.05022,3.765,Leptin,34,34,0,34,0.34126356135205377,0.0482445087883262,0.5923432947576781,44874.0019703939,295722.939703698,324.41,7988.85
pearson,pv,SAC,CD,posi,1-Methylhistidine,C7H11N3O2,170.09239,17.417,Amylin,43,43,43,0,0.3030134820744139,0.04825103161476215,0.5923432947576781,159823.910789542,16020043.5226943,1.79,104.9
pearson,tp4,GTT,CD,posi,"DG(18:2(9Z,12Z)/18:2(9Z,12Z)/0:0)",C39H68O5,617.51322,2.457,Amylin,35,35,0,35,-0.33627702536436255,0.0482528120130675,0.5923432947576781,15673.2524041069,104915.712718186,1.81,53.85
pearson,tp4,GTT,CD,posi,azatyrosine,C8H10N2O3,205.05923,12.807,Ghrelin,6,6,0,6,0.814806404689896,0.048269240012501026,0.5924517946314237,53865.4246434481,475862.092992892,5.66,24.99
pearson,sys_sac,SAC,CD,nega,Gingerol,C17H26O4,293.1759,2.925,Secretin,38,38,38,0,-0.32249506413389123,0.048302264908778786,0.5927639370081889,2160953.77630498,5670313.92940332,6.73,174.81
pearson,pv,SAC,CD,posi,"(E,E)-2,4-Dodecadienal",C12H20O,163.14808,2.455,GLP-1,43,43,43,0,0.3029267819503641,0.04831838011035338,0.5927747928445447,21950.2018176825,2264332.30314649,28.62,692.09
pearson,sys_sac,SAC,CD,nega,"PS(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C44H74NO10P,806.49857,3.79,Glucagon,38,38,38,0,-0.32247020732191134,0.048320537416033586,0.5927747928445447,3666.846897197,134922.072631878,44.03,1801.35
pearson,tp4,GTT,CD,nega,Glyceraldehyde,C3H6O3,89.02437,12.726,Insulin,35,35,0,35,-0.3361738290838528,0.0483259304355856,0.5927747928445447,20770282.5437043,67151693.8894538,123.91,6516.84
pearson,pv,SAC,CD,posi,Pencycuron,C19H21ClN2O,329.13915,4.219,Secretin,43,43,43,0,-0.3028667413239535,0.048365064091236185,0.5931616077125026,22636.6296017713,616159.352276947,6.73,174.81
pearson,pv,SAC,CD,posi,moroxydine,C6H13N5O,172.11922,7.789,Resistin,43,43,43,0,0.30284035869730236,0.04838558916635232,0.5933201164787614,247461.178482458,2689513.46142326,5122.24,58609.94
pearson,pv,SAC,CD,nega,Ribothymidine,C10H14N2O6,257.07922,13.735,Glucagon,43,43,43,0,0.30282449959151314,0.04839793057393384,0.5933726989949989,34244.2082472905,4250584.75020594,44.03,3929.26
pearson,tp4,GTT,CD,posi,N-Tridecanoylglycine,C15H29NO3,272.22182,8.553,Secretin,35,35,0,35,0.33605910291074176,0.04840732234955143,0.5933726989949989,17536.3198994398,1626474.83830477,2.01,46.49
pearson,pv,SAC,CD,posi,5-Indolol,C8H7NO,134.06003,11.544,Glucagon,43,43,43,0,-0.30280554885058025,0.04841268120082944,0.5933726989949989,43660.1464467287,747192.865150449,44.03,3929.26
pearson,sys_sac,SAC,CD,posi,"6-HYDROXYMETHYL-7,8-DIHYDROPTERIN",C7H9N5O2,196.08161,12.757,PYY,38,38,38,0,-0.32229327683854664,0.04845076156524508,0.5937462086822859,43807.4717340054,408411.356226364,29.88,445.18
pearson,tp4,GTT,CD,nega,Asparagoside A,C33H54O8,577.37527,3.598,Ghrelin,6,6,0,6,0.8144104216607314,0.04846906084203304,0.5937573094591739,36226.3463353957,73626.0453478504,5.66,24.99
pearson,pv,SAC,CD,posi,Nonoxynol-9,C19H32O3,309.2421,2.487,Resistin,43,43,43,0,-0.30272960811422284,0.048471827419695766,0.5937573094591739,53614.0133696634,1083684.84090768,5122.24,58609.94
pearson,sys_sac,SAC,CD,posi,Ethylene,C2H4,74.09641,3.529,C-Peptide 2,38,38,38,0,-0.3222448311663131,0.0484864676567802,0.5937573094591739,5829484.70058417,259314101.903772,29.61,2820.91
pearson,tp4,GTT,CD,posi,"PC(o-18:0/18:2(9Z,12Z))",C44H86NO7P,772.62191,3.709,C-Peptide 2,34,34,0,34,0.34091079194820434,0.048491617658384764,0.5937573094591739,15063.709816165,1255538.43447431,102.01,1743.56
pearson,sys_sac,SAC,CD,posi,"1,3-Butanediol",C4H10O2,181.14474,3.719,GLP-1,38,38,38,0,-0.32222153344200155,0.04850364639635804,0.5937573094591739,11370.1968161582,6712787.7267488,28.62,692.09
pearson,pv,SAC,CD,posi,Isobutyryl-L-carnitine,C11H21NO4,232.15427,9.801,GIP,42,42,42,0,0.3063098451508022,0.04850508159960497,0.5937573094591739,604447.88892628,35621045.9512826,49,4759.64
pearson,sys_sac,SAC,CD,posi,Ethosuximide,C7H11NO2,142.08597,8.424,Leptin,38,38,38,0,0.3222090105654515,0.04851288224873027,0.5937573094591739,10853.5007008426,3871455.24008731,608.22,9954.55
pearson,sys_sac,SAC,CD,nega,1-Isothiocyanato-8-(methylthio)octane,C10H19NS2,216.08896,14.866,Resistin,38,38,38,0,-0.32220125631826185,0.04851860185783931,0.5937573094591739,1618475.39677557,129395392.328195,5122.24,58609.94
pearson,pv,SAC,CD,posi,iminoquinoline,C9H8N2,145.07601,8.09,Amylin,43,43,43,0,-0.3026676540087517,0.048520123453665936,0.5937573094591739,76314.1853628335,18425059.652844,1.79,104.9
pearson,sys_sac,SAC,CD,nega,(Â±)-2-Methylbutanal,C5H10O,85.0659,3.71,GIP,37,37,37,0,-0.32655521742114996,0.048537207323135406,0.5937902266404688,114753.854088616,2107743.2502364,49,4759.64
pearson,pv,SAC,CD,posi,Vitamin A,C20H30O,269.22631,2.699,GIP,42,42,42,0,-0.30626714866072835,0.04853802664795716,0.5937902266404688,21805.3865078488,615097.363740987,49,4759.64
pearson,sys_sac,SAC,CD,posi,phosphoglycolate,C2H5O6P,157.33258,14.767,GIP,37,37,37,0,0.32652501286653735,0.0485592353101474,0.5938510714436647,134033.518380491,5636298.34898887,49,4759.64
pearson,tp4,GTT,CD,posi,mephentermine,C11H17N,181.16987,8.207,Leptin,35,35,0,35,-0.33583744090427065,0.048564890287460985,0.5938510714436647,1641335.46342918,9284883.82387285,324.41,7988.85
pearson,pv,SAC,CD,posi,2-Heptadecylfuran,C21H38O,324.32601,2.414,Resistin,43,43,43,0,-0.30260907713956053,0.04856582255253972,0.5938510714436647,27286.6419905542,464894.602503291,5122.24,58609.94
pearson,sys_sac,SAC,CD,nega,Isoelemicin,C12H16O3,207.10261,3.764,Resistin,38,38,38,0,0.32212038466740256,0.04857828590410013,0.5939104391927744,30045.4067555738,339665.553797392,5122.24,58609.94
pearson,pv,SAC,CD,posi,"LysoPC(20:4(5Z,8Z,11Z,14Z)/0:0)",C28H50NO7P,544.33944,3.927,Secretin,43,43,43,0,-0.3025424311992141,0.04861785909585344,0.5939497428907634,26680321.5599545,532217849.035982,6.73,174.81
pearson,tp4,GTT,CD,nega,2-Ketobutyric acid,C4H6O3,101.02441,3.593,Resistin,34,34,0,34,-0.34072941752962943,0.04861906059190171,0.5939497428907634,1025260.59458906,6686827.55144611,4345.62,30708.92
pearson,sys_sac,SAC,CD,posi,L-(+)-Alanine,C3H7NO2,122.08112,7.743,GLP-1,38,38,38,0,0.32205893767253774,0.048623673820872446,0.5939497428907634,20874601.5642397,166999191.384056,28.62,692.09
