"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","ontology","comparison","direction"
"GO:0030312","external encapsulating structure",356,0.419963314852642,2.25561315611503,4.9807894685183e-16,3.55628368052206e-13,2.85215733776206e-13,2168,"tags=36%, list=16%, signal=31%","22371/245026/14133/12818/269959/17395/219151/21810/242022/78892/74145/19074/17390/74199/320712/70945/192897/19283/18295/12845/114249/224697/108075/21922/407800/12111/19699/11603/223838/56744/27047/121021/13179/12495/21858/18787/77739/14268/269855/665700/14118/17387/21828/23928/21827/12829/545370/18208/12843/30806/16997/26561/14190/81877/72713/70370/17082/12496/14114/13406/20377/237360/58859/17313/73368/50706/11601/23948/67448/16012/16773/21817/18553/208777/237759/192190/16774/54156/12816/13003/320924/26432/14264/76293/19242/16776/16777/246228/329941/15442/68169/12834/12814/12258/64817/230971/12833/107581/234911/15530/16775/56348/226519/71790/17392/21923/140792/29817/12828/237928/13640/330119/66695/20563/13032/12823/94214/654812/20723/373864/21859/108154/17385/12815/100952/17183/13717/12836/216725","CC","old ID vs old CD","Up"
"GO:0031012","extracellular matrix",355,0.418275135341447,2.24625140519434,2.04732856656145e-15,7.30896298262437e-13,5.86182494847068e-13,2168,"tags=36%, list=16%, signal=31%","22371/245026/14133/12818/269959/17395/219151/21810/242022/78892/74145/19074/17390/74199/320712/70945/192897/19283/18295/12845/114249/224697/108075/21922/407800/12111/19699/11603/223838/56744/27047/121021/13179/12495/21858/18787/77739/14268/269855/665700/14118/17387/21828/23928/21827/12829/545370/18208/12843/30806/16997/26561/14190/81877/72713/70370/17082/12496/14114/13406/20377/237360/58859/17313/73368/50706/11601/23948/67448/16012/16773/21817/18553/208777/237759/16774/54156/12816/13003/320924/26432/14264/76293/19242/16776/16777/246228/329941/15442/68169/12834/12814/12258/64817/230971/12833/107581/234911/15530/16775/56348/226519/71790/17392/21923/140792/29817/12828/237928/13640/330119/66695/20563/13032/12823/94214/654812/20723/373864/21859/108154/17385/12815/100952/17183/13717/12836/216725","CC","old ID vs old CD","Up"
"GO:0009897","external side of plasma membrane",332,0.418261843058983,2.23831172310475,3.91235161409374e-15,9.3113968415431e-13,7.46778694058595e-13,3288,"tags=44%, list=24%, signal=35%","22371/11421/14131/56620/15018/216864/16847/14595/12986/16398/12804/93671/12628/14991/69142/21813/18439/13051/170744/12475/14934/12946/16197/12774/12765/18595/56644/12489/24088/69538/14130/192188/16971/12495/13038/70192/11883/20343/15015/214321/12525/14586/18733/16414/269799/69165/14276/17312/12766/17082/110557/20536/12500/12490/70839/100042493/15040/16416/60533/21814/93675/73149/239188/14960/21452/12507/16164/16149/12772/237754/170786/12524/20339/12506/22329/14964/13386/12523/17329/12351/15042/16190/12768/14969/12984/21936/15894/16186/26888/50877/14972/12527/16185/11303/12778/13640/75345/18436/14961/19264/22163/64706/13857/16411/17076/209558/16590/80901/15039/381091/20344/18792/57781/16408/109700/101772/12562/14658/18053/12502/71914/230857/16194/215615/11444/70445/14585/333883/12515/243864/16402/69583/12522/12505/102657/16531/11829/14127/105727/170776/170780/380797/16199/14251/59289/16790/16542","CC","old ID vs old CD","Up"
"GO:0005743","mitochondrial inner membrane",474,-0.371978946669498,-2.04399637418016,3.16965412761712e-14,5.65783261779656e-12,4.53761011953609e-12,4115,"tags=46%, list=30%, signal=34%","12869/66706/17995/17991/66690/66343/67067/68202/74868/66925/229663/56428/226646/66047/66495/70316/57279/66525/67876/27395/100126824/66108/94061/66091/110323/76263/17713/66576/94065/56280/66218/68499/30055/53600/14151/66121/353242/52892/74591/67273/64659/13076/68015/66114/68198/56284/66493/17827/56075/67530/103172/67212/218506/66292/70310/66407/231279/381038/17718/407785/72113/67582/56360/74610/78506/66416/66052/56322/68836/21854/17992/56412/230935/225887/69956/216001/67130/56451/66359/74600/14732/66449/28028/12862/17720/22334/66448/66148/11833/66594/79044/12867/18100/68194/56384/66278/69906/54369/70544/66152/16854/320951/227231/75778/67863/52064/60441/246782/69186/68375/14548/68735/70456/56189/54405/22335/17448/68514/65111/64658/75398/230075/67713/72542/67013/12896/223696/57312/56295/66092/17719/12043/67994/64655/66154/66377/74143/68349/18416/67681/100503890/64656/68537/67267/12894/229731/66272/66916/215999/69875/55951/52443/67184/208638/12865/12040/68197/78830/76137/11655/230810/22333/50529/15159/71699/11739/73132/104910/67044/17716/22272/56046/14149/66230/22238/69094/68943/18115/66163/226139/50799/30059/30057/66973/94064/17993/15360/12850/69597/20656/67036/21856/66223/56282/64384/12859/20532/69802/73078/94066/68342/66419/19299/72795/14287/24030/18408/17714/380836/69163/17711/121022/57837/11699/66427/68611/52469/11671/17717/11306","CC","old ID vs old CD","Down"
"GO:0098798","mitochondrial protein-containing complex",164,-0.468986492094254,-2.3179265846976,5.0997284175622e-11,7.28241218027882e-09,5.84053107190281e-09,3914,"tags=51%, list=28%, signal=37%","66047/70316/66525/27395/94061/69046/17713/94065/56280/68499/30055/53600/66121/18041/353242/64659/56284/66493/17827/56075/103172/67212/218506/66292/66407/78506/56322/68836/21854/74316/230935/69956/216001/74600/66449/28028/66448/66148/79044/53375/18100/12028/60441/66169/14548/68735/68514/65111/64658/75398/67713/223696/57312/67994/64655/67681/64656/68537/215999/52443/22333/50529/11739/641376/66230/66163/30059/66973/68512/94064/69597/67036/21856/66223/56282/73078/94066/66419/24030/17714/69163/121022/68611/106338","CC","old ID vs old CD","Down"
"GO:0043235","receptor complex",291,0.358668862664872,1.88531373048948,2.19852279718193e-08,2.6162421286465e-06,2.09823930117012e-06,3576,"tags=42%, list=26%, signal=32%","241226/16847/192897/18128/16398/12804/21813/320910/12978/12475/12946/18823/18595/14182/24088/26362/16971/11481/12525/18131/14586/15975/14396/213119/268749/16414/18779/18213/12500/22259/16416/21814/18214/16164/504186/223272/21687/16149/319480/104099/54393/54409/18160/54712/15559/11863/15170/14807/16182/16174/54519/53623/16190/12984/239530/16439/16186/18129/27027/235611/14806/13649/11517/54598/100952/16411/17096/239217/11448/16590/14254/381921/140570/57781/15516/19228/18596/16408/100125263/14394/16973/109700/58869/225471/12502/12982/16194/13869/243743/11444/14585/14573/72699/16402/192176/18844/19263/67784/83771/110902/21897/12505/22637/11864/16001/11479/16975/18858/244723/12305/380797/78070/16542/14816/18383/12010/19262/14404/72324/26563/19016/11556","CC","old ID vs old CD","Up"
"GO:0030964","NADH dehydrogenase complex",45,-0.615036552577203,-2.35364957965458,8.83061636254678e-08,6.3050600828584e-06,5.05668979076363e-06,4161,"tags=78%, list=30%, signal=55%","78330/17995/17991/68202/226646/66495/70316/66108/66091/66218/67273/68198/75597/17718/407785/66416/17992/225887/67130/17720/68194/68375/54405/230075/17719/66377/68349/66916/69875/67184/68197/17716/17993/68342/17717","CC","old ID vs old CD","Down"
"GO:0045271","respiratory chain complex I",45,-0.615036552577203,-2.35364957965458,8.83061636254678e-08,6.3050600828584e-06,5.05668979076363e-06,4161,"tags=78%, list=30%, signal=55%","78330/17995/17991/68202/226646/66495/70316/66108/66091/66218/67273/68198/75597/17718/407785/66416/17992/225887/67130/17720/68194/68375/54405/230075/17719/66377/68349/66916/69875/67184/68197/17716/17993/68342/17717","CC","old ID vs old CD","Down"
"GO:0005581","collagen trimer",66,0.563675394754667,2.33865560849892,8.57224870447208e-08,6.3050600828584e-06,5.05668979076363e-06,2747,"tags=55%, list=20%, signal=44%","245026/14133/12818/219151/12259/12262/13179/12260/12829/12843/56745/73368/237759/12816/320924/81799/329941/12834/12814/12833/235379/107581/140792/12828/12823/373864/12815/100952/69183/12836/12832/227580/12825/68588/17022/382864","CC","old ID vs old CD","Up"
"GO:0098803","respiratory chain complex",82,-0.517357348135497,-2.2440146882974,6.21068387358896e-08,6.3050600828584e-06,5.05668979076363e-06,4241,"tags=61%, list=31%, signal=43%","433470/78330/12869/17995/17991/68202/66925/226646/66495/70316/66108/66091/110323/66576/66218/67273/68198/67530/75597/17718/407785/66416/66052/17992/225887/67130/12862/17720/66594/12867/68194/66152/68375/54405/230075/17719/66377/68349/66916/69875/67184/12865/68197/17716/22272/17993/12859/68342/17711/17717","CC","old ID vs old CD","Down"
"GO:0000313","organellar ribosome",85,-0.500796260106683,-2.18235731539545,1.62338493523407e-07,9.65914036464273e-06,7.74667898918715e-06,3788,"tags=58%, list=27%, signal=42%","27395/94061/94065/56280/68499/66121/353242/64659/56284/66493/67212/218506/66292/66407/68836/69956/74600/28028/66448/79044/18100/60441/14548/68735/65111/64658/75398/57312/67994/64655/67681/64656/68537/52443/50529/66230/66163/66973/94064/67036/66223/56282/94066/66419/24030/69163/121022/68611/106338","CC","old ID vs old CD","Down"
"GO:0005761","mitochondrial ribosome",85,-0.500796260106683,-2.18235731539545,1.62338493523407e-07,9.65914036464273e-06,7.74667898918715e-06,3788,"tags=58%, list=27%, signal=42%","27395/94061/94065/56280/68499/66121/353242/64659/56284/66493/67212/218506/66292/66407/68836/69956/74600/28028/66448/79044/18100/60441/14548/68735/65111/64658/75398/57312/67994/64655/67681/64656/68537/52443/50529/66230/66163/66973/94064/67036/66223/56282/94066/66419/24030/69163/121022/68611/106338","CC","old ID vs old CD","Down"
"GO:0005759","mitochondrial matrix",358,-0.33025095207426,-1.77640352773337,2.21986968791629e-07,1.21922073628633e-05,9.77821141883774e-06,3797,"tags=39%, list=27%, signal=29%","71807/27395/66108/94061/15526/76263/17713/21915/14533/94065/56280/68499/68758/68646/68550/11409/14151/75619/66121/380773/18041/353242/67273/64659/68015/231413/56284/66493/73467/74238/71799/68263/67212/71986/12372/218506/66292/66407/231279/53895/56360/56248/68836/17768/228019/69956/66400/74600/66449/28028/98238/22334/66448/66148/21379/79044/227682/18100/12912/78920/69713/54369/107029/227231/52064/21975/60441/14548/68735/17448/65111/64658/75398/110821/217038/67713/117147/60315/319945/12896/57312/67994/64655/18416/67681/64656/68537/67267/226539/52443/12040/320717/66072/11655/22333/270685/50529/66071/14874/67834/66230/66163/226139/66973/94064/15360/20656/23897/67036/21856/192166/110196/66223/170728/56282/64384/11611/22628/73078/94066/66419/216792/14287/24030/17714/69163/380601/121022/57837/72960/27402/68611/106338/17766/69577/72181/70383/75530/211948","CC","old ID vs old CD","Down"
"GO:0000407","phagophore assembly site",35,-0.634035420418935,-2.30581428353601,2.24577070969609e-06,0.000114534306194501,9.18570876747875e-05,3494,"tags=60%, list=25%, signal=45%","192197/19349/67526/100226/18412/245860/71742/66840/52331/17966/75909/12421/22241/67841/19338/56208/76561/52440/29869/52639/74244","CC","old ID vs old CD","Down"
"GO:0030662","coated vesicle membrane",109,-0.437938753994593,-1.9893775352587,2.68074419890319e-06,0.000127603423867792,0.000102338585558129,3259,"tags=43%, list=24%, signal=33%","53612/66335/20334/20224/232910/110379/99683/229521/78891/13858/11771/66144/69048/54160/22318/70495/213827/70335/252903/67489/11975/108800/216705/11769/11765/29816/74325/27277/12684/73834/20333/108664/56494/56334/11964/56041/53611/11973/216549/67048/67898/27054/108012/20977/54411/19339/56447","CC","old ID vs old CD","Down"
"GO:0030658","transport vesicle membrane",187,-0.374630939454911,-1.89357561352777,2.94464245301845e-06,0.000131404669465948,0.000105387203581713,4013,"tags=47%, list=29%, signal=33%","20660/12313/22319/171180/19341/11764/22343/69981/16783/74591/22317/75734/19349/53612/66335/20334/19353/76709/20224/100226/20615/110379/244049/99683/229521/105853/231832/66144/69048/59021/20255/52551/22318/70495/108030/19342/70612/13383/252903/67489/67972/11975/84095/11769/11765/68581/110877/66290/22393/11789/74325/107767/94245/19325/12876/53869/58244/19344/68365/12684/170737/73834/14681/230810/16561/20333/108664/56494/20973/11964/56041/53611/11973/216549/67048/14708/271457/67898/27054/229706/108012/20977/54411/66471/60510/74006/19339","CC","old ID vs old CD","Down"
"GO:0098802","plasma membrane signaling receptor complex",135,0.404054133805423,1.90918127863206,5.31122840700916e-06,0.000223071593094385,0.000178904535815045,3313,"tags=41%, list=24%, signal=31%","241226/192897/16398/12804/21813/320910/18823/24088/11481/213119/268749/16414/12500/16416/504186/223272/319480/104099/54393/54409/15170/14807/16182/16174/54519/53623/12984/27027/14806/54598/100952/16411/17096/11448/16408/100125263/109700/225471/12502/12982/16194/11444/72699/16402/192176/110902/21897/22637/16001/11479/18858/244723/380797/78070/14816","CC","old ID vs old CD","Up"
"GO:0005604","basement membrane",99,0.436969682941465,1.95829622056521,6.13761047565297e-06,0.000243458548867568,0.000195254976535393,1838,"tags=34%, list=13%, signal=30%","21810/242022/192897/114249/11603/12495/21858/14268/665700/14118/21828/23928/12829/545370/18208/12496/14114/58859/16773/16774/54156/19242/16776/16777/246228/329941/12833/107581/15530/16775/226519/21923/12828/13640","CC","old ID vs old CD","Up"
"GO:0000502","proteasome complex",62,-0.499386281800363,-2.02357307734056,2.08488189890656e-05,0.000783476671483833,0.000628352217731395,3816,"tags=56%, list=28%, signal=41%","66998/26445/21762/19182/68818/15925/30940/20494/19192/19181/26446/57296/19177/103554/17463/70247/66997/22222/269523/19179/23996/59029/19175/100494/19173/59025/19184/19166/67151/26441/23997/22215/19359/56207/228769","CC","old ID vs old CD","Down"
"GO:0032994","protein-lipid complex",42,-0.556570016115737,-2.1176441130717,2.53892620951876e-05,0.000906396656798197,0.000726934662093792,2473,"tags=52%, list=18%, signal=43%","20209/11812/20211/245282/11814/11813/16816/13167/15450/11808/18979/11818/66881/20208/11425/22359/11807/11806/54135/15439/55938/103161","CC","old ID vs old CD","Down"
"GO:0098797","plasma membrane protein complex",433,0.283646754511298,1.55514822005813,2.82210391754067e-05,0.000959515331963827,0.000769536105835651,3488,"tags=36%, list=25%, signal=28%","382571/241226/16490/16485/15018/192897/16398/12804/12552/18725/16497/14991/21813/320910/14609/77057/18823/12291/18595/24088/232975/12296/50490/14706/109828/99439/12294/11481/15015/11501/16506/213119/18733/227485/268749/104111/16414/17969/110557/23805/12500/12274/330953/12288/15040/16416/21814/14960/22288/504186/223272/20907/16149/319480/104099/54393/80334/19354/13132/54409/22329/58226/14964/16494/15170/14807/16182/13058/104015/16174/54519/17972/15042/53623/20272/14999/14969/24052/20650/12984/12402/13057/12565/14972/12367/14082/27027/14806/14961/20269/54598/16526/20649/100952/16411/17096/104010/20416/13405/20190/11448/15039/381091/16408/100125263/109700/14702/12562/14658/225471/12391/12502/12982/18578/66395/14613/16194/20411/11933/14998/11444/59056/74239/14585/73094/14678/72699/16402/192176/14696/18726/110902/21897/22637/16531/16001/16000/14127/11479/13859/18858/244723/380797/78070/14679/14251/12563/14680/14816/12292/12298/12010/67821/20392/22295/268345/14676/15007","CC","old ID vs old CD","Up"
"GO:0030055","cell-substrate junction",199,0.341527523264856,1.70778360437901,3.72918230958737e-05,0.0012102891677479,0.000970657979146187,2763,"tags=30%, list=20%, signal=24%","241226/192897/16398/319565/320910/70549/27878/208177/11567/14159/50490/22793/18479/319939/545370/16414/17082/65970/68520/17886/16416/16774/18709/70292/107321/223272/21687/319480/109711/225115/16885/101543/54519/12402/233977/29875/13057/244895/18826/14026/19264/26921/241431/20416/20410/13405/71302/11474/74202/109700/22437/12391/236920/70568/20411/16363/83767/11465/330938","CC","old ID vs old CD","Up"
"GO:0034358","plasma lipoprotein particle",39,-0.567839732271888,-2.11959729743497,4.48973160113356e-05,0.00133569515133723,0.00107123420658625,2473,"tags=54%, list=18%, signal=44%","20209/11812/20211/245282/11814/11813/16816/15450/11808/18979/11818/66881/20208/11425/22359/11807/11806/54135/15439/55938/103161","CC","old ID vs old CD","Down"
"GO:1990777","lipoprotein particle",39,-0.567839732271888,-2.11959729743497,4.48973160113356e-05,0.00133569515133723,0.00107123420658625,2473,"tags=54%, list=18%, signal=44%","20209/11812/20211/245282/11814/11813/16816/15450/11808/18979/11818/66881/20208/11425/22359/11807/11806/54135/15439/55938/103161","CC","old ID vs old CD","Down"
"GO:0005925","focal adhesion",187,0.342506048787063,1.68595831652953,5.57105819446483e-05,0.00159109422033916,0.00127606554012163,2763,"tags=30%, list=20%, signal=24%","241226/192897/16398/319565/320910/70549/27878/208177/11567/14159/50490/22793/18479/319939/16414/17082/65970/68520/17886/16416/18709/70292/107321/223272/21687/319480/109711/225115/16885/101543/54519/12402/233977/29875/13057/244895/18826/14026/19264/26921/241431/20416/20410/71302/11474/74202/109700/22437/12391/236920/70568/20411/16363/83767/11465/330938","CC","old ID vs old CD","Up"
"GO:0106139","symbiont cell surface",17,0.723284194391168,2.14379612795597,6.34726561614328e-05,0.00174305678843319,0.00139794028145018,1833,"tags=71%, list=13%, signal=61%","14133/12628/12259/12262/12260/50908/12266/631323/14469/50909/229898/12263","CC","old ID vs old CD","Up"
"GO:1905369","endopeptidase complex",91,-0.423705255792742,-1.85274662578341,0.000110513114820006,0.00291036552142261,0.00233412773647929,3816,"tags=53%, list=28%, signal=38%","66998/26445/21762/12371/19182/68818/15925/30940/20494/19192/19181/26446/57296/19177/57913/12333/103554/66286/66624/17195/17463/70247/66997/22222/69019/269523/19179/23996/59029/19175/76687/100494/19173/59025/21824/19184/19166/12336/56529/67151/26441/23997/22215/19359/56207/73078/228769/329777","CC","old ID vs old CD","Down"
"GO:0030135","coated vesicle",220,-0.325151443044022,-1.66519694239735,0.000114131981232259,0.00291036552142261,0.00233412773647929,2751,"tags=32%, list=20%, signal=26%","229521/78891/13858/11771/66144/69048/277463/54160/381812/22318/27965/74105/70495/213827/101490/70335/252903/213326/67489/11975/108800/216705/67456/68090/73130/11769/11765/68581/17083/29816/74325/107767/11840/381823/68421/103694/27277/68365/12684/73834/66191/20595/20333/108664/56494/18222/56334/20932/23897/70361/11964/68328/56041/67511/53611/11973/216549/67048/98417/54130/107975/67898/27054/20528/108012/66890/52639/20977/54411/19339/56447","CC","old ID vs old CD","Down"
"GO:0098636","protein complex involved in cell adhesion",49,0.506432472225099,1.99686289756481,0.000130867773706686,0.00322205484229566,0.00258410413417196,2435,"tags=47%, list=18%, signal=39%","241226/70945/192897/16398/320910/18823/213119/16414/16773/16416/16777/223272/319480/104099/226519/21923/27027/100952/16411/17096/18792/16408/109700","CC","old ID vs old CD","Up"
"GO:0030672","synaptic vesicle membrane",121,-0.382402001993429,-1.78461751107022,0.000151193587622398,0.0034823297278191,0.00279284589699777,3060,"tags=40%, list=22%, signal=31%","19353/76709/100226/20615/244049/229521/105853/66144/59021/52551/22318/70495/19342/70612/13383/67972/11975/84095/110877/66290/22393/11789/74325/107767/94245/19325/53869/58244/19344/68365/170737/73834/14681/16561/108664/20973/11964/53611/11973/14708/271457/229706/20977/54411/66471/60510/74006/19339","CC","old ID vs old CD","Down"
"GO:0099501","exocytic vesicle membrane",121,-0.382402001993429,-1.78461751107022,0.000151193587622398,0.0034823297278191,0.00279284589699777,3060,"tags=40%, list=22%, signal=31%","19353/76709/100226/20615/244049/229521/105853/66144/59021/52551/22318/70495/19342/70612/13383/67972/11975/84095/110877/66290/22393/11789/74325/107767/94245/19325/53869/58244/19344/68365/170737/73834/14681/16561/108664/20973/11964/53611/11973/14708/271457/229706/20977/54411/66471/60510/74006/19339","CC","old ID vs old CD","Down"
"GO:0140534","endoplasmic reticulum protein-containing complex",125,-0.37986131937259,-1.78654107052781,0.000165068177216386,0.0036830837041406,0.00295385159229322,2822,"tags=40%, list=20%, signal=32%","66212/216440/68032/66286/72999/66357/66789/57743/66624/225896/12282/20335/217734/71853/18117/66736/26951/66459/69019/269523/13135/18821/230866/73024/20338/217365/74126/140740/20818/20014/22030/76687/18451/72772/64209/16430/13200/56529/67819/105887/66087/67075/15013/14080/18452/66268/103963/236792/14828/329777","CC","old ID vs old CD","Down"
"GO:0005838","proteasome regulatory particle",21,-0.647126633852688,-2.0715531925286,0.000171744079414,0.00371591735459383,0.0029801843445364,3816,"tags=67%, list=28%, signal=48%","66998/21762/19182/19181/57296/17463/70247/66997/19179/23996/59029/19184/67151/23997","CC","old ID vs old CD","Down"
"GO:0042611","MHC protein complex",26,0.61307531357789,2.09441010694121,0.000184845718517378,0.00388176008886493,0.00311319104871373,2297,"tags=58%, list=17%, signal=48%","15018/14991/15015/110557/15040/14960/16149/14964/15042/14999/14969/14972/14961/15039/381091","CC","old ID vs old CD","Up"
"GO:0030134","COPII-coated ER to Golgi transport vesicle",55,-0.477005852777585,-1.91143426632704,0.000254273400999783,0.00511636746766474,0.00410335235501934,3259,"tags=49%, list=24%, signal=38%","53612/20334/20224/110379/99683/69048/67456/68090/73130/68581/17083/103694/12684/66191/20333/56494/56334/20932/70361/56041/67511/53611/67048/98417/67898/27054/66890","CC","old ID vs old CD","Down"
"GO:0000315","organellar large ribosomal subunit",52,-0.481566284057312,-1.89577929199268,0.000265133888380386,0.00511636746766474,0.00410335235501934,3914,"tags=58%, list=28%, signal=42%","66047/27395/94061/94065/56280/68499/353242/56284/66493/67212/68836/74600/28028/66448/18100/60441/75398/67681/68537/52443/66163/94064/67036/66223/56282/94066/66419/69163/68611/106338","CC","old ID vs old CD","Down"
"GO:0005762","mitochondrial large ribosomal subunit",52,-0.481566284057312,-1.89577929199268,0.000265133888380386,0.00511636746766474,0.00410335235501934,3914,"tags=58%, list=28%, signal=42%","66047/27395/94061/94065/56280/68499/353242/56284/66493/67212/68836/74600/28028/66448/18100/60441/75398/67681/68537/52443/66163/94064/67036/66223/56282/94066/66419/69163/68611/106338","CC","old ID vs old CD","Down"
"GO:0008305","integrin complex",31,0.573659183531895,2.05234483119855,0.000295285239870716,0.00554825424388661,0.00444972771439528,2435,"tags=55%, list=18%, signal=45%","241226/192897/16398/320910/18823/213119/16414/16416/223272/319480/104099/27027/100952/16411/17096/16408/109700","CC","old ID vs old CD","Up"
"GO:1990204","oxidoreductase complex",102,-0.390618150288351,-1.75666047409977,0.000317035915965073,0.00580419599997596,0.004654994285695,4161,"tags=53%, list=30%, signal=37%","78330/17995/17991/68202/76781/66925/226646/66495/70316/66108/66091/66218/68758/67273/104174/170718/68198/68263/75597/17718/19353/407785/66128/66416/66052/68133/17992/225887/67130/17720/68194/78920/68375/54405/230075/17719/66377/68349/66916/69875/67184/18451/12040/68197/382985/17716/67834/71893/17993/68342/18452/66427/27402/17717","CC","old ID vs old CD","Down"
"GO:0034364","high-density lipoprotein particle",32,-0.557480574097028,-1.98522278919073,0.000369315026488528,0.00643148607104412,0.0051580840670028,2473,"tags=59%, list=18%, signal=49%","14756/20209/11812/20211/245282/11814/11813/16816/15450/11808/18979/11818/20208/11425/11807/11806/15439/55938/103161","CC","old ID vs old CD","Down"
"GO:0005741","mitochondrial outer membrane",173,-0.338001329126077,-1.68670803498626,0.000364464923498439,0.00643148607104412,0.0051580840670028,4076,"tags=43%, list=29%, signal=31%","52637/56462/28185/67844/56428/67211/50790/269514/67017/53328/100434/75734/66437/17827/321007/22187/67006/17161/11898/107650/68737/230935/68262/14732/12122/22334/53375/66379/66447/12028/67490/74104/66169/67145/216739/239555/270151/22335/109900/23980/72542/223696/12043/74143/12894/22190/76824/320717/22333/11739/104910/641376/68943/68512/193670/24071/227743/23897/18125/56208/67979/14545/170728/67453/110893/15277/67433/12050/12018/66427/19122/17872/18102/74006","CC","old ID vs old CD","Down"
"GO:0000314","organellar small ribosomal subunit",33,-0.557190726750453,-1.99941114550508,0.000406879958844001,0.00661126231404675,0.00530226551502496,3580,"tags=61%, list=26%, signal=45%","66121/64659/218506/66292/66407/69956/79044/14548/68735/65111/64658/57312/67994/64655/64656/50529/66230/66973/24030/121022","CC","old ID vs old CD","Down"
"GO:0005763","mitochondrial small ribosomal subunit",33,-0.557190726750453,-1.99941114550508,0.000406879958844001,0.00661126231404675,0.00530226551502496,3580,"tags=61%, list=26%, signal=45%","66121/64659/218506/66292/66407/69956/79044/14548/68735/65111/64658/57312/67994/64655/64656/50529/66230/66973/24030/121022","CC","old ID vs old CD","Down"
"GO:0097060","synaptic membrane",391,0.26585548475559,1.44163544093939,0.000407416725235374,0.00661126231404675,0.00530226551502496,2320,"tags=23%, list=17%, signal=19%","241226/94332/234267/16490/16485/20538/192897/18128/19283/13643/12259/225875/12262/432530/93887/214804/19206/23964/103967/232975/16971/12260/56216/12495/12294/81840/211712/23965/11941/14396/16506/59033/93840/18213/20403/18526/12288/16416/65945/56320/20353/170707/22288/504186/20907/30794/260299/271849/54393/13052/17357/14745/15529/58226/98732/14807/104015/11540/269788/20910/238205/53623/18190/12565/268890/211134/18129/11539/12802/235611/14806/58234/18436/13649/260297/23792/54725/16526/239217/13807/18166/13405/11448/243961/18187/71709/381290/14365/20527","CC","old ID vs old CD","Up"
"GO:0030665","clathrin-coated vesicle membrane",61,-0.431191636495595,-1.74654960621136,0.000468822878066,0.00743865633198054,0.0059658396647463,2751,"tags=56%, list=20%, signal=45%","13854/76252/72238/22319/11764/71770/114143/66335/232910/229521/13858/11771/66144/22318/70495/70335/252903/67489/11975/108800/216705/11769/11765/29816/74325/73834/108664/11964/11973/216549/108012/20977/54411/19339","CC","old ID vs old CD","Down"
"GO:1905368","peptidase complex",118,-0.361306294360603,-1.67315219799041,0.000748836330431861,0.0116232421723554,0.00932189848409457,3816,"tags=44%, list=28%, signal=32%","66998/26445/21762/12371/19182/68818/15925/30940/20494/19192/217031/19181/26446/57296/19177/57913/12333/103554/66286/66624/17195/17463/70247/66997/22222/69019/269523/19179/23996/59029/19175/76687/100494/19173/59025/21824/19184/19166/12336/56529/67151/69597/26441/23997/22215/18519/19359/56207/73078/228769/14068/329777","CC","old ID vs old CD","Down"
"GO:0030137","COPI-coated vesicle",30,-0.560962702490782,-1.95083189430293,0.000897995381394269,0.0133576812982398,0.0107129273569843,2711,"tags=43%, list=20%, signal=35%","78891/54160/213827/68581/11840/27277/12684/20595/20333/56334/54130/107975/56447","CC","old ID vs old CD","Down"
"GO:0030660","Golgi-associated vesicle membrane",42,-0.488245143664671,-1.85768083849191,0.000882182293323724,0.0133576812982398,0.0107129273569843,2711,"tags=40%, list=20%, signal=33%","78891/67549/54160/66552/213827/252903/67489/11769/11765/74325/73218/27277/320150/56334/216549/108012/56447","CC","old ID vs old CD","Down"
"GO:0072546","EMC complex",12,-0.705273450496266,-1.86456475825661,0.000923849375100438,0.013461805180035,0.0107964352321082,2764,"tags=67%, list=20%, signal=53%","68032/18117/66736/230866/73024/66087/14080/236792","CC","old ID vs old CD","Down"
"GO:0005793","endoplasmic reticulum-Golgi intermediate compartment",94,-0.389512840583727,-1.71687344909545,0.000980402757432857,0.0140001513761412,0.0112281915798626,2852,"tags=39%, list=21%, signal=31%","66682/19876/67830/15289/14317/78891/59021/54160/71853/320011/103534/76299/67456/75909/68090/73130/68581/17083/227615/26889/103694/20333/56334/75581/20932/70361/107770/67511/56398/67048/219135/98417/16976/66890/54411/193813/14828","CC","old ID vs old CD","Down"
"GO:0005774","vacuolar membrane",326,-0.279093019542366,-1.4830917443783,0.00100460485271596,0.0140644679380234,0.0112797737848809,3861,"tags=37%, list=28%, signal=28%","11764/68576/67046/234729/69660/16783/14533/77116/81003/68652/114143/71706/78757/56722/268933/277854/56486/72982/80743/56374/19349/70834/66096/53612/66335/80877/71712/70394/16573/67526/268512/17342/20224/18438/17168/20615/110379/21871/73689/68441/230784/229521/78610/216805/74919/213053/66144/59021/56032/76959/66241/66552/17254/70495/235135/75744/67468/227659/17775/252903/55943/74104/11432/11975/68953/75909/18010/66626/11769/11765/381629/12421/227615/22241/66290/73218/13033/66805/21767/83409/68421/20014/74385/12306/66371/16145/73834/52120/21824/230810/245670/12479/68942/68526/108664/67166/107173/67739/53599/227743/66508/11964/26373/56325/11973/22785/15013/20532/73067/56786/52187/75620/54170/20170/269338/231874/108012/52639/12492/66734/211286/14628","CC","old ID vs old CD","Down"
