"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0061138","morphogenesis of a branching epithelium",163,0.38367346464679,1.82626938815533,9.6453428593491e-06,0.000763799324398312,0.000646995767392189,2986,"tags=42%, list=25%, signal=32%","18763/14595/18128/114249/21813/329795/14734/14182/18595/19206/75605/104156/18479/240725/17387/13614/20319/17128/20377/329628/17313/21817/16776/14178/21687/12977/14042/18764/11835/13036/11350/21923/20665/18132/12614/17979/94109/22414/67087/14254/50721/20346/16973/12391/18612/69903/22339/18854/19045/29876/13617/16202/21853/14573/18844/67784/57764/16000/12505/12305/16542/20356/319757/74533/192119/73181/233651/21803/15398"
"GO:1990266","neutrophil migration",82,0.469254048356419,2.03538320062889,1.1470897391892e-05,0.000895385476418539,0.00075845918544585,1170,"tags=37%, list=10%, signal=33%","14131/20202/12986/17916/74748/56744/24088/13482/20201/20750/21828/11501/13614/16414/76763/12267/17874/18829/20343/55985/100042493/13479/104099/105855/16149/19354/13052/19219/57257/17329"
"GO:0002478","antigen processing and presentation of exogenous peptide antigen",28,0.646224367351241,2.2384419918071,1.17965153522763e-05,0.000907833237814612,0.000769003380340381,2814,"tags=75%, list=24%, signal=57%","14131/14991/21355/14130/269799/54445/73149/14960/16149/14999/14969/26888/17476/14972/14961/13040/19141/14998/14127/65972/12010"
"GO:0048193","Golgi vesicle transport",271,-0.320524547351551,-1.69833848208036,1.28296905019093e-05,0.00097363095697823,0.00082473902246923,3324,"tags=39%, list=28%, signal=29%","50907/22319/102058/66913/11844/16783/12068/11777/98710/21787/11778/57437/217325/30960/208647/26554/235574/66682/233824/67830/60409/12033/20224/53612/20334/216724/99683/56433/67015/78610/110379/13858/78891/12282/76483/22318/54160/72293/229593/74105/66352/213827/78808/19342/18195/26951/11765/245828/71648/73130/269523/67456/102339/68581/68090/57440/107371/67864/71116/11981/17083/215445/66629/11840/19346/13047/19325/78232/103694/68365/27277/58244/241062/53869/54638/55988/72772/66251/66964/18777/66191/20333/56334/67166/56494/17846/70361/75581/70297/20932/19338/56041/68328/67511/53611/16668/98417/105504/16834/27054/67898/66890/52639/67542/56187/56418/56447"
"GO:0019646","aerobic electron transport chain",61,-0.503429657169857,-2.12002166493287,1.39473658808307e-05,0.00102212723623769,0.000865819037091998,3745,"tags=59%, list=32%, signal=41%","66142/17995/226646/107197/57320/67273/66925/12869/66218/66576/67530/66052/407785/17718/13063/66416/225887/66148/12862/66594/12867/68375/66152/230075/17719/68349/69875/12865/66072/68197/22272/17716/68943/12859/17711/17717"
"GO:0032640","tumor necrosis factor production",140,0.40561313249943,1.88868296554949,1.40299309512861e-05,0.00102212723623769,0.000865819037091998,3154,"tags=44%, list=27%, signal=32%","14131/13051/12978/12475/12774/56644/24088/14130/26362/77125/16534/53791/93695/81897/269799/69165/22177/71586/18708/17874/234779/246728/217305/73149/14456/12772/217203/12229/12683/19219/15170/12523/20128/13058/13057/26888/14082/19204/19271/19264/74131/15979/216869/268857/73914/19261/14573/18038/16000/21897/14127/56399/11487/12759/192119/73181/21803/12051/246727/117149/14129"
"GO:0032680","regulation of tumor necrosis factor production",140,0.40561313249943,1.88868296554949,1.40299309512861e-05,0.00102212723623769,0.000865819037091998,3154,"tags=44%, list=27%, signal=32%","14131/13051/12978/12475/12774/56644/24088/14130/26362/77125/16534/53791/93695/81897/269799/69165/22177/71586/18708/17874/234779/246728/217305/73149/14456/12772/217203/12229/12683/19219/15170/12523/20128/13058/13057/26888/14082/19204/19271/19264/74131/15979/216869/268857/73914/19261/14573/18038/16000/21897/14127/56399/11487/12759/192119/73181/21803/12051/246727/117149/14129"
"GO:0002699","positive regulation of immune effector process",189,0.35978965021465,1.75430832546084,2.20548705985362e-05,0.00158562911776845,0.00134314772883329,3233,"tags=47%, list=27%, signal=34%","14131/15018/14991/18439/216190/56644/24088/21355/13482/18636/77125/15015/51869/81897/16414/110557/22177/17874/12274/55982/20343/234779/15040/16792/12266/17221/17685/16164/21687/12772/16149/12524/14964/12229/15275/15170/16182/14191/20910/16190/15042/14999/234311/16186/14972/14082/19204/27056/54725/217303/19264/14744/15039/209558/20375/20085/16590/80861/240354/74131/22324/18534/16016/83408/58185/16159/81702/16362/69583/360013/14127/18784/80859/17350/12010/210808/12363/71890/21803/15007/107035/117149/14751/14129/317757/69150/233046/20296"
"GO:0042110","T cell activation",440,0.290564977194678,1.56888104159743,2.38738871352022e-05,0.00169411583515253,0.00143504417954182,2703,"tags=34%, list=23%, signal=27%","16950/16453/16847/14991/21813/320910/18439/320484/14609/16197/20555/56744/19099/214162/13482/11629/269023/56335/20533/15975/11501/93695/20587/14190/16414/269799/70673/321019/22376/22177/18708/18829/20351/21938/17886/100042493/60533/16792/18782/17221/22778/93675/73149/14960/105855/12772/16149/19354/13052/170786/12524/22329/12506/19219/15170/12523/16182/14534/11540/17863/54519/20739/16190/14012/17283/14999/11350/14969/12445/15894/16186/26888/83796/16364/19090/12367/14082/109880/18826/27027/75345/16818/21414/94176/14961/12721/217303/19264/50932/20556/14744/14360/20375/22059/16590/207952/545030/74734/240354/78317/16408/74131/22324/268857/18534/107527/12502/17120/83408/277360/100039795/382051/11774/16658/16194/214812/19261/74775/83797/14998/73338/58185/12988/12015/16159/333883/20304/18844/16362/21423/11987/27050/20185/11891/12522/16000/224727/12505/22637/102657/14127/18784/56218/103213/17250/16848/94212/80859/27060"
"GO:0022900","electron transport chain",95,-0.42899010969025,-1.95823241596074,2.87488483428383e-05,0.0020138936839137,0.00170592019113981,3745,"tags=51%, list=32%, signal=35%","17995/226646/107197/57320/78330/56428/67273/66925/12869/68202/66495/66218/100126824/66576/67530/66052/407785/17718/13063/66416/225887/66148/17720/12862/12122/66594/12867/68375/66152/230075/17719/68349/14004/69875/12865/66072/68197/22272/17716/80913/20656/68943/12850/17993/12859/212933/17711/17717"
"GO:0016236","macroautophagy",313,-0.306566012718179,-1.65341866808427,3.06242906866944e-05,0.00211811549762149,0.00179420394602792,2527,"tags=29%, list=21%, signal=24%","20615/68441/78610/13043/66597/13844/18412/386649/230784/76959/59021/68053/20844/245860/209815/71742/67490/66840/54197/56324/108083/19302/52331/17966/68953/11975/12421/71648/269523/66169/75909/606496/100763/80280/18786/67013/29810/22241/27681/13033/67841/21968/56367/74159/21767/72341/108079/170737/214063/320717/80888/22333/66371/11739/16145/18777/68942/68943/20333/666468/13663/93687/67166/81601/13853/14232/66508/75747/19338/56208/53611/76561/54170/15277/15467/105787/107305/329165/225594/269338/360216/104009/22034/29869/52639/67890/12995/66734/74244/68728/74006/26409"
"GO:0007229","integrin-mediated signaling pathway",88,0.439297467279107,1.91655582135409,3.1370810448988e-05,0.00214262635366588,0.00181496649400264,2602,"tags=45%, list=22%, signal=36%","241226/16950/192897/16398/320910/18552/18787/22793/14268/16414/22177/16773/16416/16776/19242/16777/223272/104099/319480/13132/57257/56193/14191/108911/226519/11350/27027/16411/170441/18792/109700/16408/22324/12825/21857/16202/192176/16402/13731/14127"
