"gene.id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","design","comparison"
"Serpina3k",259.339826463121,-2.96481582727675,1.15499623385988,-2.5669484803155,0.0102597854793236,0.999639142535908,"cohort + diet","old ID vs old CD"
"F7",12.9377998642149,-2.64989930963465,1.03549152167959,-2.55907388342153,0.0104951433362255,0.999639142535908,"cohort + diet","old ID vs old CD"
"Tmem26",13.9189767967405,1.40407508679287,0.549010709251511,2.55746393127212,0.0105438491830897,0.999639142535908,"cohort + diet","old ID vs old CD"
"Dnm1l",3023.26862265273,-0.139642908674499,0.0547056475943899,-2.55262326313855,0.010691507094253,0.999639142535908,"cohort + diet","old ID vs old CD"
"Tmem47",383.279159733192,0.212604691990008,0.0834763483433983,2.54688538980421,0.010868912324579,0.999639142535908,"cohort + diet","old ID vs old CD"
"H2-T10",21.7519881864059,1.02358509503616,0.402175508728496,2.54512040843136,0.0109240062461334,0.999639142535908,"cohort + diet","old ID vs old CD"
"Tnfsf10",242.358624187662,0.610930382612754,0.240114967062442,2.54432445460129,0.0109489330540356,0.999639142535908,"cohort + diet","old ID vs old CD"
"Dffa",1718.53895148917,-0.179297231672987,0.0704786426327654,-2.54399382529583,0.0109593021893178,0.999639142535908,"cohort + diet","old ID vs old CD"
"Gpm6a",57.2643811032958,0.753248038730654,0.296120666937082,2.54371991837604,0.0109678990157199,0.999639142535908,"cohort + diet","old ID vs old CD"
"Tgfbi",593.455190384808,0.413650075402719,0.162663651384359,2.54297792950254,0.0109912171451728,0.999639142535908,"cohort + diet","old ID vs old CD"
"Slc4a7",392.740213187351,-0.399427540024288,0.157457005577961,-2.53674035371212,0.0111889905875444,0.999639142535908,"cohort + diet","old ID vs old CD"
"Dnase1l2",20.4889792607204,0.815645577675269,0.321928824980595,2.53362083287955,0.0112890811316441,0.999639142535908,"cohort + diet","old ID vs old CD"
"Gas7",119.396066739124,0.641601809800799,0.25372780429806,2.52870122600791,0.0114485438132001,0.999639142535908,"cohort + diet","old ID vs old CD"
"Gsta3",110.451025778155,-1.22572870279527,0.48490249914351,-2.52778384306184,0.0114784997842598,0.999639142535908,"cohort + diet","old ID vs old CD"
"Efhd1",103.61426519192,0.435264111654103,0.172905073822724,2.51735881446932,0.0118238346837938,0.999639142535908,"cohort + diet","old ID vs old CD"
"Loxl3",76.0909098232877,0.657013572634016,0.261150071484299,2.51584680371614,0.0118746785746418,0.999639142535908,"cohort + diet","old ID vs old CD"
"Frem2",39.0694438566875,0.821769052190303,0.326938472813157,2.51352814222002,0.0119530240841074,0.999639142535908,"cohort + diet","old ID vs old CD"
"Cxcl1",11.7539031303865,-1.36942597896625,0.545350068846296,-2.5110952710858,0.0120357209974028,0.999639142535908,"cohort + diet","old ID vs old CD"
"2610016A17Rik",13.7699750933479,-1.19769796310588,0.477836258097117,-2.50650289259224,0.0121932060015769,0.999639142535908,"cohort + diet","old ID vs old CD"
"Msra",367.128228717466,-0.22756033127284,0.0907937428642207,-2.50634376438418,0.0121986955166334,0.999639142535908,"cohort + diet","old ID vs old CD"
"Prdx6",2158.3038365472,-0.174741082354711,0.0697430225272594,-2.50549913127743,0.0122278698693826,0.999639142535908,"cohort + diet","old ID vs old CD"
"Kcna2",153.186652460047,0.301461894988453,0.120376086824366,2.50433373389433,0.0122682251875895,0.999639142535908,"cohort + diet","old ID vs old CD"
"Pydc3",31.7209950578592,0.70783212085776,0.28297689569254,2.50137778607493,0.0123711132593829,0.999639142535908,"cohort + diet","old ID vs old CD"
"Tmub2",450.016109167751,-0.214263961937581,0.0857248013602198,-2.4994395850185,0.0124389906639081,0.999639142535908,"cohort + diet","old ID vs old CD"
"Kcna1",72.1807864634564,0.763960429267637,0.306933278603696,2.48901139929516,0.012809885843147,0.999639142535908,"cohort + diet","old ID vs old CD"
"Clec4n",11.5190843090465,1.50498387527207,0.604708641924433,2.48877520665587,0.012818398562699,0.999639142535908,"cohort + diet","old ID vs old CD"
"Cyp4f14",64.5574568407389,-1.00902453515871,0.407063030749425,-2.47879187972694,0.0131828201638426,0.999639142535908,"cohort + diet","old ID vs old CD"
"Crispld2",354.72106135127,0.322624679396472,0.130205099404779,2.47781907829511,0.0132188155155018,0.999639142535908,"cohort + diet","old ID vs old CD"
"Rbm33",1539.90475410415,0.151050559197518,0.060973028319253,2.47733405017414,0.0132367948452827,0.999639142535908,"cohort + diet","old ID vs old CD"
"Scx",76.7252401110945,-0.519629670331202,0.209849491222548,-2.47620171630594,0.0132788530926582,0.999639142535908,"cohort + diet","old ID vs old CD"
"Gm28229",42.6659487562287,-0.760051888231674,0.306992606820395,-2.47579867184339,0.0132938518459882,0.999639142535908,"cohort + diet","old ID vs old CD"
"Arl5b",805.296755559295,-0.162637822101958,0.0656936707708835,-2.47570002092259,0.0132975252869068,0.999639142535908,"cohort + diet","old ID vs old CD"
"Ric3",216.941694214202,-0.338735019746864,0.137112039651198,-2.47049800009233,0.0134925073379683,0.999639142535908,"cohort + diet","old ID vs old CD"
"2810039B14Rik",38.7152398558341,-0.648930875419832,0.262974003993457,-2.46766169113802,0.0135998784892003,0.999639142535908,"cohort + diet","old ID vs old CD"
"Slc6a2",39.8045179044264,0.877829278781832,0.355900800988155,2.46649986834688,0.0136440778606777,0.999639142535908,"cohort + diet","old ID vs old CD"
"6430590A07Rik",10.4100930645688,1.10491616041287,0.448056143146232,2.46602167454773,0.0136623066775631,0.999639142535908,"cohort + diet","old ID vs old CD"
"Kdm4c",387.603751309262,0.200439888888575,0.0813682300026937,2.46336793711672,0.0137638590012716,0.999639142535908,"cohort + diet","old ID vs old CD"
"Pcx",2942.23388965533,0.49780887858255,0.202175397666556,2.46226239358548,0.0138063618886729,0.999639142535908,"cohort + diet","old ID vs old CD"
"F13a1",644.286841848027,0.559552048311822,0.227444059907774,2.46017437667404,0.013886952458643,0.999639142535908,"cohort + diet","old ID vs old CD"
"B230312C02Rik",168.918958416748,-0.558653444470309,0.227158788200948,-2.45930808530338,0.0139205101689113,0.999639142535908,"cohort + diet","old ID vs old CD"
"Rhoq",5459.13105751872,-0.15330173338104,0.0623391435360312,-2.45915687456363,0.0139263749839683,0.999639142535908,"cohort + diet","old ID vs old CD"
"Rc3h2",1253.83344504863,-0.18385800046079,0.0747733157221001,-2.45887184064581,0.013937436156899,0.999639142535908,"cohort + diet","old ID vs old CD"
"Ube2h",2246.96245759896,-0.166844170709795,0.0679289297674922,-2.45615780023137,0.0140431477302233,0.999639142535908,"cohort + diet","old ID vs old CD"
"Abca6",250.937104699977,0.50896036883898,0.207221978683396,2.45611190508221,0.0140449414093156,0.999639142535908,"cohort + diet","old ID vs old CD"
"H2-Q7",425.585491489589,0.737887880489107,0.300611592774584,2.4546221710166,0.0141032732659536,0.999639142535908,"cohort + diet","old ID vs old CD"
"Gm14296",253.544048163766,0.702795449499906,0.286745229286233,2.45094033909233,0.0142483567386923,0.999639142535908,"cohort + diet","old ID vs old CD"
"Nucks1",2079.66446945251,-0.18046019978443,0.0738211713700272,-2.4445588770175,0.0145029406673863,0.999639142535908,"cohort + diet","old ID vs old CD"
"Mmgt1",2041.22917856281,-0.169084814515199,0.0692611282680836,-2.4412656672403,0.0146358834316746,0.999639142535908,"cohort + diet","old ID vs old CD"
"Jak3",160.82140952343,0.465967576640846,0.191694861824496,2.43077760251841,0.0150664593923093,0.999639142535908,"cohort + diet","old ID vs old CD"
"Pkd1",902.880859060175,0.312539869013851,0.128588201626701,2.43054856557659,0.0150759854451803,0.999639142535908,"cohort + diet","old ID vs old CD"
"Nme1",474.293020221548,-0.217275420860508,0.0894042628262007,-2.43025795406294,0.0150880801293657,0.999639142535908,"cohort + diet","old ID vs old CD"
"Ppp1r15a",738.434005179742,-0.297924714028166,0.122590053264842,-2.43025193393572,0.0150883307656378,0.999639142535908,"cohort + diet","old ID vs old CD"
"2510009E07Rik",1096.74432912089,-0.162718188936842,0.0669880259960033,-2.4290637993505,0.0151378682697741,0.999639142535908,"cohort + diet","old ID vs old CD"
"Pde12",412.865821019,-0.228960019637576,0.0943668560950945,-2.4262758039417,0.0152546723524782,0.999639142535908,"cohort + diet","old ID vs old CD"
"2310007L24Rik",26.0153931423611,0.898552028381606,0.370531835318552,2.42503327037772,0.0153069838803811,0.999639142535908,"cohort + diet","old ID vs old CD"
"Pdgfrl",26.9645242704928,0.950737513500608,0.39249057134982,2.42231936994286,0.0154217904655904,0.999639142535908,"cohort + diet","old ID vs old CD"
"Mgl2",193.385719384006,0.766416915960883,0.316939677782958,2.41817913529189,0.0155983956489519,0.999639142535908,"cohort + diet","old ID vs old CD"
"Haghl",113.069619616652,-0.407732933880792,0.168647230059236,-2.41766754033007,0.0156203412187626,0.999639142535908,"cohort + diet","old ID vs old CD"
"Lphn1",305.164788832592,-0.310257437065646,0.128511785252834,-2.41423334408782,0.0157683602627748,0.999639142535908,"cohort + diet","old ID vs old CD"
"Piwil2",49.4864862890552,0.508545553622447,0.210705823296913,2.41353345467741,0.0157986774428316,0.999639142535908,"cohort + diet","old ID vs old CD"
"Ifi204",314.03108836924,0.604022131080832,0.250352897487521,2.41268280552231,0.0158355941101857,0.999639142535908,"cohort + diet","old ID vs old CD"
"Lepr",177.387159204843,0.487813637432817,0.202685003330883,2.40675742860197,0.0160948562667181,0.999639142535908,"cohort + diet","old ID vs old CD"
"B4galt1",887.109690715789,0.218086674115744,0.090698403046186,2.40452606430886,0.016193451409875,0.999639142535908,"cohort + diet","old ID vs old CD"
"Prg2",7.61440862408832,2.77703904294137,1.15536402832188,2.40360524896634,0.0162342930639953,0.999639142535908,"cohort + diet","old ID vs old CD"
"Tmem182",11367.0505811,-0.209313540786305,0.0872286273991542,-2.39959686432409,0.0164131366545889,0.999639142535908,"cohort + diet","old ID vs old CD"
"Nfib",2601.58562563253,-0.217764995067741,0.0908052624119552,-2.39815390962486,0.0164779398985703,0.999639142535908,"cohort + diet","old ID vs old CD"
"Mmp2",833.598569697367,0.359118057457974,0.149775646383519,2.39770661071565,0.0164980737186565,0.999639142535908,"cohort + diet","old ID vs old CD"
"Gm10557",43.9710305918167,0.72603977540855,0.303428137096926,2.39278987886554,0.0167208138301521,0.999639142535908,"cohort + diet","old ID vs old CD"
"Gm10382",13.9894287672871,-1.04940020044606,0.438859231359169,-2.39120001462886,0.0167934013597052,0.999639142535908,"cohort + diet","old ID vs old CD"
"Trp53inp2",8314.89307159491,-0.228536923009995,0.0957866721961783,-2.38589479903774,0.0170376240556364,0.999639142535908,"cohort + diet","old ID vs old CD"
"Gtf2a1",700.483213850385,-0.308278902569369,0.129341297663383,-2.38345298940543,0.0171510749071447,0.999639142535908,"cohort + diet","old ID vs old CD"
"Ccdc149",27.4121422025535,0.614748878738171,0.258158326634437,2.38128627014491,0.0172522989672367,0.999639142535908,"cohort + diet","old ID vs old CD"
"Dus3l",334.321873555726,0.284817153056678,0.119731851851325,2.37879184738865,0.0173694811120177,0.999639142535908,"cohort + diet","old ID vs old CD"
"Cab39",7650.7861962064,-0.176108297435442,0.074048238096838,-2.37829152943697,0.0173930687371063,0.999639142535908,"cohort + diet","old ID vs old CD"
"Gins2",143.77658674351,-0.540297555876104,0.227480384745672,-2.37513909816958,0.0175423380279635,0.999639142535908,"cohort + diet","old ID vs old CD"
"Pi16",453.978981029616,0.36222740018456,0.152562892943502,2.37428245621104,0.0175830940332648,0.999639142535908,"cohort + diet","old ID vs old CD"
"Ykt6",1339.46311861062,-0.154356457606851,0.065198179512293,-2.36749643565964,0.0179088925376337,0.999639142535908,"cohort + diet","old ID vs old CD"
"Fam110c",12.0006539702286,-1.40989113763,0.595619656122335,-2.36709974752817,0.0179281001938195,0.999639142535908,"cohort + diet","old ID vs old CD"
