correlation_method,metabolite_tissue,metabolite,hormone,n,n_unique_samples,n_before_outlier_filter,n_outlier_removed,removed_samples,removed_for_metabolite,removed_for_hormone,n_cd,n_id,n_old_cd,n_old_id,correlation,p_value,p_adj_bh,old_diet_stratifying,all_diet_stratifying,old_diet_metabolite_cohens_d,old_diet_hormone_cohens_d,all_diet_metabolite_cohens_d,all_diet_hormone_cohens_d,metabolite_min,metabolite_max,hormone_min,hormone_max
pearson,Liver,N1-(2-Chlorobenzoyl)-4-[2-nitro-4-(trifluoromethyl)phenyl]piperazine-1-carboxamide,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,-0.7489395432262799,0.0050608682667695965,0.7273700474951355,TRUE,TRUE,-1.6546399685284083,0.7707687524700032,-1.967252952229834,1.277845624706336,647349.469765931,4379077.82041518,52.35,354.34
pearson,Liver,Guanosine diphosphate mannose,Insulin,12,12,13,1,4M1,4M1,,7,5,3,5,-0.7460342335376374,0.005331951541237767,0.7419230451409876,TRUE,FALSE,2.1823653437250887,-0.7833395778180952,0.2995704282842846,0.01524897605490673,217001.428966932,502618.307829953,155.89,2555.98
pearson,Liver,asn-val,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,0.7457330468439344,0.005360667825379777,0.7419230451409876,TRUE,TRUE,1.2119256978865403,0.7707687524700032,1.8407428407912245,1.277845624706336,10157.6669231222,115088.548942587,52.35,354.34
pearson,Muscle,Uridine 5'-monophosphate,GIP,12,12,12,0,,,,8,4,3,4,-0.7450077110949167,0.005430302713211495,0.7469497983614413,TRUE,TRUE,1.6042825298603187,-0.44889601269907653,2.3387164502823357,-1.169512315049918,2330274.88505894,5871631.21683588,33.18,1104.9
pearson,Muscle,3-Methylhistidine,Insulin,13,13,13,0,,,,8,5,3,5,-0.7174872920269105,0.005761659301561797,0.7584310403709481,TRUE,FALSE,1.217334762741798,-0.7833395778180952,0.5099930758265615,-0.015669237473629045,1292013.19557384,2604015.11775335,155.89,2555.98
pearson,Liver,Bumetanide,Insulin,13,13,13,0,,,,8,5,3,5,0.713135201303207,0.0062090913590452925,0.7584310403709481,TRUE,FALSE,-1.2193563917086114,-0.7833395778180952,0.40062921216219444,-0.015669237473629045,5436.72953430576,406490.950337419,155.89,2555.98
pearson,Liver,"1-(1,2,3,4,5-Pentahydroxypent-1-yl)-1,2,3,4-tetrahydro-beta-carboline-3-carboxylate",GIP,12,12,12,0,,,,8,4,3,4,-0.7347265591164024,0.006492485053231625,0.7584310403709481,TRUE,TRUE,2.0813816464464945,-0.44889601269907653,3.0663392608164353,-1.169512315049918,214875.628781435,524581.845791182,33.18,1104.9
pearson,Liver,"1,25-Dihydroxyvitamin D3-26,23-lactone",Glucagon,8,8,13,5,4M1;4M2;4M3;4M4;4M5,4M1;4M2;4M3;4M4;4M5,,3,5,3,5,0.8568100864251287,0.006574029577487775,0.7584310403709481,TRUE,TRUE,1.3986375382556877,0.8177262978081293,1.3986375382556877,0.8177262978081293,7075.36755023549,68316.5026326825,173.25,459.23
pearson,Muscle,Isoleucylproline,GIP,12,12,12,0,,,,8,4,3,4,0.7320190423588147,0.006796483375637956,0.7584310403709481,TRUE,TRUE,-1.3198033257396966,-0.44889601269907653,-1.998166998971354,-1.169512315049918,255386430.22866,746095753.216951,33.18,1104.9
pearson,Liver,Arginylglutamic acid,Insulin,13,13,13,0,,,,8,5,3,5,0.7047610541863051,0.007144510610025407,0.7711717773115192,TRUE,FALSE,-1.3696555361837948,-0.7833395778180952,-0.23203962564266922,-0.015669237473629045,16809.4623072214,148655.261045028,155.89,2555.98
pearson,Liver,Furazolidone,GLP-1,11,11,13,2,2M22;2M33,2M22;2M33,2M33,8,3,3,3,-0.7499595523949585,0.0078576155318051,0.7718346777285694,TRUE,TRUE,-0.9071509918407851,1.2550142910591473,-0.9446520519568399,1.9787992967400518,52888.6703760256,1543123.86732205,52.35,354.34
pearson,Liver,"PG(18:0/22:5(4Z,7Z,10Z,13Z,16Z))",Insulin,12,12,13,1,2M23,2M23,,8,4,3,4,0.722679769324368,0.007927617449447174,0.7718346777285694,TRUE,FALSE,-2.7492305043849643,-0.7586560630287424,-0.48720986700742536,-0.059639213434420496,32468.0442349553,297024.952473504,155.89,2555.98
pearson,Liver,7-Dehydrocholesterol,GLP-1,12,12,13,1,2M33,2M33,2M33,8,4,3,4,0.721485900578551,0.008081765199357561,0.7718346777285694,TRUE,TRUE,1.2640362172740507,0.7707687524700032,1.4572224355520798,1.277845624706336,73098.5678605151,3790011.40724107,52.35,354.34
pearson,Liver,D-Glucono-δ-lactone,GIP,12,12,12,0,,,,8,4,3,4,0.7167234364171982,0.0087190837440461,0.7718346777285694,TRUE,TRUE,-1.4403641874794437,-0.44889601269907653,-2.1013463415868476,-1.169512315049918,455486.354534697,2088722.18374899,33.18,1104.9
pearson,Muscle,Valerylcarnitine,GLP-1,11,11,13,2,2M26;2M33,2M26,2M33,8,3,3,3,0.7414188878599978,0.009017151357937975,0.7718346777285694,TRUE,TRUE,2.3440027347956587,0.6695208026088053,2.9334608980377186,1.1848510171297986,846175.692281791,7046960.66926989,52.35,354.34
pearson,Liver,Glutaminylhistidine,GLP-1,12,12,13,1,2M33,,2M33,8,4,3,4,0.7137331227746762,0.009137980000100519,0.7718346777285694,TRUE,TRUE,1.984845002637482,0.7707687524700032,2.368498024848761,1.277845624706336,59755.5705390243,790307.215689015,52.35,354.34
pearson,Liver,"1,3,5-Heptatriene, (E,E)-",Resistin,11,11,13,2,2M22;2M31,2M22;2M31,,8,3,3,3,-0.7400197039997433,0.009218359670249523,0.7718346777285694,TRUE,FALSE,-0.6689555411287388,1.0141294913274848,-0.48949746032762315,0.06569249610584557,5563648.7173216,10621693.0631359,7458,50393.88
pearson,Liver,Succinic acid,Insulin,13,13,13,0,,,,8,5,3,5,-0.6879781708121191,0.009340040694026728,0.7718346777285694,TRUE,FALSE,1.112786209181777,-0.7833395778180952,-0.11369306734458201,-0.015669237473629045,4101228.40429485,14996051.045665,155.89,2555.98
pearson,Muscle,Octyl hydrogen phthalate,Secretin,12,12,12,0,,,,8,4,3,4,0.7099799709978714,0.00968477251088853,0.7718346777285694,TRUE,TRUE,-1.3648982831059606,-0.34464222725767063,-1.6880514735584675,-0.42963057685424855,3474491.42002431,11653425.6551243,11.69,60.26
