correlation_method,metabolite_tissue,metabolite,hormone,n,n_unique_samples,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,hormone_min,hormone_max
spearman,Liver,"1-(1,2,3,4,5-Pentahydroxypent-1-yl)-1,2,3,4-tetrahydro-beta-carboline-3-carboxylate",GIP,12,12,-0.9160839160839161,2.8428045348546742e-5,0.2933717010044961,214875.628781435,524581.845791182,33.18,1104.9
spearman,Liver,O-Phosphoethanolamine,GIP,12,12,-0.9090909090909093,4.1910446530342335e-5,0.2933717010044961,6990752.44304664,22818010.3036721,33.18,1104.9
spearman,Liver,"PG(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z))",Leptin,13,13,0.8736263736263736,9.52889729037056e-5,0.2933717010044961,40745.4767049089,361959.635344546,221.83,7640.21
spearman,Liver,Ethylmalonic acid,GIP,12,12,-0.8881118881118882,1.1413359814617834e-4,0.2933717010044961,135450.07602455,314467.324573046,33.18,1104.9
spearman,Liver,nabilone,GIP,12,12,-0.8881118881118882,1.1413359814617834e-4,0.2933717010044961,1482345.21883954,84428790.2537079,33.18,1104.9
spearman,Muscle,Guvacine,GIP,12,12,0.8881118881118882,1.1413359814618002e-4,0.2933717010044961,5269139.45414476,15039347.7086253,33.18,1104.9
spearman,Liver,"13-hydroxy-6-(1-hydroxyethyl)-12,14-dimethyl-3-methylidene-15-nonyl-9-(propan-2-yl)-1-oxa-4,7,10-triazacyclopentadecane-2,5,8,11-tetrone",Leptin,13,13,0.8626373626373627,1.4744785947619688e-4,0.2933717010044961,1507431.57803131,3747939.60615025,221.83,7640.21
spearman,Muscle,glutaral,Leptin,13,13,0.8626373626373627,1.4744785947619688e-4,0.2933717010044961,271482.457115302,741023.024939817,221.83,7640.21
spearman,Liver,Pseudouridine,GIP,12,12,-0.8811188811188813,1.5267406467669732e-4,0.2933717010044961,1997849.90236465,3429138.56495415,33.18,1104.9
spearman,Muscle,"6,7-Dihydroxycoumarin",GIP,12,12,0.8811188811188813,1.5267406467669883e-4,0.2933717010044961,6646313.03182799,152283186.939979,33.18,1104.9
spearman,Muscle,Alchornine,GIP,12,12,0.8811188811188813,1.5267406467669883e-4,0.2933717010044961,355973.221966076,2730021.72624243,33.18,1104.9
spearman,Liver,10Z-Heptadecenoic acid,Leptin,13,13,0.8571428571428572,1.809340887252399e-4,0.2933717010044961,15095913.1356719,59893572.5214946,221.83,7640.21
spearman,Liver,"N,N-Bis(2-hydroxyethyl)dodecanamide",Glucagon,13,13,-0.8571428571428572,1.809340887252399e-4,0.2933717010044961,385355.153059713,15532542.543228,88.58,661.43
spearman,Liver,Pentacosanoic acid,Insulin,13,13,0.8571428571428572,1.809340887252399e-4,0.2933717010044961,73774.6086113967,306182.979680386,155.89,2555.98
spearman,Liver,L-(−)-methionine,GIP,12,12,-0.8741258741258742,2.007130733242317e-4,0.3017882151561382,103590.57763759,314030.788644675,33.18,1104.9
spearman,Liver,"2,6-dihydroxypyridine",Leptin,13,13,0.8461538461538463,2.6601205575225176e-4,0.3017882151561382,5641062.90885893,19472898.4339307,221.83,7640.21
spearman,Liver,"Galactose-beta-1,4-xylose",C-Peptide 2,13,13,-0.8461538461538463,2.6601205575225176e-4,0.3017882151561382,4024.5929690148,74758.7679530392,35.4,730.47
spearman,Muscle,Diethyl malonate,Glucagon,13,13,0.8461538461538463,2.6601205575225176e-4,0.3017882151561382,4466.90406316915,5184491.93849777,88.58,661.43
spearman,Liver,Pyruvic acid,PYY,13,13,-0.8406593406593407,3.1907124069371104e-4,0.3017882151561382,45817047.5090346,140284698.04164,72.52,454.75
spearman,Muscle,Tyrosol,GLP-1,13,13,-0.8406593406593407,3.1907124069371104e-4,0.3017882151561382,54299.836418268,2580257.43124611,52.35,613.77
spearman,Liver,11Z-Eicosenoic acid,Leptin,13,13,0.8406593406593407,3.1907124069371434e-4,0.3017882151561382,27125208.8747121,117624097.947548,221.83,7640.21
spearman,Liver,Uridine,Leptin,13,13,0.8406593406593407,3.1907124069371434e-4,0.3017882151561382,236983318.479418,828692120.614306,221.83,7640.21
spearman,Muscle,N-Methylethanolaminium phosphate,PYY,13,13,0.8406593406593407,3.1907124069371434e-4,0.3017882151561382,873215.817743952,5400809.42747364,72.52,454.75
spearman,Muscle,PC(o-16:1(9Z)/20:0),PYY,13,13,0.8406593406593407,3.1907124069371434e-4,0.3017882151561382,298419.299117839,569663.304939616,72.52,454.75
spearman,Liver,L-(+)-Alanine,Leptin,13,13,-0.8351648351648352,3.802080801851161e-4,0.31965642297045266,1291412.93526857,6562257.66355126,221.83,7640.21
spearman,Liver,(17Z)-tricos-17-enoic acid,GLP-1,13,13,0.8351648351648352,3.8020808018511987e-4,0.31965642297045266,218409.937399452,774204.610802457,52.35,613.77
spearman,Liver,"3-(1-cyano-1,2-dihydroisoquinolin-2-yl)-3-oxopropyl propionate",GLP-1,13,13,0.8351648351648352,3.8020808018511987e-4,0.31965642297045266,377738.370476738,1351702.46066088,52.35,613.77
spearman,Liver,Glycylleucine,GIP,12,12,0.8531468531468533,4.181179404149946e-4,0.3272854223248406,1288195.25483689,3455205.43929829,33.18,1104.9
spearman,Muscle,Nitrosoheptamethyleneimine,GIP,12,12,0.8531468531468533,4.181179404149946e-4,0.3272854223248406,2236332.91364237,7823646.8775659,33.18,1104.9
spearman,Liver,Elaidic acid,Leptin,13,13,0.8296703296703297,4.5028629554621217e-4,0.32972577125480695,1517199562.92813,8407300653.12374,221.83,7640.21
spearman,Liver,"PE(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))",Amylin,13,13,0.8296703296703297,4.5028629554621217e-4,0.32972577125480695,37131.1320040035,18729871.4164181,2.52,30.76
spearman,Liver,Citronellyl propionate,GIP,12,12,-0.8461538461538463,5.211337004810042e-4,0.3647290428321208,115794.877929983,828016.69430453,33.18,1104.9
spearman,Liver,"1,2-dioleoyl-sn-glycero-3-phospho-(1′-sn-glycerol)",Resistin,13,13,0.8241758241758242,5.302228375973563e-4,0.3647290428321208,848729.623351543,2282194.99903063,7458,50393.88
spearman,Muscle,"1-O-[(2E,4E,6E,8E,10E,12E,14E,16E,18E)-2,6,10,15,19,23-Hexamethyl-2,4,6,8,10,12,14,16,18,22-tetracosadecaenoyl]-6-O-(12-methyltetradecanoyl)-β-D-glucopyranose",C-Peptide 2,13,13,-0.8186813186813187,6.209883849300365e-4,0.374157690816707,66060.956010072,5012013.80368687,35.4,730.47
spearman,Muscle,3-Methylhistidine,Insulin,13,13,-0.8186813186813187,6.209883849300365e-4,0.374157690816707,1292013.19557384,2604015.11775335,155.89,2555.98
spearman,Liver,Sphingosine 1-phosphate,GIP,12,12,-0.8391608391608392,6.428259886278226e-4,0.374157690816707,102721.867669113,3275247.92196952,33.18,1104.9
spearman,Muscle,Bethanidine,GIP,12,12,0.8391608391608392,6.428259886278226e-4,0.374157690816707,450866.354287341,2064284.04265989,33.18,1104.9
spearman,Muscle,Dihydrothymine,GIP,12,12,0.8391608391608392,6.428259886278226e-4,0.374157690816707,917816.215923425,2390927.78500295,33.18,1104.9
spearman,Muscle,Tiformin,GIP,12,12,0.8391608391608392,6.428259886278226e-4,0.374157690816707,360067.708574422,7342480.5867925,33.18,1104.9
spearman,Liver,"(8Z,10E)-Dodeca-8,10-dienoylcarnitine",Glucagon,13,13,-0.8131868131868133,7.236077236996925e-4,0.40063159336544046,86035.3322249936,709270.7056956,88.58,661.43
spearman,Liver,Tricosanoic acid,GLP-1,13,13,0.8131868131868133,7.236077236996943e-4,0.40063159336544046,218409.937399452,774204.610802457,52.35,613.77
spearman,Liver,Phosphocreatinine,GIP,12,12,-0.8321678321678323,7.854416778536154e-4,0.4149298367188248,549002.674660773,1373280.86852517,33.18,1104.9
spearman,Liver,"1,2-dioleoyl-sn-glycero-3-phospho-(1′-sn-glycerol)",Leptin,13,13,-0.8076923076923077,8.391600097274259e-4,0.4149298367188248,848729.623351543,2282194.99903063,221.83,7640.21
spearman,Liver,Oximonam,Insulin,13,13,-0.8076923076923077,8.391600097274259e-4,0.4149298367188248,116771.069586779,212716.673589215,155.89,2555.98
spearman,Liver,Dimethylglycine,GIP,12,12,-0.8251748251748252,9.513628555555062e-4,0.4149298367188248,404382.771242674,1607203.11837443,33.18,1104.9
spearman,Muscle,DROMOSTANOLONE TETRAHYDROPYRANYL ETHER,GIP,12,12,-0.8251748251748252,9.513628555555062e-4,0.4149298367188248,12015.842158629801,160112.474385701,33.18,1104.9
spearman,Muscle,Phenmetrazine,GIP,12,12,0.8251748251748252,9.513628555555062e-4,0.4149298367188248,1552015.96932165,4440258.92058693,33.18,1104.9
spearman,Liver,Glycerylphosphorylethanolamine,GLP-1,13,13,0.8021978021978022,9.687789139250093e-4,0.4149298367188248,7000940.2032125,28424311.3879756,52.35,613.77
spearman,Liver,N-Acetyl-L-aspartic acid,PYY,13,13,0.8021978021978022,9.687789139250093e-4,0.4149298367188248,5184907.69672988,13838699.9099262,72.52,454.75
spearman,Liver,pg (39:7),Leptin,13,13,0.8021978021978022,9.687789139250093e-4,0.4149298367188248,45277.500016084,244540.82568508,221.83,7640.21
spearman,Muscle,(2R)-1-(Phosphonooxy)-3-(tetradecanoyloxy)-2-propanyl docosanoate,C-Peptide 2,13,13,-0.8021978021978022,9.687789139250093e-4,0.4149298367188248,28980.9037139087,472373.462406403,35.4,730.47
spearman,Muscle,2-Amino-6-purinethiol,Leptin,13,13,0.8021978021978022,9.687789139250093e-4,0.4149298367188248,40394.0999434805,303221.085929795,221.83,7640.21
spearman,Muscle,Myristic acid,PYY,13,13,-0.8021978021978022,9.687789139250093e-4,0.4149298367188248,19675509.0918977,65078714.3584109,72.52,454.75
spearman,Liver,"5-(2-Thienyl)-3,4,7,7a-tetrahydrocyclopenta[b]pyran-6(2H)-one",GLP-1,13,13,-0.7967032967032968,0.0011136526522685856,0.4435072843245069,1165569.56896774,2870875.54410334,52.35,613.77
spearman,Liver,Linoleic acid,Leptin,13,13,0.7967032967032968,0.0011136526522685856,0.4435072843245069,1493898030.04297,4938507072.84215,221.83,7640.21
spearman,Muscle,(R)-Lipoic acid,PYY,13,13,0.7967032967032968,0.0011136526522685856,0.4435072843245069,209631.454299164,805990.690408802,72.52,454.75
spearman,Muscle,"N6,N6,N6-Trimethyl-L-lysine",PYY,13,13,0.7967032967032968,0.0011136526522685856,0.4435072843245069,7616258.36751686,21939716.9650306,72.52,454.75
spearman,Liver,Homocitrulline,GIP,12,12,0.8181818181818183,0.0011431050868040617,0.4473876805250379,608272.463724502,2327872.11571454,33.18,1104.9
spearman,Liver,N-{4-[(4-{2-[3-Chloro-4-(2-chloroethoxy)-5-cyanophenyl]-2-propanyl}phenoxy)methyl]-2-pyrimidinyl}methanesulfonamide,Amylin,13,13,0.7912087912087913,0.0012750239017411194,0.4594133741194192,34050.3506348224,58256.5517701196,2.52,30.76
spearman,Liver,Succinic acid,Insulin,13,13,-0.7912087912087913,0.0012750239017411194,0.4594133741194192,4101228.40429485,14996051.045665,155.89,2555.98
spearman,Liver,Valine-C13N15,Leptin,13,13,-0.7912087912087913,0.0012750239017411194,0.4594133741194192,693316.2902451116,840145.5562310654,221.83,7640.21
spearman,Muscle,"1,2-Dipalmitoylphosphatidylglycerol",Leptin,13,13,0.7912087912087913,0.0012750239017411194,0.4594133741194192,362674.59184616,14622289.3723606,221.83,7640.21
spearman,Muscle,5-Sulfosalicylic acid,GLP-1,13,13,0.7912087912087913,0.0012750239017411194,0.4594133741194192,25232.3958844252,133064.269259051,52.35,613.77
spearman,Liver,(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate,GIP,12,12,-0.8111888111888113,0.0013633152527271933,0.4631082089377144,1704.47447392264,174164.061608612,33.18,1104.9
spearman,Liver,Tepilamide fumarate,Secretin,12,12,0.8111888111888113,0.0013633152527271933,0.4631082089377144,110153.374844151,248160.205131405,11.69,60.26
spearman,Liver,Testosterone isocaproate,Leptin,13,13,0.7857142857142857,0.001454189603843824,0.4631082089377144,6218567.70791502,42644471.832771,221.83,7640.21
spearman,Muscle,Phosphoric acid,PYY,13,13,0.7857142857142857,0.001454189603843824,0.4631082089377144,18803808.0095986,188735398.833122,72.52,454.75
spearman,Liver,2-Methylhippuric acid,Leptin,13,13,-0.7857142857142857,0.0014541896038438359,0.4631082089377144,539679.485288419,3359825.87973152,221.83,7640.21
spearman,Liver,Guanosine monophosphate,C-Peptide 2,13,13,-0.7857142857142857,0.0014541896038438359,0.4631082089377144,23775390.1051845,29469290.4121135,35.4,730.47
spearman,Liver,LysoPC(14:1(9Z)/0:0),PYY,13,13,-0.7857142857142857,0.0014541896038438359,0.4631082089377144,152362.816514678,1534194.65467665,72.52,454.75
spearman,Liver,"Bufa-20,22-dienolide",GIP,12,12,-0.8041958041958044,0.001614768986069918,0.4631082089377144,152373.394748728,11111319.4646654,33.18,1104.9
spearman,Liver,Epiguanine,GIP,12,12,-0.8041958041958044,0.001614768986069918,0.4631082089377144,113459.359371625,798124.314165414,33.18,1104.9
spearman,Liver,"LysoPC(22:4(7Z,10Z,13Z,16Z)/0:0)",GIP,12,12,-0.8041958041958044,0.001614768986069918,0.4631082089377144,134328.401747932,571787.729259767,33.18,1104.9
spearman,Muscle,PS(16:0/18:1(9Z)),GIP,12,12,-0.8041958041958044,0.001614768986069918,0.4631082089377144,21839.7776732952,302069.932578255,33.18,1104.9
spearman,Liver,N-cyclopropylammeline,GIP,12,12,0.8041958041958044,0.0016147689860699283,0.4631082089377144,915655.555987063,1701104.3462737,33.18,1104.9
spearman,Muscle,Vanylglycol,GIP,12,12,0.8041958041958044,0.0016147689860699283,0.4631082089377144,145292.198075008,950725.04089416,33.18,1104.9
spearman,Liver,2-hydroxyflutamide,Leptin,13,13,-0.7802197802197803,0.001652500657442938,0.4631082089377144,10214.4237605694,194049.14200961,221.83,7640.21
spearman,Liver,Heptyl 4-hydroxybenzoate,Insulin,13,13,-0.7802197802197803,0.001652500657442938,0.4631082089377144,328652.853373632,609723.604472689,155.89,2555.98
spearman,Muscle,PC(14:0/16:0),C-Peptide 2,13,13,-0.7802197802197803,0.001652500657442938,0.4631082089377144,18349.8393990436,87577639.6906863,35.4,730.47
spearman,Liver,Behenic acid,GLP-1,13,13,0.7802197802197803,0.0016525006574429457,0.4631082089377144,1077588.39829368,4085332.0438324,52.35,613.77
spearman,Muscle,carglumic acid,PYY,13,13,0.7802197802197803,0.0016525006574429457,0.4631082089377144,167926.596761632,454834.316848354,72.52,454.75
spearman,Liver,10-Hydroxy-2-decenoic acid,Leptin,13,13,0.7747252747252747,0.0018713615028719095,0.4638531975214161,198152.972389954,401103.818895939,221.83,7640.21
spearman,Liver,3-Amino-4-hydroxybenzoic acid,Leptin,13,13,0.7747252747252747,0.0018713615028719095,0.4638531975214161,2207851.19560358,8159729.22135827,221.83,7640.21
spearman,Liver,7-Dehydrocholesterol,GLP-1,13,13,0.7747252747252747,0.0018713615028719095,0.4638531975214161,73098.5678605151,9230838.84584321,52.35,613.77
spearman,Muscle,L-Fucose,C-Peptide 2,13,13,0.7747252747252747,0.0018713615028719095,0.4638531975214161,1368224.8296618,4238130.69597592,35.4,730.47
spearman,Liver,Argininosuccinic acid,Leptin,13,13,-0.7747252747252747,0.0018713615028719164,0.4638531975214161,1003332.0201147,18002694.3402945,221.83,7640.21
spearman,Liver,Nitrosoguvacoline,Insulin,13,13,-0.7747252747252747,0.0018713615028719164,0.4638531975214161,45879.8399907826,1980736.78673902,155.89,2555.98
spearman,Liver,nicotinamide hypoxanthine dinucleotide,PYY,13,13,-0.7747252747252747,0.0018713615028719164,0.4638531975214161,113832.306769464,236592.737142381,72.52,454.75
spearman,Liver,7-Hydroxy-2-methyl-4-oxo-4H-1-benzopyran-5-carboxylic acid 7-glucoside,GIP,12,12,0.7972027972027973,0.0019003677255282686,0.4638531975214161,45554.6484717378,940044.929085586,33.18,1104.9
spearman,Liver,Bibenzyl,GIP,12,12,0.7972027972027973,0.0019003677255282686,0.4638531975214161,451620.899754781,1354368.95252578,33.18,1104.9
spearman,Liver,Fasciculol C,GIP,12,12,-0.7972027972027973,0.0019003677255282686,0.4638531975214161,113588.710093989,392091.482791626,33.18,1104.9
spearman,Liver,Glycerylphosphorylethanolamine,GIP,12,12,-0.7972027972027973,0.0019003677255282686,0.4638531975214161,7000940.2032125,28424311.3879756,33.18,1104.9
spearman,Muscle,17-(4-Hydroxyphenyl)heptadecanoic acid,GIP,12,12,-0.7972027972027973,0.0019003677255282686,0.4638531975214161,20713.4991462787,314276.677274903,33.18,1104.9
spearman,Liver,"PE(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z))",PYY,13,13,0.7692307692307693,0.0021122295993498794,0.4843193121741648,2975914.08221894,31519653.4351585,72.52,454.75
spearman,Liver,Cucurbic acid,Insulin,13,13,-0.7692307692307693,0.0021122295993498815,0.4843193121741648,412725.493793787,1109173.01950468,155.89,2555.98
spearman,Liver,De-O-methylsterigmatocystin,PYY,13,13,-0.7692307692307693,0.0021122295993498815,0.4843193121741648,12944532.2206483,55495150.8946988,72.52,454.75
spearman,Liver,beta-Alanine,Leptin,13,13,-0.7692307692307693,0.0021122295993498815,0.4843193121741648,41756462.1716793,137711739.568048,221.83,7640.21
spearman,Muscle,"6-methyl-8-{[5-(2-naphthyl)-1,3,4-oxadiazol-2-yl]methoxy}[1,2,4]triazolo[4,3-b]pyridazine",Insulin,13,13,-0.7692307692307693,0.0021122295993498815,0.4843193121741648,89499.8082856058,354254.810836921,155.89,2555.98
spearman,Muscle,Tirapazamine,PYY,13,13,-0.7692307692307693,0.0021122295993498815,0.4843193121741648,164518.87653099,3034901.85576864,72.52,454.75
spearman,Liver,"PG(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))",GIP,12,12,-0.7902097902097903,0.0022231354099909034,0.4860284316443402,2836286.82432286,12816596.2824067,33.18,1104.9
spearman,Liver,Homo-L-arginine,GIP,12,12,0.7902097902097903,0.0022231354099909208,0.4860284316443402,428070.304209083,1536011.38588586,33.18,1104.9
spearman,Liver,L-Gulonolactone,GIP,12,12,0.7902097902097903,0.0022231354099909208,0.4860284316443402,5338380.41075328,8672104.32354059,33.18,1104.9
spearman,Liver,Vitamin A2 aldehyde,GIP,12,12,0.7902097902097903,0.0022231354099909208,0.4860284316443402,1542816.51280944,28766265.1814904,33.18,1104.9
spearman,Liver,Glycerophosphocholine,GLP-1,13,13,0.7637362637362638,0.0023766147979084403,0.4860284316443402,74218.5320275761,220094.843260714,52.35,613.77
spearman,Liver,Janthitrem E,Leptin,13,13,0.7637362637362638,0.0023766147979084403,0.4860284316443402,9477254.3615698,33614553.5365544,221.83,7640.21
spearman,Liver,18-Oxocortisol,Glucagon,13,13,-0.7637362637362638,0.0023766147979084476,0.4860284316443402,16659.5976358969,109028.744984338,88.58,661.43
spearman,Liver,Citrulline,Insulin,13,13,-0.7637362637362638,0.0023766147979084476,0.4860284316443402,2559610.88328146,11622749.5606535,155.89,2555.98
spearman,Liver,Cyclodopa glucoside,Leptin,13,13,-0.7637362637362638,0.0023766147979084476,0.4860284316443402,32067.0396593449,510970.453221933,221.83,7640.21
spearman,Liver,Eremopetasinorol,Leptin,13,13,-0.7637362637362638,0.0023766147979084476,0.4860284316443402,937052.352178929,3373422.18353259,221.83,7640.21
spearman,Liver,L-Dopa,Insulin,13,13,-0.7637362637362638,0.0023766147979084476,0.4860284316443402,47131.8561442442,161830.572151546,155.89,2555.98
spearman,Liver,Phenol,Leptin,13,13,-0.7637362637362638,0.0023766147979084476,0.4860284316443402,1447958.27716805,1980378.31547238,221.83,7640.21
spearman,Liver,"PG(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",GIP,12,12,-0.7832167832167833,0.002586214833362595,0.5043332041293048,1609799.76162374,12480375.5791986,33.18,1104.9
spearman,Muscle,Uracil,GIP,12,12,-0.7832167832167833,0.002586214833362595,0.5043332041293048,1817574.44618821,21207333.5851799,33.18,1104.9
spearman,Liver,"(6Z,9Z,12Z,15Z,23R,29S)-26,29,30-Trihydroxy-26-oxido-20-oxo-21,25,27-trioxa-26λ~5~-phosphatriaconta-6,9,12,15-tetraen-23-yl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",Leptin,13,13,0.7582417582417583,0.0026660786121372932,0.5043332041293048,176510.826063218,803224.768740312,221.83,7640.21
spearman,Liver,3-keto Fusidic acid,Leptin,13,13,0.7582417582417583,0.0026660786121372932,0.5043332041293048,69206.5884001748,248220.542523896,221.83,7640.21
spearman,Liver,Tetracosanoic acid,GLP-1,13,13,0.7582417582417583,0.0026660786121372932,0.5043332041293048,531323.093173502,2086885.30140973,52.35,613.77
spearman,Liver,Xanthosine,C-Peptide 2,13,13,0.7582417582417583,0.0026660786121372932,0.5043332041293048,384685.29167524,6249995.86140549,35.4,730.47
spearman,Muscle,N-a-Acetyl-L-arginine,Glucagon,13,13,0.7582417582417583,0.0026660786121372932,0.5043332041293048,115613.519498822,235205.356675021,88.58,661.43
spearman,Muscle,Tiglylcarnitine,PYY,13,13,0.7582417582417583,0.0026660786121372932,0.5043332041293048,510762.596925084,6587771.88856948,72.52,454.75
spearman,Muscle,Indole-3-acetylglycine,C-Peptide 2,13,13,-0.7582417582417583,0.002666078612137294,0.5043332041293048,15949.278245418,121809.404193349,35.4,730.47
spearman,Liver,"(2R)-2-Hydroxy-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]propyl palmitate",GLP-1,13,13,0.7527472527472527,0.00298223338916985,0.5108120717309905,51530.0102803081,177311.993488652,52.35,613.77
spearman,Liver,"1-(1,2,3,4,5-Pentahydroxypent-1-yl)-1,2,3,4-tetrahydro-beta-carboline-3-carboxylate",GLP-1,13,13,0.7527472527472527,0.00298223338916985,0.5108120717309905,214875.628781435,524581.845791182,52.35,613.77
spearman,Liver,Acetyllycopsamine,Leptin,13,13,0.7527472527472527,0.00298223338916985,0.5108120717309905,174170.663433605,2230441.68825855,221.83,7640.21
spearman,Liver,Aspartylglycosamine,Leptin,13,13,-0.7527472527472527,0.00298223338916985,0.5108120717309905,852813.661538005,1654290.69875688,221.83,7640.21
spearman,Liver,Integerressine,GLP-1,13,13,0.7527472527472527,0.00298223338916985,0.5108120717309905,258496.377048811,814120.845852687,52.35,613.77
spearman,Liver,"PE(22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))",PYY,13,13,0.7527472527472527,0.00298223338916985,0.5108120717309905,257943.322360948,1831340.42915753,72.52,454.75
spearman,Liver,Succinic acid,C-Peptide 2,13,13,-0.7527472527472527,0.00298223338916985,0.5108120717309905,4101228.40429485,14996051.045665,35.4,730.47
spearman,Muscle,L-Pyroglutamic acid,Leptin,13,13,0.7527472527472527,0.00298223338916985,0.5108120717309905,680954.626307749,1480193.33497664,221.83,7640.21
spearman,Muscle,"LysoPC(18:2(9Z,12Z)/0:0)",Leptin,13,13,0.7527472527472527,0.00298223338916985,0.5108120717309905,3019220.42269048,14491171.1380173,221.83,7640.21
spearman,Liver,6-Phosphogluconic acid,GIP,12,12,-0.7762237762237764,0.0029928636801859797,0.5108120717309905,588621.22752905,2658372.55758409,33.18,1104.9
spearman,Liver,ALA-PRO,GIP,12,12,-0.7762237762237764,0.0029928636801859797,0.5108120717309905,16235.2904487851,240376.472761051,33.18,1104.9
spearman,Liver,DROMOSTANOLONE TETRAHYDROPYRANYL ETHER,GIP,12,12,-0.7762237762237764,0.0029928636801859797,0.5108120717309905,3092474.70701624,12241846.1830249,33.18,1104.9
spearman,Muscle,cis-5-Tetradecenoylcarnitine,GIP,12,12,-0.7762237762237764,0.0029928636801859797,0.5108120717309905,27979.986443236,32964093.1111477,33.18,1104.9
spearman,Liver,Hydroxymethyl uracil,Leptin,13,13,0.7472527472527474,0.0033267413834299686,0.5208070993369693,128168.636542775,2095796.90591377,221.83,7640.21
spearman,Liver,"N6,N6,N6-Trimethyl-L-lysine",Amylin,13,13,0.7472527472527474,0.0033267413834299686,0.5208070993369693,3793458.14581665,16913440.4199581,2.52,30.76
spearman,Liver,Rosmarinic acid,Leptin,13,13,0.7472527472527474,0.0033267413834299686,0.5208070993369693,7413.83118153816,817093.812235642,221.83,7640.21
spearman,Muscle,Furfuranol,PYY,13,13,0.7472527472527474,0.0033267413834299686,0.5208070993369693,17100.9708009664,795371.53090642,72.52,454.75
spearman,Muscle,"PE(P-18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C-Peptide 2,13,13,0.7472527472527474,0.0033267413834299686,0.5208070993369693,198998.127786492,8234418.83126667,35.4,730.47
spearman,Liver,Calcitriol,Leptin,13,13,-0.7472527472527474,0.00332674138342998,0.5208070993369693,35786.8499319948,1798263.8682765,221.83,7640.21
spearman,Liver,DL-Glutamic acid,Leptin,13,13,-0.7472527472527474,0.00332674138342998,0.5208070993369693,298386.7243026,702025.041760549,221.83,7640.21
spearman,Liver,Glutarimide,Insulin,13,13,-0.7472527472527474,0.00332674138342998,0.5208070993369693,1308208.61757937,6691536.45121219,155.89,2555.98
spearman,Liver,L-Pyroglutamic acid,Leptin,13,13,-0.7472527472527474,0.00332674138342998,0.5208070993369693,298386.7243026,702025.041760549,221.83,7640.21
spearman,Liver,"PE(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))",Leptin,13,13,-0.7472527472527474,0.00332674138342998,0.5208070993369693,50500.1113689687,725997.660890931,221.83,7640.21
spearman,Liver,nicotinamide hypoxanthine dinucleotide,GLP-1,13,13,-0.7472527472527474,0.00332674138342998,0.5208070993369693,113832.306769464,236592.737142381,52.35,613.77
spearman,Liver,pentahomomethionine,Glucagon,13,13,-0.7472527472527474,0.00332674138342998,0.5208070993369693,11977.1249313927,153689.416732494,88.58,661.43
spearman,Liver,Butyryl-L-homoserine lactone,GIP,12,12,0.7692307692307694,0.0034464502618274493,0.5215628062898874,240755.083025342,3455205.43929829,33.18,1104.9
spearman,Liver,Glycerophosphocholine,GIP,12,12,-0.7692307692307694,0.0034464502618274493,0.5215628062898874,74218.5320275761,220094.843260714,33.18,1104.9
spearman,Liver,LysoPC(P-18:0/0:0),GIP,12,12,-0.7692307692307694,0.0034464502618274493,0.5215628062898874,1427392.23742521,7034434.1308394,33.18,1104.9
spearman,Liver,Oleamide,GIP,12,12,-0.7692307692307694,0.0034464502618274493,0.5215628062898874,284463.976452497,2069735.20939073,33.18,1104.9
spearman,Muscle,S-Carboxymethyl-L-cysteine,GIP,12,12,0.7692307692307694,0.0034464502618274493,0.5215628062898874,53032.6809014231,1066083.61608753,33.18,1104.9
spearman,Liver,"Adenosine 3',5'-diphosphate",PYY,13,13,-0.7417582417582418,0.0037013137357526267,0.5251238862599039,4671643.10011358,43049790.9801329,72.52,454.75
spearman,Liver,Annoglabasin F,Leptin,13,13,0.7417582417582418,0.0037013137357526267,0.5251238862599039,5534572.91800444,14271080.4472925,221.83,7640.21
spearman,Liver,Flavidulol C,PYY,13,13,0.7417582417582418,0.0037013137357526267,0.5251238862599039,548505.983062311,15567423.2362212,72.52,454.75
spearman,Liver,L-Cystathionine,Glucagon,13,13,0.7417582417582418,0.0037013137357526267,0.5251238862599039,1305822.12675882,6382891.06884674,88.58,661.43
spearman,Liver,Momordicilin,Leptin,13,13,-0.7417582417582418,0.0037013137357526267,0.5251238862599039,107630.608358829,2664132.62882327,221.83,7640.21
spearman,Liver,N1-(2-Chlorobenzoyl)-4-[2-nitro-4-(trifluoromethyl)phenyl]piperazine-1-carboxamide,GLP-1,13,13,-0.7417582417582418,0.0037013137357526267,0.5251238862599039,647349.469765931,4379077.82041518,52.35,613.77
