"gene.id","age_baseMean","age_log2FoldChange","age_lfcSE","age_stat","age_pvalue","age_padj","id_baseMean","id_log2FoldChange","id_lfcSE","id_stat","id_pvalue","id_padj","age_direction","id_direction","same_direction","direction_class","rescue_fraction","rescue_interpretation","age_nominal","id_nominal","significance_class","limiting_pvalue","limiting_neg_log10_p","shared_effect_size","youth_shift_score"
"Setd5",987.564116618418,0.328575075938068,0.0986905535313217,3.32934677313151,0.000870499475803488,0.00652344353364817,923.636928254326,0.0653894827806029,0.0877200240953324,0.745433935466534,0.456009435248823,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.199009260193941,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.456009435248823,0.341026171295858,0.0653894827806029,0.0222995249556854
"Coq10b",527.975833076717,-0.453944717991689,0.298346231279766,-1.5215366255658,0.128125227468297,0.261873561278481,655.855310327331,-0.0907355889031463,0.159016152455608,-0.570606114548501,0.568266672763542,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.199882464333041,"Weak youth-like shift",FALSE,FALSE,"Neither nominal",0.568266672763542,0.245447813354015,0.0907355889031463,0.0222708518896661
"Arhgef1",631.3559357168,0.507583622070978,0.135574829777229,3.7439370044205,0.000181159091555868,0.00197522279810878,557.989532835064,0.0753726015990733,0.113531970047713,0.663888784519435,0.506761495020624,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.148492974008002,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.506761495020624,0.295196391293255,0.0753726015990733,0.0222497199944307
"Xndc1",156.884997071464,0.335977126454295,0.150285138632128,2.23559780768949,0.0253781283366421,0.0808496565890908,147.156025032997,0.0946976781439731,0.172107075225178,0.550225364181424,0.582164808635063,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.281857515549813,"Partial/full youth-like shift",TRUE,FALSE,"Age contrast only",0.582164808635063,0.234954050833876,0.0946976781439731,0.0222496030844891
"Glg1",1883.26247970208,0.219424088140241,0.136628342281576,1.60599246449198,0.108275565654522,0.232654933171473,1833.01564646044,0.0764760777713423,0.11667702507912,0.655451042906545,0.512177397154573,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.348530912989206,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.512177397154573,0.290579591247601,0.0764760777713423,0.0222223874190164
"Tmem135",892.939076556751,-0.090127294266055,0.157434214790429,-0.572475902941614,0.566999606432719,0.716355600322313,919.128096460672,-0.132421556852933,0.0991925373831926,-1.33499515534493,0.181877932070402,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.566999606432719,0.246417242560634,0.090127294266055,0.0222089193324921
"Sucla2",14726.8095893636,-0.0541183834664166,0.062579580477621,-0.86479300521629,0.38715241102679,0.559663394000448,15172.0894458455,-0.0581634923522576,0.0675130242977381,-0.861515136631292,0.388954388120764,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.388954388120764,0.410101324506929,0.0541183834664166,0.0221940207397513
"Zcchc11",747.493579115737,0.304531170197488,0.120220189923961,2.533111704366,0.0113054918855756,0.0444363622754931,700.552117287831,0.0802128178677205,0.127456461751795,0.629335043239509,0.529129733909272,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.263397726464922,"Partial/full youth-like shift",TRUE,FALSE,"Age contrast only",0.529129733909272,0.276437833043843,0.0802128178677205,0.0221738575536931
"Mov10",41.9246052859502,0.131780210338487,0.224257410223492,0.587629234669023,0.556781183802998,0.708213874364297,44.3128769344246,0.120562677756511,0.26964367215654,0.44711851308166,0.654789492781895,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.914876956462864,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.654789492781895,0.183898298202453,0.120562677756511,0.0221712712661531
"Tulp3",231.677886723934,0.25516793415265,0.137009628260549,1.86240877661095,0.0625454929781309,0.155134259549084,230.722610785169,0.0811922321892937,0.13031714410987,0.62303569299248,0.533261066752856,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.318191360755861,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.533261066752856,0.27306012288308,0.0811922321892937,0.0221703608987601
"Pdcd2",194.52938915338,-0.154885314296925,0.106534047672295,-1.45385740691428,0.145985843683404,0.287624342917107,207.649315300601,-0.0751745487767565,0.113407752850992,-0.662869573613097,0.507414089967557,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.485356207707608,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.507414089967557,0.294637477377985,0.0751745487767565,0.0221492394146119
"Atxn3",299.462203215652,0.0688098086248396,0.096733510262156,0.711333729525158,0.476877454786103,0.642895966453109,319.615765018114,0.140824949050076,0.104250397804894,1.35083368519735,0.176748714923871,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.476877454786103,0.321593209110345,0.0688098086248396,0.0221287671739308
"Fbxl4",824.242307304562,-0.484220560645987,0.166238354733731,-2.91280890875982,0.00358193722255291,0.0187984853240486,982.287798160265,-0.0867455129964889,0.147375712612508,-0.58860114369433,0.556128866510523,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.179144629630687,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.556128866510523,0.254824561781823,0.0867455129964889,0.0221048873358697
"Cdc45",79.7110046421634,-0.101304824218096,0.195966728689812,-0.516949100979521,0.605191690371974,0.745966846869955,79.0596398327905,-0.253306533084856,0.199248688585395,-1.27130840801641,0.203618952311471,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",2.50043899725368,"Overshoot past young CD",FALSE,FALSE,"Neither nominal",0.605191690371974,0.218107043719528,0.101304824218096,0.0220952957247354
"Snapin",1929.90895871467,-0.131541908794779,0.0911728434530764,-1.44277510509453,0.149083834199699,0.291899820197633,2028.06998556699,-0.066978761857791,0.0923339440369421,-0.72539695511104,0.468208540532948,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.509181921347103,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.468208540532948,0.329560668656261,0.066978761857791,0.0220735655436221
"Serf1",59.111210085965,-0.392776682355138,0.18877087322914,-2.08070596716669,0.0374608275657392,0.10784598232313,67.296328073631,-0.115356675302173,0.249380337426254,-0.462573258552455,0.643670280251194,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.29369532481022,"Partial/full youth-like shift",TRUE,FALSE,"Age contrast only",0.643670280251194,0.191336542790996,0.115356675302173,0.0220719474401812
"S100a1",1465.36531480683,-0.445934852651759,0.144443811515128,-3.08725481537888,0.00202014345894659,0.012157920050725,1701.9515166346,-0.0747392531451541,0.112635250030674,-0.663551180689883,0.50697761195913,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.167601282341391,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.50697761195913,0.295011218610037,0.0747392531451541,0.022048918148356
"Eapp",621.909429348251,-0.325333076357177,0.104842410239834,-3.10306750496251,0.0019152594811683,0.0117323550707418,707.438742112861,-0.0740359482306965,0.110759980486272,-0.668435908941613,0.503855380216965,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.227569692758242,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.503855380216965,0.297694099638997,0.0740359482306965,0.0220400649494565
"Ctgf",413.26351866233,0.129756341080519,0.310992127063809,0.417233523901701,0.676507606587083,0.798667474841645,437.944158313821,0.174211915788707,0.290886175340169,0.598900637285285,0.549239146454548,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",1.34260810946111,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.676507606587083,0.169727315873122,0.129756341080519,0.0220231954891138
"Zcchc4",182.201257659929,-0.0863952965720324,0.114205328064996,-0.756490945176076,0.449354899282328,0.61836562062873,188.475920614225,-0.0753923907400939,0.11453578130249,-0.658243126145724,0.510381917120991,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.510381917120991,0.292104721108388,0.0753923907400939,0.0220224732708297
"Tgfbr1",1584.62664318702,-0.484569912759555,0.112134667838598,-4.32132115874304,1.55097733681287e-05,0.000293574508184852,1884.85078939679,-0.0786002369134894,0.123535430287659,-0.636256632857993,0.524609166038487,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.162206184997893,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.524609166038487,0.280164125630607,0.0786002369134894,0.0220209666492263
"Fbxo25",287.587403142544,-0.148027076437274,0.146611672667755,-1.00965410013926,0.312661040373382,0.48363387157131,301.705256655491,-0.0744329482457354,0.111999073515804,-0.664585392621419,0.506315714747369,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.502833333179259,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.506315714747369,0.29557859301183,0.0744329482457354,0.0220007861161968
"Mboat7",209.373770870134,0.147413127602963,0.155351834520311,0.948898531247728,0.342672221651022,0.514165058261412,212.189417359753,0.0811625655090041,0.131145077868886,0.618876185274353,0.535997928169677,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.550578953372486,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.535997928169677,0.270836889012856,0.0811625655090041,0.0219818167467608
"Spag7",1518.693061706,-0.311536756604007,0.105364471487175,-2.95675337432814,0.00310896679486415,0.0168431841440659,1714.7154010541,-0.0714761682655062,0.104238729049048,-0.685696851041554,0.492904292900629,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.229430931504366,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.492904292900629,0.307237399384461,0.0714761682655062,0.0219601520558603
"Ptn",38.5979729220387,0.127955792128335,0.304220994983793,0.420601451701753,0.674046133501527,0.797153204950505,43.9303502432661,0.376110279664036,0.289810067972565,1.29778196559976,0.194362268466758,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",2.93937674417123,"Overshoot past young CD",FALSE,FALSE,"Neither nominal",0.674046133501527,0.171310378183543,0.127955792128335,0.0219201551402799
"Ppargc1a",1853.26785516659,-1.4070917356518,0.412714656715405,-3.40935731929211,0.000651161298201614,0.00526168267397396,2529.92457222565,-0.135237640862554,0.337686439124175,-0.400482889432299,0.68880088362261,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.0961114598543986,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.68880088362261,0.161906304422901,0.135237640862554,0.0218958266509277
"Edem3",1750.25029437353,-0.0636096334716251,0.0847154255118804,-0.750862467930407,0.452735430027147,0.621164791216615,1792.85021357405,-0.0908614430050677,0.0727280892070042,-1.24933081558696,0.211544101425566,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.452735430027147,0.344155517293593,0.0636096334716251,0.021891606312283
"Ablim3",421.989062410465,0.348890230423893,0.114259953920802,3.05347777985034,0.002262054732341,0.0132887839289894,392.991245713195,0.0853808101858117,0.144607204835266,0.590432615602217,0.554900649607468,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.244721126418691,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.554900649607468,0.255784766768509,0.0853808101858117,0.0218391106198842
"Taf1a",206.759499453022,0.420489400760245,0.137963221448015,3.04783692600775,0.00230494973114612,0.0134710898182542,188.077808265545,0.0817787468290673,0.13369068351985,0.611701164778061,0.540735491109856,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.194484680663083,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.540735491109856,0.267015124622043,0.0817787468290673,0.0218361622759979
"Fis1",1634.11642144246,-0.231134580558818,0.0967298832045427,-2.38948474764583,0.0168720244085224,0.0597461492787279,1807.72184588474,-0.0756542274528379,0.116175374365144,-0.651207089852392,0.514912814289877,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.327316783451128,"Partial/full youth-like shift",TRUE,FALSE,"Age contrast only",0.514912814289877,0.288266300042771,0.0756542274528379,0.0218085642304238
"Tmem30b",15.7183144608534,-1.74349565876529,0.708552789491924,-2.46064327827358,0.0138688183280304,0.0517818323158099,20.6199082741323,-0.17230226835606,0.534680047899366,-0.322253035311483,0.747261009217754,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.0988257512944318,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.747261009217754,0.126527677884801,0.17230226835606,0.0218010059093761
"Dnaja2",6849.40476267876,-0.0680230455679583,0.0955391484698427,-0.711991331903383,0.476470143664521,0.642562229918637,7162.18671080709,-0.0676640883812203,0.0887119708929626,-0.762739094849577,0.445619010175228,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.476470143664521,0.32196430771818,0.0676640883812203,0.0217854213730413
"Eif2b2",763.865943228552,-0.0605781465840971,0.0779370654950841,-0.777270047303977,0.436999462819329,0.606678866804754,790.925448759249,-0.0818947269630978,0.0864725760103848,-0.947060105544477,0.34360815206282,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.436999462819329,0.359519096884829,0.0605781465840971,0.0217790005508714
"Esrrb",122.060855526055,-0.205933546859579,0.561074781520633,-0.367034045446589,0.713593622956271,0.825648303638654,128.810696481578,-0.148561779438061,0.271275541549012,-0.547641628838922,0.58393799940802,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.721406403684979,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.713593622956271,0.146549039695943,0.148561779438061,0.0217715861121683
"Natd1",265.562586519455,-0.0807413865947127,0.130971403688095,-0.616481035715216,0.53757708450889,0.692094750030937,268.230854560907,-0.146635955533486,0.132617212105488,-1.10570832552902,0.268852785310733,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.53757708450889,0.269559252386247,0.0807413865947127,0.0217645878070997
"Stmn2",86.4500340469083,-0.774684477196005,0.249146875424188,-3.10934855545371,0.00187500379675487,0.0115384247817808,109.177003029441,-0.105546127136142,0.214092118346868,-0.492993987593406,0.622016835606151,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.136244019653226,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.622016835606151,0.206197860466896,0.105546127136142,0.0217633855960395
"Akr1c14",146.968572756628,-0.783575588150989,0.242437703038961,-3.23206984032951,0.00122897015023907,0.00846630253288818,181.032041306093,-0.120322352543925,0.273180402731559,-0.440450161654385,0.659611101143914,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.153555514443541,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.659611101143914,0.180712043862912,0.120322352543925,0.0217436982506065
"Gbf1",1704.75125453933,0.379245761328022,0.133888390249544,2.8325515051841,0.00461781261491788,0.0227721590123455,1574.01933528961,0.0779246039447191,0.122901940725249,0.634038840110116,0.526055474823312,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.20547257712742,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.526055474823312,0.278968455201242,0.0779246039447191,0.0217385063846269
"Ndst2",187.705099882261,0.103623217658476,0.138973845767922,0.745631072421498,0.455890307316227,0.623927747001896,188.623627980716,0.0747658396667279,0.114115384737433,0.655177562944348,0.512353438446825,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.721516291002882,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.512353438446825,0.290430344861044,0.0747658396667279,0.0217142685982333
"Gm15408",73.7169497389344,0.528064330472326,0.297185179137398,1.77688649213622,0.0755869172848439,0.17780268640474,62.7481818929771,0.107136787433018,0.220619842622161,0.48561718728312,0.627238608223861,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.202885863048522,"Weak youth-like shift",FALSE,FALSE,"Neither nominal",0.627238608223861,0.202567217507083,0.107136787433018,0.0217024009229542
"Pstpip2",1638.40961268642,-0.301882176216498,0.156444092423005,-1.9296489342675,0.0536503512396462,0.139920987028711,1853.28292802245,-0.0827945666131403,0.13746761582709,-0.602284153362208,0.546985007282935,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.274261195711546,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.546985007282935,0.262024577402447,0.0827945666131403,0.0216942113280268
"Xxylt1",129.755661719047,-0.230552447398914,0.183936392097472,-1.2534357381368,0.210047172139295,0.367408341503841,141.090181361567,-0.0927389812969827,0.169245438987807,-0.547955571811089,0.58372240943226,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.40224678741545,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.58372240943226,0.233793633559882,0.0927389812969827,0.0216817834100635
"Zfand2b",146.236116565351,-0.32235014705705,0.166434504375046,-1.93679879221835,0.0527699436293756,0.138324339098095,162.017470591603,-0.0804488616275875,0.130582285915492,-0.616077908757477,0.537843101449472,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.249569799679197,"Weak youth-like shift",FALSE,FALSE,"Neither nominal",0.537843101449472,0.26934439740537,0.0804488616275875,0.0216684501570306
"Sppl2a",3715.2715774001,-0.248061307490588,0.0874046191380266,-2.83808006873021,0.00453857959658249,0.0225144659221597,4056.52347159869,-0.0589679857388489,0.0745750168841667,-0.790720380666365,0.429107180298928,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.237715370991852,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.429107180298928,0.367434218307895,0.0589679857388489,0.021666855745145
"Cnksr1",1125.14951798381,-0.445677556619024,0.153521113208122,-2.90303755168085,0.0036956232144657,0.0192650019474425,1320.23190999053,-0.0825259089035608,0.136803504477613,-0.603244114386454,0.546346304635076,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.1851695416965,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.546346304635076,0.262531990048682,0.0825259089035608,0.0216656910950281
"Alkbh3",611.059192140096,-0.15272991238592,0.0822991888016302,-1.8557887946387,0.0634836683646994,0.156573679311281,661.097878921148,-0.0635723852376825,0.0854556643267247,-0.743922427360984,0.456923406379082,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.416240566399638,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.456923406379082,0.340156594185684,0.0635723852376825,0.0216245660467104
"Gns",1380.91610478842,0.080948724202477,0.106577274554507,0.759530814996374,0.447535087774458,0.616550998582897,1428.39795314876,0.0694911467180764,0.10032196919584,0.692681246940259,0.488509610296454,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.488509610296454,0.311126888121943,0.0694911467180764,0.0216205642304204
"Creb3",729.533829391414,-0.26950460979279,0.0704673076957934,-3.82453393786859,0.000131019698192216,0.00153877788736013,817.367944138495,-0.0723808079781491,0.107997458447538,-0.670208438407926,0.502724925345953,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.268569832752766,"Partial/full youth-like shift",TRUE,FALSE,"Age contrast only",0.502724925345953,0.298669581706777,0.0723808079781491,0.0216179456424324
"Chl1",31.9461536081139,-0.895712367248017,0.405279524901647,-2.21011008998145,0.0270975227707854,0.0850969429196139,42.8085990830599,-0.144331513603146,0.385989852913185,-0.373925668029435,0.70845961910062,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.161136006245609,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.70845961910062,0.149684898700303,0.144331513603146,0.0216042479929483
"Fbxl18",299.927337784763,0.819048034425532,0.129626681742314,6.31851423963565,2.64089965661422e-10,3.06988989217289e-08,228.092503608819,0.0807306253500519,0.132026504626254,0.61147286735029,0.540886575505688,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.0985664111954986,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.540886575505688,0.266893797363912,0.0807306253500519,0.0215465031632386
"Fam199x",339.119693615048,-0.148041344574867,0.122974189419348,-1.2038407837765,0.228651122994657,0.389682329028612,364.513398384296,-0.069224693790436,0.0999844565246558,-0.692354553863735,0.488714698315888,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.467603789936047,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.488714698315888,0.310944599172175,0.069224693790436,0.0215250446634837
"Ccdc91",3459.06018123176,-0.0686702807186764,0.0985535956609485,-0.696781078946333,0.485939808974244,0.649989073107435,3543.06958052434,-0.076744933015724,0.104771545006903,-0.732497864860805,0.463864745449856,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.485939808974244,0.313417521373995,0.0686702807186764,0.021522469174904
"Helz",632.903514617498,0.355235109166147,0.138299508736477,2.56859270442551,0.010211239554369,0.0412896547633935,587.293819967988,0.0827559024695035,0.138280067439186,0.598465881613042,0.549529117774107,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.2329609330107,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.549529117774107,0.260009290768085,0.0827559024695035,0.0215173035079684
"Pcmt1",3809.2837720702,-0.0634046857349495,0.0854393588170035,-0.742101609993954,0.458025774451049,0.626095787798226,3914.72723209889,-0.094997131139712,0.0868575987971889,-1.09371122912952,0.274081647812349,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.458025774451049,0.339110082286726,0.0634046857349495,0.0215011681969427
"Eif4a3",572.41787995874,0.067334724931618,0.0952977032462826,0.706572379374154,0.479832258530832,0.645269050163115,609.626745329027,0.0978517340248521,0.0848803630849607,1.15281945633182,0.248984496757056,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.479832258530832,0.318910558304419,0.067334724931618,0.0214737547212168
"Pes1",957.85267373303,-0.167200052109263,0.0699431523398169,-2.39051353157384,0.0168248291400767,0.0596505649843786,1033.02410406945,-0.0663684636181759,0.0929341652789974,-0.714144937106082,0.475137561221041,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.396940448169268,"Partial/full youth-like shift",TRUE,FALSE,"Age contrast only",0.475137561221041,0.323180635785319,0.0663684636181759,0.0214490022682169
"Akirin2",647.386468069363,-0.0650728374168054,0.0897675267434054,-0.724903980064103,0.468510939007633,0.635310645041764,678.123336619804,-0.0715736935663793,0.091311756744163,-0.783838753282497,0.433134731308073,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",NA,"Age contrast too small",FALSE,FALSE,"Neither nominal",0.468510939007633,0.329280264551676,0.0650728374168054,0.0214272011197339
"Tgfbi",516.959103908564,0.0990959966235321,0.193137316988926,0.513085705903297,0.607891369913929,0.748107727078971,595.287111170806,0.420564194922771,0.162759385426245,2.58396278544164,0.00976723326266104,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",NA,"Age contrast too small",FALSE,TRUE,"ID contrast only",0.607891369913929,0.216174022145027,0.0990959966235321,0.0214219801685789
"Tceb2",1724.69743766742,-0.307352301551329,0.172551643080592,-1.78121921103804,0.0748766464447116,0.176565145787345,1922.33904048185,-0.0857564642285039,0.148151660277107,-0.578842411000341,0.562695511327762,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.279016827906142,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.562695511327762,0.249726549237973,0.0857564642285039,0.021415665886634
"Unc13a",90.007254021384,1.03859644467108,0.303081107387793,3.42679375043393,0.000610752770892802,0.00501197507320202,64.7626883888057,0.109542586404387,0.232544168605383,0.47106142055222,0.637596874225869,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.105471751772729,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.637596874225869,0.195453820705081,0.109542586404387,0.0214105170426539
"Myo1d",174.52396567243,-0.554147277812135,0.20439217658643,-2.71119612828139,0.00670409585881472,0.03023909781964,203.963478014651,-0.101830561136123,0.203237932004356,-0.501041120286248,0.616342183651036,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.183760825349836,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.616342183651036,0.210178107297842,0.101830561136123,0.0214025546046675
"Zswim3",46.4712783747886,0.113738148395873,0.224742860681715,0.506081252373801,0.612799610957791,0.751624048086087,47.787027876488,0.108342417121586,0.227967815802363,0.475253126149674,0.634606564732806,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.952560057022321,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.634606564732806,0.197495439622171,0.108342417121586,0.0213971332991562
"Sec31b",711.843721017161,0.536942694100246,0.126836669503185,4.23333958707235,2.30246430678714e-05,0.000398958692031674,613.226629420674,0.0737870793682827,0.112768201253244,0.654325231299725,0.51290229363856,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.137420771674578,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.51290229363856,0.289965358816206,0.0737870793682827,0.021395696945024
"Uqcrh",4844.70354906774,-0.325385736802159,0.157277438589557,-2.06886467455329,0.038558787318763,0.109934989800482,5428.47542819596,-0.0819087132259986,0.136358514765749,-0.600686457803606,0.548048840479237,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.251728038330705,"Partial/full youth-like shift",TRUE,FALSE,"Age contrast only",0.548048840479237,0.26118073676114,0.0819087132259986,0.0213929780675233
"Zfp444",82.94643437288,0.247626964624988,0.166025049548538,1.49150363332729,0.135829318012004,0.272934289071895,81.7838409861029,0.0893333371923832,0.159818563696228,0.558967213359406,0.5761840963952,0.999946780809711,"Higher in young CD","Higher in old ID",TRUE,"Youth-like higher",0.360757712019253,"Partial/full youth-like shift",FALSE,FALSE,"Neither nominal",0.5761840963952,0.239438733114138,0.0893333371923832,0.0213898610822023
"Bloc1s1",655.919983683204,-0.433118205561744,0.170737609497087,-2.53674750886759,0.0111887619215999,0.0441420877200908,764.102283966964,-0.0811128578325879,0.134290518252827,-0.604010312030205,0.545836786277509,0.999946780809711,"Lower in young CD","Lower in old ID",TRUE,"Youth-like lower",0.18727649124651,"Weak youth-like shift",TRUE,FALSE,"Age contrast only",0.545836786277509,0.262937198715643,0.0811128578325879,0.0213275876183208
