tissue,name,PC1,pc1_variance_explained,variance_explained,abs_variance_explained,rank
Liver,"4-(1h-pyrazol-1-yl)-n,n-bis(2-pyridinylmethyl)benzenesulfonamide",0.02504853988190662,0.20931212974484736,1.31328573558025e-4,0.0052429632296806215,615
Liver,thioinosine,0.025034602258232293,0.20931212974484736,1.3118246532157818e-4,0.005240045915985767,616
Liver,Sorbitol-6-phosphate,0.025020642122904203,0.20931212974484736,1.3103620261322664e-4,0.005237123890328718,617
Liver,Isoprene,-0.02501436852877112,0.20931212974484736,1.3097049967190477e-4,0.005235810750979567,618
Liver,SM(d18:1/24:1(15Z)),0.0250010364199988,0.20931212974484736,1.3083092807922861e-4,0.0052330201788984435,619
Liver,Glucosamine 6-phosphate,0.024949206052726172,0.20931212974484736,1.302890316569722e-4,0.005222171454339152,620
Liver,Gly-Leu,-0.024925590545976543,0.20931212974484736,1.300424999382504e-4,0.005217228442326383,621
Liver,Asparaginylhydroxyproline,0.024920563140733765,0.20931212974484736,1.2999004698532592e-4,0.005216176145427927,622
Liver,Acrylic acid,-0.02490567441208088,0.20931212974484736,1.298347689219635e-4,0.005213059753924398,623
Liver,Sedoheptulose 7-phosphate,0.02485887765820727,0.20931212974484736,1.2934731875370231e-4,0.005203264625705968,624
Liver,2-Ketobutyric acid,-0.024837223198805068,0.20931212974484736,1.291220691382352e-4,0.005198732084690019,625
Liver,LysoPC(18:1(9Z)/0:0),-0.024787827887923414,0.20931212974484736,1.286089938631902e-4,0.005188393046969972,626
Liver,"(2Z,4E,6E,8E,10E,12E,14Z)-15-(6-Hydroxy-4,4,7a-trimethyl-2,4,5,6,7,7a-hexahydro-1-benzofuran-2-yl)-2,6,11-trimethyl-2,4,6,8,10,12,14-hexadecaheptaenal",-0.024771494269911074,0.20931212974484736,1.2843955924470737e-4,0.0051849742225973695,627
Liver,Buterizine,-0.024771494269911074,0.20931212974484736,1.2843955924470737e-4,0.0051849742225973695,628
Liver,"2,4-Dimethylbenzaldehyde",-0.024703114428800316,0.20931212974484736,1.277314425199134e-4,0.005170661492422863,629
Liver,Tridecanoic acid,0.024648489193892252,0.20931212974484736,1.2716716989247942e-4,0.005159227768166443,630
Liver,Uric acid,-0.024644278145809793,0.20931212974484736,1.271237220917957e-4,0.005158346344723846,631
Liver,dehydrocarnitine,-0.024574555526825158,0.20931212974484736,1.264054327754785e-4,0.005143752554852783,632
Liver,"PE(22:4(7Z,10Z,13Z,16Z)/20:3(5Z,8Z,11Z))",0.024547442360223826,0.20931212974484736,1.2612665980585584e-4,0.005138077440207332,633
Liver,pro-met,-0.0245339648311013,0.20931212974484736,1.2598820064943628e-4,0.005135256429882998,634
Liver,"PE(20:4(6E,8Z,11Z,14Z)+=O(5)/P-18:1(9Z))",0.024499593096404298,0.20931212974484736,1.256354325909479e-4,0.005128062008890543,635
Liver,phosphonoacetaldehyde,0.024493697787391248,0.20931212974484736,1.2557497684516057e-4,0.005126828049205518,636
Liver,Homo-L-arginine,-0.024444067094466934,0.20931212974484736,1.2506659636681572e-4,0.005116439743168817,637
Liver,Misonidazole,-0.024368723801478833,0.20931212974484736,1.242968057132699e-4,0.005100669478051488,638
Liver,pro-gln,-0.02433443347433073,0.20931212974484736,1.2394724457787289e-4,0.00509349209664647,639
Liver,Naproxen,0.024291315524810578,0.20931212974484736,1.2350839185189458e-4,0.005084466986802177,640
Liver,Fructose 6-phosphate,-0.02427331400105043,0.20931212974484736,1.233254033739658e-4,0.005080699049525288,641
Liver,Bethanechol,-0.024226583318529886,0.20931212974484736,1.228510113921976e-4,0.005070917750842482,642
Liver,fencamfamin,0.024213681340839118,0.20931212974484736,1.2272019649912377e-4,0.005068217210414107,643
Liver,Methacholine,0.02410515847186187,0.20931212974484736,1.216226266681303e-4,0.005045502057582458,644
Liver,"1,2-dioleoyl-sn-glycero-3-phospho-(1′-sn-glycerol)",0.02408222506064903,0.20931212974484736,1.2139131560711082e-4,0.005040701816439184,645
Liver,Pteroside B,0.0240468601948859,0.20931212974484736,1.2103504990211226e-4,0.005033299521068163,646
Liver,Nelarabine,0.02404253398255037,0.20931212974484736,1.2099150357466884e-4,0.005032393992350484,647
Liver,"6-Hydroxy-5-methyl-4,11-dioxoundecanoic acid",-0.023928277463906515,0.20931212974484736,1.1984426841474142e-4,0.005008478717095908,648
Liver,"3-[(4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-Docosahexaenoyloxy]-2-[(1Z,11Z)-1,11-octadecadien-1-yloxy]propyl 2-(trimethylammonio)ethyl phosphate",0.023839582871286104,0.20931212974484736,1.189574650579893e-4,0.004989913863017678,649
Liver,Salvigenin,-0.023806618248698425,0.20931212974484736,1.1862871125595693e-4,0.004983013967657615,650
Liver,mannosyl-glycerate,-0.02374117445087014,0.20931212974484736,1.1797739299957562e-4,0.004969315786955586,651
Liver,(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate,0.023722631329327185,0.20931212974484736,1.1779317171775243e-4,0.004965434486693313,652
Liver,Quinaldic acid,0.023711715799416618,0.20931212974484736,1.1768479595972317e-4,0.004963149733880438,653
Liver,Nicorandil,0.023575443590516224,0.20931212974484736,1.1633600415534782e-4,0.004934626307610462,654
Liver,L-Pipecolic acid,0.02355912354284488,0.20931212974484736,1.1617499323120756e-4,0.004931210323674836,655
Liver,6-Phosphonoglucono-D-lactone,0.023541902101564583,0.20931212974484736,1.1600521021052875e-4,0.004927605667123181,656
Liver,"N-(2,2,4,4-Tetramethyl-3-thietanyl)alaninamide",0.023502080570075294,0.20931212974484736,1.1561309251967295e-4,0.004919270537557456,657
Liver,"(4E)-5-[(2R,3aS,5R,5′R,6S,6″S,7aS)-2-{(S)-Hydroxy[(2R,3R,5S,6S)-2-hydroxy-3,5-dimethyl-6-{3-[(1′R,2R,2′S,3R,5S,6′S,8′R,10′R)-3,5,10′-trimethyl-8′H-spiro[piperidine-2,4′-[3,7,12]trioxatricyclo[6.3.1.0
~2,6~]dodecan]-8′-yl]-1-propen-2-yl}tetrahydro-2H-pyran-2-yl]methyl}-6-methyl-2,3,3′,3a,4′,5″,6,6″,7,7a-decahydrodispiro[furo[3,2-b]pyran-5,2′-furan-5′,2″-pyran]-6″-yl]-4-pentenoic acid",0.02348910545237735,0.20931212974484736,1.1548547152971443e-4,0.004916554688038409,658
Liver,Orotic acid,-0.02348668981348877,0.20931212974484736,1.1546171950971134e-4,0.0049160490655179466,659
Liver,L-γ-Glutamyl-L-leucine,-0.023413278236051275,0.20931212974484736,1.147410577138177e-4,0.0049006831318965756,660
Liver,Melatonin,0.02332769609192447,0.20931212974484736,1.1390376883913229e-4,0.004882769751041263,661
Liver,Molsidomine,-0.023252252900635043,0.20931212974484736,1.1316821671107172e-4,0.004866978575997725,662
Liver,L-(-)-Malic acid,-0.02322933774854348,0.20931212974484736,1.1294527151315846e-4,0.0048621821567100135,663
Liver,Guanidoacetic acid,-0.023178578304480262,0.20931212974484736,1.1245220748387275e-4,0.004851557589368477,664
Liver,3-Hydroxyhexanoylcarnitine,-0.02308747786435687,0.20931212974484736,1.1156998656262702e-4,0.0048324891622255565,665
Liver,Nicotinamide,-0.023061900099981335,0.20931212974484736,1.1132291496095607e-4,0.004827135425890002,666
Liver,"(2E,4E)-2,4-Hexadienoic acid",0.023040403894377406,0.20931212974484736,1.1111548149015403e-4,0.004822636009313611,667
Liver,"1,3-Dimethyluracil",0.023016065930899887,0.20931212974484736,1.1088085919524121e-4,0.004817541778344478,668
Liver,Vorinostat,-0.022922979589243737,0.20931212974484736,1.0998577821902645e-4,0.004798057677922273,669
Liver,Eugenol,0.022876003773838645,0.20931212974484736,1.0953545477024123e-4,0.004788225069953332,670
Liver,Succinic semialdehyde,0.022781015144742126,0.20931212974484736,1.0862768948962543e-4,0.004768342797695596,671
Liver,Allose,-0.022744760212333456,0.20931212974484736,1.0828221272203731e-4,0.004760754200579382,672
Liver,Prostaglandin E3,-0.022726044083073254,0.20931212974484736,1.0810408026072648e-4,0.0047568366877033495,673
Liver,Homocysteinesulfinic acid,-0.022682803333349603,0.20931212974484736,1.0769309325530569e-4,0.0047477858742869285,674
Liver,Furfural,0.022681932280285755,0.20931212974484736,1.0768482226725322e-4,0.004747603552315014,675
Liver,Melleolide B,0.02263656345273038,0.20931212974484736,1.0725446668706424e-4,0.004738107306395371,676
Liver,Adenosine,0.022619610213063253,0.20931212974484736,1.0709387430848447e-4,0.00473455878769457,677
Liver,(E)-3-O-Methyl entacapone,-0.022577984749505543,0.20931212974484736,1.067000805707034e-4,0.004725846073265689,678
Liver,gamma-Glutamylglutamic acid,0.0225680710498602,0.20931212974484736,1.066063999051201e-4,0.004723771015679272,679
Liver,Guanine,-0.022503840357707996,0.20931212974484736,1.0600044127562489e-4,0.004710326752709908,680
Liver,3-Methylhistidine,-0.022497129626581572,0.20931212974484736,1.059372312290589e-4,0.0047089221152856915,681
Liver,L-Homocysteic acid,-0.022496699971749447,0.20931212974484736,1.0593318484541673e-4,0.004708832183317724,682
Liver,N-Acetylhistidine,-0.022481790276250187,0.20931212974484736,1.0579281686727725e-4,0.004705711403198927,683
Liver,Valerylcarnitine,0.02245433819938868,0.20931212974484736,1.0553461150609955e-4,0.004699965350525126,684
Liver,geranyl quinone,-0.022393884110717053,0.20931212974484736,1.0496711223436964e-4,0.004687311576473484,685
Liver,lysops(22:0),0.022327006430579326,0.20931212974484736,1.0434109536021118e-4,0.004673313266811461,686
Liver,N-(tert-Butoxycarbonyl)-L-leucine,-0.022320424530002648,0.20931212974484736,1.0427958586133721e-4,0.004671935595183988,687
Liver,Dihydroceramide,0.022300812184465106,0.20931212974484736,1.0409641114156865e-4,0.004667830493370233,688
Liver,LysoPC(P-18:1(9Z)/0:0),0.022290148144957413,0.20931212974484736,1.0399687908731496e-4,0.0046655983805491946,689
Liver,L-Asparagine,-0.022281238982094487,0.20931212974484736,1.0391376254943427e-4,0.0046637335846961125,690
Liver,5-Hydroxyindole,0.02220982001618564,0.20931212974484736,1.0324867212147451e-4,0.004648784728837557,691
Liver,N-DEMETHYLTAPENTADOL,-0.022094607679334948,0.20931212974484736,1.0218025580185329e-4,0.004624669389238458,692
Liver,oxazolidinone,-0.022074351579921846,0.20931212974484736,1.0199298615881957e-4,0.004620429541929978,693
Liver,N-Acetylglucosamine 6-sulfate,0.02206825048616713,0.20931212974484736,1.0193661460247244e-4,0.004619152509002405,694
Liver,Eremopetasinorol,-0.02202458151967021,0.20931212974484736,1.0153358652391233e-4,0.004610012064621178,695
Liver,Phenylisocyanate,-0.021916708132296354,0.20931212974484736,0.00010054142698512241,0.004587432856167166,696
Liver,Gln-Gln,-0.021914271077271372,0.20931212974484736,1.0051906857568902e-4,0.0045869227509895815,697
Liver,PC(16:0/15:0),0.021883625875374922,0.20931212974484736,1.0023813079907938e-4,0.004580508338514175,698
Liver,N-Acetyl-D-Glucosamine 6-Phosphate,0.02171223946650248,0.20931212974484736,9.86742052374035e-5,0.004544635084263763,699
Liver,streptidine,0.02167980783034125,0.20931212974484736,9.837964549113221e-5,0.0045378467494277454,700
Liver,Ormetoprim,-0.021675684158678734,0.20931212974484736,9.834222387031659e-5,0.004536983614929696,701
Liver,"4-Imino-1-(β-D-ribofuranosyl)-1,4-dihydro-3-pyridinecarboxylic acid",-0.021629116780245084,0.20931212974484736,9.792012690212245e-5,0.004527236497773114,702
Liver,Creatine,0.02139803389203831,0.20931212974484736,9.583897025258705e-5,0.004478868046294964,703
Liver,N-Glycolylglucosamine,-0.02137338063876058,0.20931212974484736,9.5618260132234e-5,0.004473707821346263,704
Liver,Dedimethylchlorpromazine,0.02133829041880738,0.20931212974484736,9.530455108027101e-5,0.0044663630126746436,705
Liver,Adenylthiomethylpentose,0.02124861842201173,0.20931212974484736,9.450521879361063e-5,0.004447593576046873,706
Liver,beta-Alanine,-0.021236041425606596,0.20931212974484736,9.439337716594395e-5,0.004444961058143521,707
Liver,"PE(18:0/20:4(8Z,11Z,14Z,17Z))",0.02120126089074479,0.20931212974484736,9.408443412173005e-5,0.004437681070317932,708
Liver,"(5Z,8Z)-Tetradecadienoylcarnitine",0.02111408152382313,0.20931212974484736,9.331227649195207e-5,0.004419433371357751,709
Liver,Adenosine diphosphate (ADP),-0.021110537889934857,0.20931212974484736,9.328095741263247e-5,0.004418691645801561,710
Liver,"6,7-Dihydroxycoumarin",0.021105328602254652,0.20931212974484736,9.323492662076216e-5,0.004417601278702764,711
Liver,Morphine 3-Sulfate,0.021041337087892888,0.20931212974484736,9.267040574457254e-5,0.004404207078546105,712
Liver,L-Glutamic acid,-0.021028790615530823,0.20931212974484736,9.255992416845001e-5,0.004401580949695216,713
Liver,acetyltaurine,-0.02091963697042346,0.20931212974484736,9.160152081184902e-5,0.00437873376776838,714
Liver,Saccharopine,0.0209193194572193,0.20931212974484736,9.159874022137322e-5,0.004378667308403396,715
Liver,(−)-trans-Methyl dihydrojasmonate,-0.020886320044671263,0.20931212974484736,9.130998125632597e-5,0.0043717601310826375,716
Liver,5-Hydroxymethyl-dC,-0.020737919389204055,0.20931212974484736,9.001704674798609e-5,0.004340698073831265,717
Liver,NP-004713,-0.020671098599021467,0.20931212974484736,8.943788357993825e-5,0.004326711671926914,718
Liver,Caprylic acid,-0.020659169313308433,0.20931212974484736,8.933468420723435e-5,0.004324214727727984,719
Liver,Mecarbam,0.020620021632171207,0.20931212974484736,8.89964390279821e-5,0.004316020643214579,720
Liver,2-Methoxyestrone 3-glucuronide,0.02061683487172672,0.20931212974484736,8.896893290591255e-5,0.004315353615598956,721
Liver,Cysteic acid,-0.02056793695087661,0.20931212974484736,8.854740973353791e-5,0.004305118687645725,722
Liver,(±)18-HEPE,-0.020565412321307864,0.20931212974484736,8.852567340777046e-5,0.004304590252053874,723
Liver,Pyruvic acid,-0.020537946570445564,0.20931212974484736,8.828937369917792e-5,0.004298841337245844,724
Liver,Capsi-amide,0.020499038096679995,0.20931212974484736,8.795516785960655e-5,0.004290697321736852,725
Liver,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",-0.020489490225468705,0.20931212974484736,8.787325289001728e-5,0.004288698836479088,726
Liver,Sulfoglycolithocholate(2-),0.02046998198960139,0.20931212974484736,8.770600265126777e-5,0.004284615526082135,727
Liver,d-mannosamine,0.020415369475236714,0.20931212974484736,8.723863967635811e-5,0.004273184464389744,728
Liver,4-Aminophenol,-0.020389597289991696,0.20931212974484736,8.701852009942791e-5,0.0042677900334079305,729
Liver,Dodecanedioic acid,0.020318459115116653,0.20931212974484736,8.64123737652953e-5,0.004252899950518673,730
Liver,Acetylphosphate,-0.020297234684127335,0.20931212974484736,8.62319372924763e-5,0.004248457419665677,731
Liver,"2-[(5-methyl-2-furyl)methylene][1,3]thiazolo[3,2-a]benzimidazol-3(2h)-one",0.020264710094790073,0.20931212974484736,8.595580004730198e-5,0.004241649628602418,732
Liver,N2-gamma-Glutamylglutamine,0.020259693863804,0.20931212974484736,8.591325112553567e-5,0.00424059967061143,733
Liver,HO-dPEG6-OH,-0.02024787111259015,0.20931212974484736,8.581300927284429e-5,0.004238125025375417,734
Liver,"PC(18:2(9Z,12Z)/14:0)",0.02019475710324241,0.20931212974484736,8.53633921384432e-5,0.0042270076189595525,735
Liver,S-Allyl-L-cysteine,0.020180047264378203,0.20931212974484736,8.523908022736243e-5,0.004223928671258682,736
Liver,"N,N-Bis(2-hydroxyethyl)dodecanamide",0.020144905961838606,0.20931212974484736,8.494246999855932e-5,0.0042165731703821116,737
Liver,"5-(2-Thienyl)-3,4,7,7a-tetrahydrocyclopenta[b]pyran-6(2H)-one",-0.020102439288336642,0.20931212974484736,8.458471980364921e-5,0.004207684380508237,738
Liver,2-Piperidinone,0.02005945486479483,0.20931212974484736,8.422337676635444e-5,0.004198687219270845,739
Liver,Cetrimonium,-0.020018479313817703,0.20931212974484736,8.387964115615605e-5,0.004190110539428354,740
Liver,"(2S,3R,5S)-3-(2-Aminoethyl)-7-oxo-4-oxa-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",-0.02000675664529805,0.20931212974484736,8.378143136620044e-5,0.004187656842714213,741
Liver,Abscisic acid,0.02000670675799713,0.20931212974484736,8.378101354492721e-5,0.00418764640069701,742
Liver,Sulfuric acid,-0.01998990278537624,0.20931212974484736,8.364033445819846e-5,0.004184129125399557,743
Liver,Aprobarbital,0.01998203627777764,0.20931212974484736,8.357451844372252e-5,0.00418248256994044,744
Liver,Dihydroxyacetone phosphate,0.019976252757262305,0.20931212974484736,8.352614649753033e-5,0.004181272008943952,745
Liver,Epiguanine,0.019954117037121386,0.20931212974484736,8.334113812435692e-5,0.004176638734217821,746
Liver,Monomethyl glutaric acid,0.01991421057766891,0.20931212974484736,8.300812173067287e-5,0.004168285828199247,747
Liver,N1-(2-Chlorobenzoyl)-4-[2-nitro-4-(trifluoromethyl)phenyl]piperazine-1-carboxamide,0.019877215342453392,0.20931212974484736,8.269999477586153e-5,0.0041605422767258754,748
Liver,"DG(18:2(9Z,12Z)/18:1(11Z)/0:0)",-0.019863139470044724,0.20931212974484736,8.258290972243619e-5,0.004157596025894,749
Liver,Galactaric acid,0.01979077273504163,0.20931212974484736,8.198226257869673e-5,0.004142448790467821,750
Liver,Creatinine,-0.019753178363884367,0.20931212974484736,8.16710928925628e-5,0.004134579832574477,751
Liver,5'-Deoxyadenosine,-0.019740657659202566,0.20931212974484736,8.156758999988234e-5,0.004131959097211623,752
Liver,dIMP,-0.019656022888336313,0.20931212974484736,8.086967448912697e-5,0.00411424401307114,753
Liver,4-Guanidinobutanoic acid,-0.01964654513225201,0.20931212974484736,8.079170568873334e-5,0.004112260203759932,754
Liver,N-Acetyl-L-methionine,-0.019632445943010963,0.20931212974484736,8.067578822764995e-5,0.004109309072432213,755
Liver,Goshuyic acid,-0.019556179996256477,0.20931212974484736,8.005020499669782e-5,0.004093345684690024,756
Liver,N-Acetylneuraminic acid,0.019463926923046077,0.20931212974484736,7.929673893643708e-5,0.0040740359974608484,757
Liver,N-Methyl-L-isoleucine,0.019442910013215665,0.20931212974484736,7.912558409739335e-5,0.00406963690330359,758
Liver,LINALYL PROPIONATE,-0.019368062477478996,0.20931212974484736,7.851755210898518e-5,0.004053970406192394,759
Liver,"PC(18:2(9Z,12Z)/16:1(9Z))",-0.01931072018388825,0.20931212974484736,7.805331243380544e-5,0.00404196796859646,760
Liver,Glycyltyrosine,-0.019251363452915036,0.20931212974484736,7.757421387617499e-5,0.0040295438848217645,761
Liver,"PS(18:0/18:2(9Z,12Z))",0.019241131962081517,0.20931212974484736,7.749177930503975e-5,0.004027402309684936,762
Liver,5-Hydroxymethyl-4-methyluracil,0.01922951551016,0.20931212974484736,7.739823929942967e-5,0.0040249708453931644,763
Liver,2-Pyrocatechuic acid,0.01919657636614509,0.20931212974484736,7.713330821174857e-5,0.0040180762830074315,764
Liver,Ferulic acid,-0.019187021454523605,0.20931212974484736,7.705654259363407e-5,0.004016076324106415,765
Liver,Nicotinamide ribotide,-0.019185862215566007,0.20931212974484736,7.704723169065186e-5,0.004015833681331317,766
Liver,N-ethylmaleimide,0.019182014298518825,0.20931212974484736,7.701632960006261e-5,0.00401502826561909,767
Liver,18-Hydroxycortisol,0.019107686500550933,0.20931212974484736,7.642062955084081e-5,0.003999470555927185,768
Liver,Glycolic acid,-0.019105000252880113,0.20931212974484736,7.639914392429102e-5,0.003998908291706184,769
Liver,"(2R)-2,3-Dihydroxypropanoic acid",0.019076487407669714,0.20931212974484736,7.617127358509246e-5,0.00399294020735011,770
Liver,Dehydroglycine,-0.01904437129759823,0.20931212974484736,7.591501406452675e-5,0.003986217915951928,771
Liver,Mangostanol,0.01901611509292778,0.20931212974484736,7.568991040348529e-5,0.00398030354957385,772
Liver,L-Methionine,-0.018987174643697705,0.20931212974484736,7.545970216718273e-5,0.00397424596250973,773
Liver,Maltol,0.018972664097108922,0.20931212974484736,7.534440927671106e-5,0.00397120872909947,774
Liver,Fluorobenzene,-0.018935663806542324,0.20931212974484736,7.505082407576274e-5,0.0039634641194797975,775
Liver,Ser-Ser,-0.018935663806542324,0.20931212974484736,7.505082407576274e-5,0.0039634641194797975,776
Liver,S-Adenosylmethionine,0.018874688870959496,0.20931212974484736,7.45682583475418e-5,0.003950701325851901,777
Liver,"2,6-diamino-4-hydroxy-5-(N-methylformamido)pyrimidine",0.01887131554259312,0.20931212974484736,7.454160670367743e-5,0.0039499952473072055,778
Liver,trimethadione,0.018864944798967713,0.20931212974484736,7.449128638481354e-5,0.003948661773390914,779
Liver,"PI(18:0/20:4(8Z,11Z,14Z,17Z))",0.01881911984345567,0.20931212974484736,7.412983142471604e-5,0.003939070054357225,780
Liver,Glycerophospho-N-palmitoyl ethanolamine,0.01881882536642104,0.20931212974484736,7.41275115115293e-5,0.0039390084167419456,781
Liver,Tetracosapentenoic acid,-0.018752095122963153,0.20931212974484736,7.360274158156298e-5,0.003925040967365383,782
Liver,Cyclodopa glucoside,0.01861079308780694,0.20931212974484736,7.249768820952185e-5,0.0038954647374495545,783
Liver,myo-Inositol,0.018591447511562578,0.20931212974484736,7.234704652469163e-5,0.003891415473684706,784
Liver,Glutaconic acid,-0.01858701879915214,0.20931212974484736,7.231258271002881e-5,0.0038904884904580497,785
Liver,Alanylserine,-0.018537931040295694,0.20931212974484736,7.193113634851891e-5,0.0038802138271074055,786
Liver,Deoxyinosine,-0.01853249231480565,0.20931212974484736,7.188893570421963e-5,0.003879075435891987,787
Liver,(Â±)-Metalaxyl,0.01852797150135632,0.20931212974484736,7.185386682928639e-5,0.0038781291748007283,788
Liver,"2-[(2S,3R,4S,5R)-5-{[(Cyclohexylcarbamoyl)amino]methyl}-3,4-dihydroxytetrahydro-2-furanyl]-N-isopropylacetamide",0.018494709348250198,0.20931212974484736,7.159610855336588e-5,0.003871167002694187,789
Liver,7-Sulfocholic acid,0.01846679217751109,0.20931212974484736,7.138012762428252e-5,0.0038653236002303333,790
Liver,Deoxyribose 5-phosphate,0.018465904314947223,0.20931212974484736,7.137326403703952e-5,0.0038651377598261697,791
Liver,Artemether,-0.018440180808900423,0.20931212974484736,7.117455274954371e-5,0.0038597535179910095,792
Liver,Ethosuximide,0.018421854527960625,0.20931212974484736,7.103315319290291e-5,0.003855917605097198,793
Liver,PEG n5,-0.018416027922689728,0.20931212974484736,7.098822647922526e-5,0.0038546980259387643,794
Liver,Fosfosal,0.018415838612161423,0.20931212974484736,7.098676701688718e-5,0.0038546584009489016,795
Liver,"1,2-Diarachidonoyl-sn-glycero-3-PC",-0.018412493469026625,0.20931212974484736,7.096098059091244e-5,0.0038539582219150556,796
Liver,Argininosuccinic acid,-0.018407555809438605,0.20931212974484736,7.092292662651056e-5,0.0038529247098707323,797
Liver,DL-Phenylalanine,0.01838689043922381,0.20931212974484736,7.076377178375244e-5,0.0038485991972191077,798
Liver,Glycylleucine,0.018362232112766413,0.20931212974484736,7.057409902163054e-5,0.0038434379103923664,799
Liver,D-Alanine,0.018289898529513286,0.20931212974484736,7.00191749013788e-5,0.003828297614029578,800
Liver,1-Methyladenosine,-0.018276428091941063,0.20931212974484736,6.99160751935921e-5,0.003825478088052741,801
Liver,Pinocembrin 7-rhamnosylglucoside,-0.018263901355958855,0.20931212974484736,6.982026653063661e-5,0.0038228560902655536,802
Liver,Modafinil,0.01825755656968424,0.20931212974484736,6.97717645470685e-5,0.0038215280495376377,803
Liver,"5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylic acid",0.018212401207072345,0.20931212974484736,6.942706636630184e-5,0.0038120764844199414,804
Liver,Etaconazole,0.018156785754626485,0.20931212974484736,6.900369306828228e-5,0.003800435495621775,805
Liver,2-Hydroxy-3-methylpentanoic acid,0.018106463314846392,0.20931212974484736,6.86217287466909e-5,0.003789902398577447,806
Liver,Ciclopirox,0.01806803695243585,0.20931212974484736,6.833077348777404e-5,0.0037818592948229493,807
Liver,DL-Malic acid,-0.018039672809549528,0.20931212974484736,6.811640348970319e-5,0.003775922335667026,808
Liver,(R)-2-Benzylsuccinate,-0.018038675994560195,0.20931212974484736,6.8108875905718635e-05,0.003775713690198647,809
Liver,Dehydroascorbic acid,0.018035957327235407,0.20931212974484736,6.80883476339018e-5,0.003775144640150828,810
Liver,Glycodiazine,0.018015821880032302,0.20931212974484736,6.793640404545174e-5,0.0037709300468133813,811
Liver,7-Hydroxy-2-methyl-4-oxo-4H-1-benzopyran-5-carboxylic acid 7-glucoside,-0.017989820633306806,0.20931212974484736,6.774044778895788e-5,0.0037654876704852464,812
Liver,beta-Glycerophosphoric acid,0.017952436507836837,0.20931212974484736,6.74592013908468e-5,0.0037576627195644785,813
Liver,"PC(18:0/18:2(9Z,12Z))",0.017894112109603587,0.20931212974484736,6.70215865815701e-5,0.00374545471555419,814
Liver,Hexadecanedioic acid,0.01786577512624463,0.20931212974484736,6.680948488009952e-5,0.0037395234412167825,815
Liver,5-Aminopentanoic acid,-0.017770284113049657,0.20931212974484736,6.60972117352514e-5,0.0037195360138734495,816
Liver,ophthalmic acid,0.01776172049425861,0.20931212974484736,6.603352170827033e-5,0.003717743544585973,817
Liver,N-Acetylserine,-0.017728355639402456,0.20931212974484736,6.578567076985212e-5,0.0037107598757574033,818
Liver,"6-Acetyl-1,2,3,4-tetrahydropyridine",0.017706471143107493,0.20931212974484736,6.562335479445199e-5,0.0037061791852295114,819
Liver,5b-Cyprinol sulfate,0.017573560196994346,0.20931212974484736,6.464186879617199e-5,0.003678359312032166,820
Liver,Heptanoylcarnitine,0.017547243331773366,0.20931212974484736,6.444840798852338e-5,0.0036728508729245548,821
Liver,Allantoin,0.017541363399019502,0.20931212974484736,6.440522299290362e-5,0.0036716201316770868,822
Liver,Leu-pro,-0.017486761272311722,0.20931212974484736,6.400489049915784e-5,0.003660191244247283,823
Liver,Perillic acid,0.017454397291542335,0.20931212974484736,6.376819302030436e-5,0.0036534170705054218,824
Liver,5-Methoxytryptophan,0.017434571515480644,0.20931212974484736,6.362341163542278e-5,0.0036492672950941044,825
Liver,L-Lysinamide,-0.01730961302421744,0.20931212974484736,6.271466609491792e-5,0.0036231119671581,826
Liver,Hydrogen [1-hydroxy-2-(trimethylammonio)ethyl]phosphonate,0.017303997341360424,0.20931212974484736,6.267398020023702e-5,0.0036219365366193267,827
Liver,N-a-Acetyl-L-arginine,0.017236772300313553,0.20931212974484736,6.218795646021292e-5,0.0036078655201056214,828
Liver,Glutamylalanine,0.01723289775803778,0.20931212974484736,6.216000194745701e-5,0.0036070545314100927,829
Liver,Asymmetric dimethylarginine,-0.017204318646657557,0.20931212974484736,6.195400007999036e-5,0.0036010725767408832,830
Liver,Adenosine triphosphate,-0.01720110047726422,0.20931212974484736,6.193082452465604e-5,0.0036003989748512846,831
Liver,D-Glucono-δ-lactone,0.01717624173957122,0.20931212974484736,6.175195112310628e-5,0.003595195739521994,832
Liver,Indoleacetaldehyde,-0.01715787500193527,0.20931212974484736,6.16199576980476e-5,0.0035913513585509485,833
Liver,LysoPC(P-18:0/0:0),0.017138762160270427,0.20931212974484736,6.148275230016096e-5,0.003587350808956604,834
Liver,"(4Z,7Z,9E,11E,13R)-13-{[(2S)-2-Amino-2-carboxyethyl]sulfanyl}-14-hydroxy-4,7,9,11-octadecatetraenedioic acid",-0.0171353120469566,0.20931212974484736,6.145800125808755e-5,0.0035866286583910263,835
Liver,o-succinyl-homoserine,-0.017098622193787334,0.20931212974484736,6.119509726493448e-5,0.003578949027084141,836
Liver,1-Methylhistamine,-0.01707754568447037,0.20931212974484736,6.104432674038215e-5,0.00357453745803142,837
Liver,5-Thymidylic acid,0.017049241920207726,0.20931212974484736,6.084214868985197e-5,0.00356861313685381,838
