"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","ontology","comparison","direction"
"GO:0007186","G protein-coupled receptor signaling pathway",481,-0.21330450829888,-1.12313910338904,0.138297872340426,0.358573216520651,0.279230617218892,3527,"tags=29%, list=26%, signal=22%","12767/14675/14707/12266/243978/23945/18787/213053/380921/12671/210044/17300/321019/22063/269615/15558/17200/19108/71862/83397/17364/17886/216892/14688/18217/64214/244238/229323/20510/67466/14368/15251/269902/14695/238377/16535/12289/11816/22324/66725/13139/19217/170822/14710/242202/94043/54401/20564/232431/14674/18166/20698/11606/12772/17096/20280/94245/12540/14677/56696/22095/56544/64095/23991/13609/233231/56508/14744/84112/12145/20296/13051/18821/12495/109778/64297/13611/78826/20299/12121/20977/12273/20315/12768/12774/18751/12349/11814/14702/13618/20304/80901/58861/14063/381413/16412/18619/12390/20963/66381/19229/12389/101613/19354/50778/16438/19220/21648/66082/12374/192176/56193/68039/30955/14679/16765/14061/11551/20306/20308/319229/20305/665378/20617/11806/20292/320207/12267/544963/16952/14080/22350/20307/105171/18162/65114/15446/20312/55985/11750/15945","BP","young CD vs old CD","Down"
"GO:0060509","type I pneumocyte differentiation",10,0.499506860302465,1.29146938613235,0.13882863340564,0.359644986072896,0.280065233023424,2639,"tags=30%, list=20%, signal=24%","21833/18028/20602","BP","young CD vs old CD","Up"
"GO:0033059","cellular pigmentation",50,-0.33891933661223,-1.2683904728589,0.138836772983114,0.359644986072896,0.280065233023424,3344,"tags=42%, list=25%, signal=32%","171531/73689/11774/11816/232946/55946/18711/18457/94245/11891/14533/252903/17828/67844/17918/24136/12043/53869/11769/27428/12512","BP","young CD vs old CD","Down"
"GO:0048681","negative regulation of axon regeneration",14,0.461335260496089,1.32193814849009,0.138947368421053,0.359768830118677,0.280161673716004,3892,"tags=50%, list=29%, signal=36%","244058/19280/233781/76893/18007/13838/668225","BP","young CD vs old CD","Up"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis",141,-0.257776246741272,-1.17991861114213,0.139130434782609,0.360080122540356,0.280404085505386,3229,"tags=33%, list=24%, signal=25%","52276/213582/14165/233406/72119/73847/70799/209737/20843/16551/67052/68053/22680/70430/71819/212514/70385/20479/235587/14677/75786/24061/13494/20620/20878/233064/218977/11799/53869/107995/66711/16571/11848/16412/268697/229841/78906/66700/386649/21648/192176/16765/76959/68953/67300/66371","BP","young CD vs old CD","Down"
"GO:0008228","opsonization",15,-0.473682973922847,-1.33222003205774,0.139664804469274,0.361299923074013,0.281353977020435,3474,"tags=73%, list=26%, signal=55%","17174/50909/12266/18636/71693/12263/50908/16803/18784/17195/12269","BP","young CD vs old CD","Down"
"GO:0003323","type B pancreatic cell development",15,0.450831857580704,1.31210574027087,0.139784946236559,0.361447536974496,0.281468927938806,990,"tags=20%, list=7%, signal=19%","22418/214597/12160","BP","young CD vs old CD","Up"
"GO:0060419","heart growth",112,0.250950544561569,1.15917327595919,0.13986013986014,0.361478845917276,0.281493309055449,3064,"tags=29%, list=23%, signal=23%","64010/17125/11350/328572/20181/22632/106628/22138/26416/16468/19664/20182/236732/606496/75547/50721/18121/18128/18712/228788/74116/232334/11640/100705/105278/56637/14182/12391/53817/14159/77044/22601/21380","BP","young CD vs old CD","Up"
"GO:0017121","plasma membrane phospholipid scrambling",19,-0.441271831204891,-1.33959554761076,0.139963167587477,0.361582033487936,0.281573663994739,1990,"tags=37%, list=15%, signal=31%","20533/18828/108138/218442/22038/75909/26943","BP","young CD vs old CD","Down"
"GO:0071549","cellular response to dexamethasone stimulus",35,-0.360785628144017,-1.27075550060763,0.140221402214022,0.362085910178615,0.281966046339147,2026,"tags=26%, list=15%, signal=22%","21803/74747/74155/20296/19951/433766/14573/11898/56458","BP","young CD vs old CD","Down"
