Tissue_cell_type_name	Developmental_stage	Organ_system	Tissue	Specific_cell_type	General_cell_type	Cell_Ontology_ID	General_tissue_name	Uber_anatomy_ontology_ID	input_list_raw_p	input_list_permutated_p	input_list_rank_p	input_list_combined_p	input_list_combined_log10p	delabel
CordBloodCD34P_Neutrophil (RPS high)	Neonatal	Reproductive system	CordBloodCD34P	Neutrophil (RPS high)	Neutrophil	CL:0000775	Umbilical cord blood	UBERON:0012168	7.52935915275762e-39	4.11708882651482e-05	0.253136531365314	0.000129977274024418	3.88613257560535	NA
FetalStomach_Goblet cell	Fetal	Digestive system	FetalStomach	Goblet cell	Goblet cell	CL:0000160	Stomach	UBERON:0000945	7.9259362543568e-39	4.11708882651482e-05	0.253874538745387	0.000130325787845664	3.8849696409953	NA
NeonatalAdrenalGland_Monocyte	Neonatal	Endocrine system	NeonatalAdrenalGland	Monocyte	Monocyte	CL:0000576	Adrenal gland	UBERON:0002369	1.40404984228948e-38	4.11708882651482e-05	0.255350553505535	0.000131022550763582	3.8826539499219	NA
Madissoon_2020_spleen_Monocyte	Adult	Lymphatic system	Madissoon_2020_spleen	Monocyte	Monocyte	CL:0000576	Spleen	UBERON:0002106	1.67597714307743e-38	4.11708882651482e-05	0.256826568265683	0.000131718962414484	3.88035169900051	NA
AdultLiver_Dendritic cell	Adult	Digestive system	AdultLiver	Dendritic cell	Dendritic cell	CL:0000451	Liver	UBERON:0002107	2.21118043414429e-38	4.11708882651482e-05	0.257564575645756	0.000132067037146633	3.87920556521441	NA
Madissoon_2020_spleen_DC_2	Adult	Lymphatic system	Madissoon_2020_spleen	DC_2	Dendritic cell	CL:0000451	Spleen	UBERON:0002106	4.94626298502411e-38	4.11708882651482e-05	0.259040590405904	0.000132762925675212	3.87692318568042	NA
FetalKidney_Intermediated cell	Fetal	Urinary system	FetalKidney	Intermediated cell	Kidney cell	CL:1000497	Kidney	UBERON:0002113	6.47403303583762e-38	4.11708882651482e-05	0.260516605166052	0.000133458467940772	3.87465386501415	NA
MacParland_2018_liver_Kupffer cell	Adult	Digestive system	MacParland_2018_liver	Kupffer cell	Kupffer cell	CL:0000091	Liver	UBERON:0002107	7.75860436306901e-38	4.11708882651482e-05	0.261254612546125	0.000133806109838819	3.87352405541198	NA
TS_Uterus_t cell	Adult	Reproductive system	TS_Uterus	t cell	T cell	CL:0000084	Uterus	UBERON:0000995	9.14285877650582e-38	4.11708882651482e-05	0.261992619926199	0.000134153665905079	3.87239745522764	NA
Fetal_HCA_Placenta_Myeloid cells	Fetal	Reproductive system	Fetal_HCA_Placenta	Myeloid cells	Myeloid cell	CL:0000763	Placenta	UBERON:0001987	1.40325991308178e-37	4.11708882651482e-05	0.262730627306273	0.000134501136381249	3.87127404635287	NA
AdultThyroid_B cell	Adult	Endocrine system	AdultThyroid	B cell	B cell	CL:0000236	Thyroid gland	UBERON:0002046	1.78272746120499e-37	4.11708882651482e-05	0.263468634686347	0.000134848521507913	3.87015381083122	NA
Madissoon_2020_oesophagus_Dendritic_Cells	Adult	Digestive system	Madissoon_2020_oesophagus	Dendritic_Cells	Dendritic cell	CL:0000451	Esophagus	UBERON:0001043	1.81885573441618e-37	4.11708882651482e-05	0.264575645756458	0.000135369439689947	3.86847936867922	NA
Madissoon_2020_oesophagus_Mono_macro	Adult	Digestive system	Madissoon_2020_oesophagus	Mono_macro	Macrophage	CL:0000235	Esophagus	UBERON:0001043	1.81885573441618e-37	4.11708882651482e-05	0.264575645756458	0.000135369439689947	3.86847936867922	NA
Voigt_2019_retina_1_Mast cell	Adult	Sensory system	Voigt_2019_retina_1	Mast cell	Mast cell	CL:0000097	Retina	UBERON:0000966	2.41491725385339e-37	4.11708882651482e-05	0.266420664206642	0.000136237213279822	3.86570424840991	NA
AdultStomach_Macrophage	Adult	Digestive system	AdultStomach	Macrophage	Macrophage	CL:0000235	Stomach	UBERON:0000945	2.69848292717319e-37	4.11708882651482e-05	0.267158671586716	0.000136584175218002	3.86459961554188	NA
TS_Eye_plasma cell	Adult	Sensory system	TS_Eye	plasma cell	Plasma cell	CL:0000786	Eye	UBERON:0000970	3.69281831950514e-37	4.11708882651482e-05	0.268634686346863	0.000137277847520711	3.86239953906127	NA
AdultPleura_Macrophage	Adult	Respiratory system	AdultPleura	Macrophage	Macrophage	CL:0000235	Pleura	UBERON:0000977	4.22725048168299e-37	4.11708882651482e-05	0.269372693726937	0.000137624558346428	3.86130406172059	NA
TS_Skin_naive thymus-derived cd8-positive, alpha-beta t cell	Adult	Integumentary system	TS_Skin	naive thymus-derived cd8-positive, alpha-beta t cell	T cell	CL:0000084	Skin of body	UBERON:0002097	4.83445605585673e-37	4.11708882651482e-05	0.270848708487085	0.00013831773048989	3.85912214555689	NA
Fetal_HCA_Adrenal_Myeloid cells	Fetal	Endocrine system	Fetal_HCA_Adrenal	Myeloid cells	Myeloid cell	CL:0000763	Adrenal gland	UBERON:0002369	6.66025484201564e-37	4.11708882651482e-05	0.271586715867159	0.000138664192261495	3.85803567382922	NA
AdultAdrenalGland_Fasciculata cell	Adult	Endocrine system	AdultAdrenalGland	Fasciculata cell	Type II cell of adrenal cortex	CL:0002136	Adrenal gland	UBERON:0002369	7.76968909721151e-37	4.11708882651482e-05	0.272324723247232	0.00013901057146648	3.85695217129281	NA
TS_Skin_t cell	Adult	Integumentary system	TS_Skin	t cell	T cell	CL:0000084	Skin of body	UBERON:0002097	1.25037179377243e-36	4.11708882651482e-05	0.27380073800738	0.000139703083071097	3.85479400944781	NA
TS_Lymph_Node_naive b cell	Adult	Lymphatic system	TS_Lymph_Node	naive b cell	B cell	CL:0000236	Lymph node	UBERON:0000029	1.92629804976744e-36	4.11708882651482e-05	0.275276752767528	0.000140395267079207	3.85264753263378	NA
TS_Lung_cd8-positive alpha-beta t cell	Adult	Respiratory system	TS_Lung	cd8-positive alpha-beta t cell	T cell	CL:0000084	Lung	UBERON:0002048	2.4456061699454e-36	4.11708882651482e-05	0.277490774907749	0.000141432932685537	3.84944945321022	NA
van_Zyl_eye_2020_MastCell	Adult	Sensory system	van_Zyl_eye_2020	MastCell	Mast cell	CL:0000097	Eye	UBERON:0000970	3.08855929961365e-36	4.11708882651482e-05	0.278228782287823	0.000141778659313863	3.84838913473631	NA
TS_Salivary_Gland_neutrophil	Adult	Digestive system	TS_Salivary_Gland	neutrophil	Neutrophil	CL:0000775	Saliva-secreting gland	UBERON:0001044	4.53943170890704e-36	4.11708882651482e-05	0.278966789667897	0.000142124305346769	3.84733164497652	NA
TS_Thymus_nk cell	Adult	Lymphatic system	TS_Thymus	nk cell	Natural killer cell	CL:0000623	Thymus	UBERON:0002370	6.502465956985e-36	4.11708882651482e-05	0.280442804428044	0.000142815356478199	3.84522509175333	NA
AdultSpleen_Neutrophil	Adult	Lymphatic system	AdultSpleen	Neutrophil	Neutrophil	CL:0000775	Spleen	UBERON:0002106	1.13770643216772e-35	4.11708882651482e-05	0.281180811808118	0.000143160761999828	3.84417599866259	NA
FetalKidney_Dendritic cell	Fetal	Urinary system	FetalKidney	Dendritic cell	Dendritic cell	CL:0000451	Kidney	UBERON:0002113	1.41673595676551e-35	4.11708882651482e-05	0.281918819188192	0.000143506087772249	3.84312967502884	NA
AdultStomach_Dendritic cell	Adult	Digestive system	AdultStomach	Dendritic cell	Dendritic cell	CL:0000451	Stomach	UBERON:0000945	1.90438392139544e-35	4.11708882651482e-05	0.282656826568266	0.000143851334004186	3.8420861063286	NA
Madissoon_2020_lung_B_cell_mature	Adult	Respiratory system	Madissoon_2020_lung	B_cell_mature	B cell	CL:0000236	Lung	UBERON:0002048	2.35655051074645e-35	4.11708882651482e-05	0.283394833948339	0.00014419650090336	3.84104527815196	NA
AdultGallbladder_Fibroblast	Adult	Digestive system	AdultGallbladder	Fibroblast	Fibroblast	CL:0000057	Gall bladder	UBERON:0002110	3.03237075148106e-35	4.11708882651482e-05	0.284132841328413	0.000144541588676272	3.84000717620203	NA
Madissoon_2020_oesophagus_B_CD27pos	Adult	Digestive system	Madissoon_2020_oesophagus	B_CD27pos	B cell	CL:0000236	Esophagus	UBERON:0001043	3.28279426876333e-35	4.11708882651482e-05	0.284870848708487	0.000144886597528648	3.8389717862925	NA
TS_Heart_cardiac endothelial cell	Adult	Cardiovascular system	TS_Heart	cardiac endothelial cell	Endothelial cell	CL:0000115	Heart	UBERON:0000948	1.25354556675493e-60	8.23417765302964e-05	0.142435424354244	0.000144886597528648	3.8389717862925	NA
AdultKidney_Epithelial cell	Adult	Urinary system	AdultKidney	Epithelial cell	Epithelial cell	CL:0000066	Kidney	UBERON:0002113	5.59561939004436e-35	4.11708882651482e-05	0.285608856088561	0.000145231527664658	3.83793909434886	NA
AdultIleum_Enterocyte	Adult	Digestive system	AdultIleum	Enterocyte	Enterocyte	CL:0000584	Ileum	UBERON:0002116	7.72505556159268e-35	4.11708882651482e-05	0.286346863468635	0.000145576379288026	3.83690908640393	NA
Lake_2017_FrontalCortex_Ex3e	Adult	Nervous system	Lake_2017_FrontalCortex	Ex3e	Excitatory neuron	CL:0008030	Frontal cortex	UBERON:0001870	1.27798094588036e-34	4.11708882651482e-05	0.287822878228782	0.000146265847804639	3.8348570671861	NA
FetalAdrenalGland_Erythroid progenitor cell (RP high)	Fetal	Endocrine system	FetalAdrenalGland	Erythroid progenitor cell (RP high)	Erythroid progenitor cell	CL:0000038	Adrenal gland	UBERON:0002369	1.37833478615228e-34	4.11708882651482e-05	0.288560885608856	0.000146610465099561	3.83383502851632	NA
AdultLiver_T cell	Adult	Digestive system	AdultLiver	T cell	T cell	CL:0000084	Liver	UBERON:0002107	1.42795253323429e-34	4.11708882651482e-05	0.28929889298893	0.000146955004684757	3.83281561905062	NA
FetalHeart_Macrophage	Fetal	Cardiovascular system	FetalHeart	Macrophage	Macrophage	CL:0000235	Heart	UBERON:0000948	1.52074595346219e-34	4.11708882651482e-05	0.290036900369004	0.000147299466758732	3.83179882535125	NA
TS_Muscle_smooth muscle cell	Adult	Muscular system	TS_Muscle	smooth muscle cell	Smooth muscle cell	CL:0000192	Muscle organ	UBERON:0001630	1.52896481726637e-34	4.11708882651482e-05	0.290774907749077	0.000147643851518553	3.83078463408437	NA
AdultKidney_T cell	Adult	Urinary system	AdultKidney	T cell	T cell	CL:0000084	Kidney	UBERON:0002113	1.57006768697852e-34	4.11708882651482e-05	0.291512915129151	0.000147988159160395	3.82977303201736	NA
Madissoon_2020_lung_Monocyte	Adult	Respiratory system	Madissoon_2020_lung	Monocyte	Monocyte	CL:0000576	Lung	UBERON:0002048	1.77858637947622e-34	4.11708882651482e-05	0.292250922509225	0.000148332389879657	3.82876400601758	NA
TS_Spleen_innate lymphoid cell	Adult	Lymphatic system	TS_Spleen	innate lymphoid cell	Innate lymphoid cell	CL:0001065	Spleen	UBERON:0002106	1.81318115011259e-34	4.11708882651482e-05	0.292988929889299	0.000148676543870518	3.82775754305256	NA
FetalMuscle_Macrophage	Fetal	Muscular system	FetalMuscle	Macrophage	Macrophage	CL:0000235	Muscle organ	UBERON:0001630	1.99960985255819e-34	4.11708882651482e-05	0.294464944649447	0.000149364622438974	3.82575225458847	NA
TS_Bone_Marrow_cd8-positive, alpha-beta t cell	Adult	Lymphatic system	TS_Bone_Marrow	cd8-positive, alpha-beta t cell	T cell	CL:0000084	Bone marrow	UBERON:0002371	6.59701169830995e-34	4.11708882651482e-05	0.29520295202952	0.000149708547400373	3.82475340351235	NA
FetalAdrenalGland_Macrophage	Fetal	Endocrine system	FetalAdrenalGland	Macrophage	Macrophage	CL:0000235	Adrenal gland	UBERON:0002369	1.07469456812662e-33	4.11708882651482e-05	0.297416974169742	0.000150739867274319	3.82177187145813	NA
TS_Lung_basophil	Adult	Respiratory system	TS_Lung	basophil	Basophil	CL:0000767	Lung	UBERON:0002048	1.51241711585746e-33	4.11708882651482e-05	0.298892988929889	0.000151427036564566	3.81979657673479	NA
FetalLiver_Antigen presenting cell (RPS high)	Fetal	Digestive system	FetalLiver	Antigen presenting cell (RPS high)	Professional antigen presenting cell	CL:0000145	Liver	UBERON:0002107	1.64706192710757e-33	4.11708882651482e-05	0.299630996309963	0.000151770508581839	3.81881261055177	NA
Voigt_2019_retina_1_Macrophage	Adult	Sensory system	Voigt_2019_retina_1	Macrophage	Macrophage	CL:0000235	Retina	UBERON:0000966	3.28336253297544e-33	4.11708882651482e-05	0.300369003690037	0.000152113905760531	3.81783108233744	NA
TS_Prostate_t cell	Adult	Reproductive system	TS_Prostate	t cell	T cell	CL:0000084	Prostate gland	UBERON:0002367	6.19594710287834e-33	4.11708882651482e-05	0.301845018450185	0.000152800476336923	3.81587529189793	NA
TS_Lymph_Node_t cell	Adult	Lymphatic system	TS_Lymph_Node	t cell	T cell	CL:0000084	Lymph node	UBERON:0000029	7.33460295372197e-33	4.11708882651482e-05	0.303321033210332	0.000153486749754017	3.81392911046103	NA
NeonatalAdrenalGland_Dendritic cell	Neonatal	Endocrine system	NeonatalAdrenalGland	Dendritic cell	Dendritic cell	CL:0000451	Adrenal gland	UBERON:0002369	8.33173824745187e-33	4.11708882651482e-05	0.304059040590406	0.000153829775480285	3.81295959382457	NA
ChorionicVillus_Macrophage	Adult	Reproductive system	ChorionicVillus	Macrophage	Macrophage	CL:0000235	Chorionic villus	UBERON:0007106	9.44477476838939e-33	4.11708882651482e-05	0.305535055350554	0.000154515605865324	3.81102765087395	NA
Fetal_HCA_Intestine_Myeloid cells	Fetal	Digestive system	Fetal_HCA_Intestine	Myeloid cells	Myeloid cell	CL:0000763	Intestine	UBERON:0000160	1.16700681751456e-32	4.11708882651482e-05	0.306273062730627	0.000154858410880476	3.81006520167446	NA
Fetal_HCA_Lung_Bronchiolar and alveolar epithelial cells	Fetal	Respiratory system	Fetal_HCA_Lung	Bronchiolar and alveolar epithelial cells	Epithelial cell	CL:0000066	Lung	UBERON:0002048	1.24085404768051e-32	4.11708882651482e-05	0.307380073800738	0.000155372481178917	3.80862589885852	NA
