V1
AdultCervix_Macrophage	AOAH;C1QA;C1QC;CCR5;CD163;CLEC10A;CSF1R;F13A1;FCGR2A;HLA-A;IL7R;INHBA;ITGB8;LAIR1;MMP9;MRC1;PHACTR1;RGS2;RNF213;SLC43A3;STAB1;TGFBI;TLR8;UHRF2
AdultDuodenum_B cell (Plasmocyte)	FNBP1;GLCCI1;ITGA8;KCNA2;PHACTR1;RASAL3;RBM33;RGS2
AdultDuodenum_Enterocyte	ACE;CCL15;CYP2D6;HBEGF;HLA-A;ITGB4;NPNT;PSMB8;TMPO
AdultDuodenum_Goblet cell	GPX8;HID1;SCARA3
AdultDuodenum_Dendritic cell	AOAH;APOL3;APOL4;C1QA;C1QC;CCR5;CD14;CD163;CLEC10A;CLEC11A;CNTLN;CSF1R;CSF3R;CX3CR1;F13A1;FCGR2A;HLA-F;INHBA;LAIR1;MMP9;MNDA;MRC1;PHACTR1;PSMB8;RASAL3;RGS2;SAMHD1;SIGLEC1;SLC43A3;STAB1;TGFBI
AdultDuodenum_Macrophage	AOAH;C1QA;C1QC;CD14;CD163;CISH;CLEC10A;CLEC11A;CSF1R;CSF3R;F13A1;FCGR2A;LAIR1;MNDA;MRC1;PHACTR1;SAMHD1;SIGLEC1;STAB1;TBC1D4;TGFBI;UHRF2;ZNF217
AdultDuodenum_T cell	ADAMTSL3;AKAP8L;BUB1B;CCR5;FBXL20;HLA-A;IL7R;LAIR1;LTBP4;MCM9
AdultDuodenum_Endothelial cell (APC)	ACKR1;APOL1;APOL3;BUB1B;CASP12;CFH;GALNT15;GJA1;HLA-A;IFI16;INHBA;KMT2E;LEPR;MMRN1;MYOF;NUMBL;ODF2L;SAMHD1;SLC43A3;SOCS2;TGFBR2;TMEM47;TNFSF10;VWF
AdultEpityphlon_B cell (Plasmocyte)	APOL1;GLCCI1;HID1;ITGA8;RBM33
AdultEpityphlon_B cell	B4GALT1;HLA-A;HLA-F;IFI16;KMT2E;TMPO
AdultEpityphlon_Enterocyte progenitor	CCL15;ITGA2;TNFSF10
AdultEpityphlon_T cell	AOAH;CCR5;HLA-A;IL7R;PHLDB2;RASAL3;RBM5;SYTL2
AdultEpityphlon_Dendritic cell	AOAH;C1QA;C1QC;CLEC10A;CSF1R;CSF3R;FCGR2A;FCN1;HLA-G;INHBA;MMP9;MNDA;MYOF;P2RX7;PLEKHA4;RGS2;RNF24;SOCS2;TGFBI;ZNF445
AdultEsophagus_Basal cell	GBP6;HBEGF;ITGA2;S100A9
AdultEsophagus_Endothelial cell (APC)	ACKR1;APOL3;CCL23;CEP112;GJA1;GPM6A;HID1;HLA-A;IFI16;ITGB4;KMT2E;LEPR;MMRN1;NOTCH1;PSMB8;RELN;SOCS2;SPNS2;STON1;TBC1D4;TGFBR2;TNFSF10;UHRF2;VWF
AdultEsophagus_Endothelial cell	ACKR1;CCL23;CNTLN;GJA1;IFI16;ITGB4;KMT2E;LEPR;MMRN1;NOTCH1;RBM5;SOCS2;SPNS2;TBC1D4;TGFBR2;VWF;ZNF235
AdultEsophagus_Stromal cell	ABCA6;AKAP8L;CFH;GPX8;GULP1;LTBP4;MMP2;MMP9;OGN;PENK;SDK1;TMEFF2
AdultEsophagus_Fibroblast	ABCA6;ABCA9;ABI3BP;ADAMTSL3;APOL1;BGN;CADM3;CFH;CLEC11A;CLEC3B;COL14A1;CRISPLD2;ECM2;EFHD1;GALNT15;GPC3;GPX8;GREM2;GULP1;HLA-A;LEPR;LTBP4;MMP2;OGN;PDGFRL;PI16;RGS2;SAMHD1;TGFBR2;TMEM47;VIT
AdultEsophagus_Smooth muscle cell	BGN;CCL8;CENPJ;CISH;CRISPLD2;EFHD1;IKZF4;INHBA;ITGA8;KCNAB1;KRBA1;NPNT;PER3;PLEKHA4;RGS2;SLC7A2;SYTL2
AdultEsophagus_Stratified epithelial cell	CD14;HID1;ITGB4;ITGB8;NEBL;PTPRU;SCARA3;TNFSF10
AdultEsophagus_B cell (Plasmocyte)	GLCCI1;ITGA8;PRKD2;RBM33;RGS2
AdultEsophagus_Dendritic cell	AFF3;AOAH;C1QA;C1QC;CCR5;CD14;CD163;CLEC10A;CSF1R;CSF3R;FCGR2A;FCN1;FNBP1;HLA-A;INHBA;LAIR1;MNDA;MRC1;PHACTR1;RGS2;SAMHD1;TGFBI;UVSSA
AdultEsophagus_B cell	AFF3;FNBP1;HLA-A;HLA-F;IL7R;KMT2E;PHACTR1;RASSF2
AdultEsophagus_Macrophage	AOAH;B4GALT1;C1QA;C1QC;CCL8;CCR5;CD14;CD163;CLEC10A;CSF1R;CSF3R;F13A1;FCGR2A;FCN1;FNBP1;HLA-A;INHBA;KMT2E;LAIR1;MMP9;MNDA;MRC1;P2RX7;PHACTR1;RASAL3;RASSF2;RGS2;RNF213;SAMHD1;SIGLEC1;STAB1;TGFBI;TLR8
AdultEsophagus_Mast cell	CBX7;KMT2E;LAIR1;RAB44;RASSF2;RGS2;SLC43A3;SYTL2;VWA5A
AdultEsophagus_Monocyte	AOAH;CD14;CD163;CLEC10A;CSF3R;FCGR2A;FCN1;HLA-A;LAIR1;LOXL3;MNDA;RGS2;S100A9;TLR8;TMPO
AdultEsophagus_T cell	CDC14A;CX3CR1;FNBP1;GLCCI1;HLA-A;HLA-F;HLA-G;IL7R;JAK3;KMT2E;PPM1K;RASAL3;RNF213;SYNE2;TBC1D4
AdultEsophagus_Neutrophil	CD14;CSF3R;FCGR2A;FCN1;HLA-A;HLA-F;MMP9;MNDA;PHACTR1;PRKD2;RASAL3;RASSF2;RGS2;RNF24;S100A9;ZNF445
AdultFallopiantube_Stratified epithelial cell	ITGB8;MYOF;ODF2L;SLC7A2;SYNE2;TMEM67;TNFSF10;ZNF217
AdultFallopiantube_Fibroblast	ABCA6;ABCA9;ABI3BP;ADAMTSL3;CASP12;CDH11;CFH;CLEC11A;CLEC3B;CNTFR;COL14A1;CRISPLD2;ECM2;EFHD1;FAM171B;GPC3;LEPR;LTBP4;MMP2;MMRN1;OGN;PDGFRL;PENK;PI16;PTPN13;RASSF2;RELN;RGS2;VIT
AdultFallopiantube_Smooth muscle cell	BGN;BUB1B;CBX7;CCL8;COL14A1;EFHD1;ITGA8;KCNAB1;NPNT;PHLDB2;PLEKHA4;SLC7A2;SYTL2;TMEM47
AdultFallopiantube_T cell	AOAH;FBXL20;FNBP1;HLA-A;HLA-F;IL7R;KMT2E;PSMB8;RBM33;ZNF235
AdultFallopiantube_Stromal cell	ABCA9;ABI3BP;ADAMTSL3;BGN;CADM3;CFH;CLEC3B;COL14A1;GALNT15;GALNT16;GPC3;LTBP4;MMP2;OGN;P2RX7;PDGFRL;PI16;TGFBR2
AdultFallopiantube_Dendritic cell	AOAH;C1QA;C1QC;CCR5;CD14;CD163;CLEC10A;CSF1R;CSF3R;CX3CR1;F13A1;FCGR2A;HBEGF;HLA-A;IL7R;INHBA;LAIR1;LOXL3;MMP9;MRC1;P2RX7;PHACTR1;SLC43A3;STAB1;TGFBI
AdultFallopiantube_Macrophage	AOAH;C1QA;C1QC;CD14;CD163;CSF1R;CSF3R;F13A1;FCGR2A;FCN1;HLA-A;INHBA;LAIR1;MMP9;MNDA;MRC1;PHACTR1;RASSF2;RBM33;S100A9;SIGLEC1;STAB1;SUSD1;TGFBI
AdultFallopiantube_Endothelial cell (APC)	ACE;ACKR1;APOL3;CCL23;GJA1;GPM6A;HBEGF;HLA-A;IFI16;ITGB4;LEPR;MMRN1;SOCS2;SPNS2;STON1;SYNE2;TBC1D4;TGFBR2;VWF;ZCCHC14
AdultFallopiantube_B cell (Plasmocyte)	AFF3;CISH;RAB44
AdultFallopiantube_Mast cell	AKAP8L;CCL23;GLCCI1;KMT2E;PENK;RGS2;SLC43A3;VWA5A
AdultGallbladder_Fibroblast	ABI3BP;BGN;CADM3;CDH11;CLEC11A;CRISPLD2;GPX8;INHBA;MMP2;OGN;PDGFRL;PI16;RGS2;TGFBR2
AdultGallbladder_Goblet cell	AMN1;CCL15;HBEGF;HID1;HLA-A;HLA-F;ITGA2;ITGB4;ITGB8;NPNT;SPNS2
AdultGallbladder_Stromal cell	ABCA9;C2orf68;CBX7;CCL8;CLEC10A;CRISPLD2;DUS3L;MMRN1;OGN;PPL;RASAL3;RBM12B;RELN;RGS2
AdultGallbladder_Smooth muscle cell	C2orf68;EFHD1;ITGA8;KMT2E;LOXL3;MCM9;PLEKHA4;STON1;TMEM67
AdultGallbladder_Endothelial cell	ACKR1;BUB1B;CASP12;CCL23;CDC14A;CR1L;GPM6A;HID1;HLA-G;ITGA8;LRFN4;MMRN1;ODF2L;PLEKHA4;RELN;TBC1D4;TNFSF10;UHRF2;VWF
AdultGallbladder_Macrophage	AOAH;C1QA;C1QC;CCR5;CD14;CD163;CLEC10A;CSF1R;CSF3R;F13A1;FCGR2A;FCN1;IL7R;LAIR1;MMP9;MNDA;MRC1;P2RX7;PHACTR1;S100A9;SAMHD1;SIGLEC1;SLC43A3;STAB1;TGFBI;TLR8
AdultHeart_Smooth muscle cell	ACTC1;BGN;COL14A1;ECM2;EFHD1;ITGA8;KCNAB1;NPNT;SLC7A2;SYNE2;TMEM47;VWF
AdultHeart_Endothelial cell (APC)	ACKR1;ASAP2;CCL23;FAM171B;GJA1;HID1;HLA-A;HLA-F;IFI16;ITGB4;PSMB8;SPNS2;SYNE2;TGFBR2;TNFSF10;VWF
AdultHeart_Macrophage	C1QA;C1QC;C2orf68;CD14;CD163;CLEC10A;CSF1R;F13A1;FCGR2A;LAIR1;MMP9;MRC1;P2RX7;PHACTR1;S100A9;SAMHD1;SIGLEC1;STAB1;TGFBI;TLR8
AdultHeart_Monocyte	AOAH;CD14;CSF3R;FCGR2A;FCN1;HBEGF;MNDA;PHACTR1;PSMB8;RASSF2;RGS2;S100A9;SAMHD1;TLR8
AdultHeart_Stromal cell	ABCA6;ABCA9;ABI3BP;ACSM3;AFF3;CADM3;CFH;CRISPLD2;GALNT15;GPC3;GPX8;LTBP4;MMP2;OGN;PDGFRL;PENK;PI16;PLEKHA4;PTPN13;RNF24;SDK1;VIT
AdultHeart_T cell	CISH;CX3CR1;HLA-A;HLA-G;NUMBL;PSMB8;RGS2
AdultHeart_Dendritic cell	AOAH;C1QA;CD14;CDK12;CLEC10A;F13A1;FCGR2A;MNDA;RGS2;SAMHD1;SYNE3;TBC1D4
AdultIleum_Enterocyte	ACE;CCL15;CLCA1;CYP2D6;HBEGF;HLA-A;ITGA2
AdultIleum_Endothelial cell (APC)	ACKR1;APOL3;CASP12;CCL23;CEP112;GALNT15;GJA1;GPM6A;HLA-A;IFI16;ITGB4;LEPR;MMRN1;MYOF;NOTCH1;PHLDB2;PSMB8;SOCS2;SPNS2;STON1;SYNE2;TBC1D4;TGFBR2;TMEM47;TNFSF10;VWF
AdultIleum_B cell (Plasmocyte)	FNBP1;GLCCI1;RGS2
AdultIleum_Epithelial cell	CFH;CLEC4M;GJA1;GPX8;ITGB8;OGN;PLEKHA4;PTPN13;TGFBI
AdultIleum_Stromal cell	ABCA6;ABCA9;ABI3BP;ADAMTSL3;APOL1;BGN;CADM3;CFH;CLEC11A;CLEC3B;COL14A1;CRISPLD2;ECM2;FNDC1;GALNT16;GJA1;GPC3;GPX8;GULP1;LTBP4;MMP2;OGN;PDGFRL;PI16;PLEKHA4;PPM1K;PTPRU;SCARA3;VIT
AdultIleum_Dendritic cell	AFF3;AOAH;C1QA;C1QC;CCR5;CD14;CD163;CLEC10A;CSF1R;CSF3R;F13A1;FCGR2A;MMP9;MNDA;MRC1;P2RX7;PHACTR1;RGS2;SAMHD1;TGFBI;TLR8
AdultIleum_Enterocyte progenitor	BUB1B;CBX7;COMP;CRISPLD2;FNBP1;HID1;IL7R;KDM4C;ODF2L;PIWIL2;SUSD1;ZNF217;ZNF280C
AdultIleum_Mast cell	AFF3;AKAP8L;C2orf68;CCL23;KCNAB1;RASSF2;RGS2;SLC43A3;UVSSA;VWA5A
AdultIleum_Macrophage	AOAH;B4GALT1;C1QA;C1QC;CCL8;CCR5;CD14;CD163;CLEC10A;CSF1R;CSF3R;F13A1;FCGR2A;FCN1;INHBA;LAIR1;LILRA4;LOXL3;MMP9;MNDA;MRC1;PHACTR1;RASSF2;RGS2;RNF24;S100A9;SAMHD1;SIGLEC1;SLC43A3;STAB1;TGFBI;TLR8
AdultIleum_Smooth muscle cell	BGN;EFHD1;IL7R;ITGA8;KCNAB1;LOXL3;PLEKHA4;SLC7A2;TMEM47
AdultIleum_T cell	BUB1B;DUS3L;EFHD1;FNBP1;IL7R;UHRF2;ZNF445
AdultJeJunum_Enterocyte	ACE;CCL15;HLA-A;HLA-F;ITGB4;NPNT
AdultJeJunum_B cell (Plasmocyte)	ACTC1;FAM171B;GLCCI1;HID1;ITGA8;PPM1K;PTPRU
AdultJeJunum_T cell	AOAH;CCR5;FNBP1;IFI16;IL7R;LAIR1;ODF2L;PPM1K;RGS2;UHRF2
AdultJeJunum_Macrophage	AOAH;B3GALNT1;C1QA;C1QC;CD14;CD163;CLEC10A;CLEC11A;CSF1R;CSF3R;F13A1;FCGR2A;FCN1;FNBP1;IFI16;KCNA2;LAIR1;LOXL3;MRC1;PHACTR1;POLK;SAMHD1;SIGLEC1;STAB1;TGFBI;TLR8
AdultJeJunum_Dendritic cell	AOAH;C1QA;C1QC;CLEC10A;CLEC11A;CSF1R;CSF3R;CX3CR1;FCGR2A;IFI16;LAIR1;LOXL3;MNDA;MYOF;PHACTR1;RGS2;SAMHD1;STAB1;TGFBI
AdultJeJunum_Stromal cell	ABCA6;ABCA9;ABI3BP;BGN;CADM3;CCL8;CDH11;CFH;CLEC11A;CLEC3B;COL14A1;CRISPLD2;EFHD1;FNDC1;GPC3;GPX8;GREM2;LEPR;LTBP4;MMP2;OGN;PI16;PLEKHA4;RAB44;RNF24;SAMHD1;SDK1
