Tissue_cell_type_name	Developmental_stage	Organ_system	Tissue	Specific_cell_type	General_cell_type	Cell_Ontology_ID	General_tissue_name	Uber_anatomy_ontology_ID	input_list_raw_p	input_list_permutated_p	input_list_rank_p	input_list_combined_p	input_list_combined_log10p	delabel
Fetal_HCA_Intestine_Vascular endothelial cells	Fetal	Digestive system	Fetal_HCA_Intestine	Vascular endothelial cells	Endothelial cell	CL:0000115	Intestine	UBERON:0000160	5.25268448066803e-05	0.00514636103314352	0.301845018450185	0.0115997403683642	1.93555173127727	NA
ChorionicVillus_Stromal cell	Adult	Reproductive system	ChorionicVillus	Stromal cell	Stromal cell	CL:0000499	Chorionic villus	UBERON:0007106	7.74969223444197e-06	0.00625797501630252	0.249446494464945	0.0116490445249779	1.93370969477075	NA
Fetal_HCA_Heart_Lymphatic endothelial cells	Fetal	Cardiovascular system	Fetal_HCA_Heart	Lymphatic endothelial cells	Endothelial cell	CL:0000115	Heart	UBERON:0000948	0.000123523337010314	0.00477582303875719	0.326937269372694	0.0116514007611122	1.93362185950906	NA
AdultFallopiantube_Macrophage	Adult	Reproductive system	AdultFallopiantube	Macrophage	Macrophage	CL:0000235	Fallopian tube	UBERON:0003889	1.33642991737808e-05	0.00588743702191619	0.266420664206642	0.011697526583238	1.93190595917785	NA
TS_Lung_classical monocyte	Adult	Respiratory system	TS_Lung	classical monocyte	Monocyte	CL:0000576	Lung	UBERON:0002048	2.83351544060046e-06	0.00699905100507519	0.225461254612546	0.0117587157723735	1.92964010712272	NA
AdultDuodenum_Macrophage	Adult	Digestive system	AdultDuodenum	Macrophage	Macrophage	CL:0000235	Duodenum	UBERON:0002114	5.17311824202007e-06	0.00646382945762826	0.244280442804428	0.0117649883607402	1.92940849814107	NA
AdultIleum_Endothelial cell (APC)	Adult	Digestive system	AdultIleum	Endothelial cell (APC)	Endothelial cell	CL:0000115	Ileum	UBERON:0002116	2.69403332667075e-06	0.00732841811119638	0.220664206642066	0.0120105229071349	1.92043808412585	NA
TS_Salivary_Gland_endothelial cell	Adult	Digestive system	TS_Salivary_Gland	endothelial cell	Endothelial cell	CL:0000115	Saliva-secreting gland	UBERON:0001044	2.75134613292626e-18	0.074189940653797	0.022140221402214	0.0121739714606822	1.91456772069397	NA
FetalMaleGonad_Endothelial cell	Fetal	Reproductive system	FetalMaleGonad	Endothelial cell	Endothelial cell	CL:0000115	Immature gonad	UBERON:2005272	4.78301652334415e-06	0.00695788011681004	0.242066420664207	0.012440725217005	1.90515430223658	NA
TS_Fat_fibroblast	Adult	Integumentary system	TS_Fat	fibroblast	Fibroblast	CL:0000057	Perirenal fat	UBERON:0005406	9.71207475181982e-21	0.108896999461317	0.0154981549815498	0.0124626491179934	1.9043896322322	NA
TS_Small_Intestine_monocyte	Adult	Digestive system	TS_Small_Intestine	monocyte	Monocyte	CL:0000576	Small intestine	UBERON:0002108	7.16590991942087e-17	0.0680554783022899	0.0250922509225092	0.0125899802527558	1.89997495107767	NA
Fetal_HCA_Heart_Vascular endothelial cells	Fetal	Cardiovascular system	Fetal_HCA_Heart	Vascular endothelial cells	Endothelial cell	CL:0000115	Heart	UBERON:0000948	0.000123523337010314	0.00526987369793897	0.326937269372694	0.0126871138963638	1.89663716131258	NA
Madissoon_2020_oesophagus_Muscle	Adult	Digestive system	Madissoon_2020_oesophagus	Muscle	Muscle cell	CL:0000187	Esophagus	UBERON:0001043	0.000138026087672692	0.00522870280967382	0.333210332103321	0.0128100783902366	1.89244821261729	NA
Fetal_HCA_Eye_Vascular endothelial cells	Fetal	Sensory system	Fetal_HCA_Eye	Vascular endothelial cells	Endothelial cell	CL:0000115	Eye	UBERON:0000970	1.71498577460275e-05	0.00662851301068886	0.274538745387454	0.0133008672014455	1.87612004260249	NA
AdultUterus_Fibroblast	Adult	Reproductive system	AdultUterus	Fibroblast	Fibroblast	CL:0000057	Uterus	UBERON:0000995	0.000410884046291001	0.00502284836834808	0.367527675276753	0.013466304478761	1.87075157017768	NA
Fetal_HCA_Stomach_Vascular endothelial cells	Fetal	Digestive system	Fetal_HCA_Stomach	Vascular endothelial cells	Epithelial cell	CL:0000066	Stomach	UBERON:0000945	0.000246258448194809	0.00522870280967382	0.353505535055351	0.013481030113314	1.87027692119571	NA
AdultJeJunum_Macrophage	Adult	Digestive system	AdultJeJunum	Macrophage	Macrophage	CL:0000235	Jejunum	UBERON:0002115	1.62215963478235e-06	0.00868705742394627	0.21549815498155	0.0136298417431961	1.86550918675195	NA
Madissoon_2020_spleen_T_CD4_conv	Adult	Lymphatic system	Madissoon_2020_spleen	T_CD4_conv	T cell	CL:0000084	Spleen	UBERON:0002106	0.000246330946285086	0.00535221547446926	0.354243542435424	0.0137800681666976	1.86074863407227	NA
Lake_2017_VisualCortex_In4a	Adult	Nervous system	Lake_2017_VisualCortex	In4a	Inhibitory neuron	CL:0008029	Visual cortex	UBERON:0000411	1.69321635813786e-05	0.00699905100507519	0.273062730627306	0.013875232465577	1.8577597319767	NA
FetalAdrenalGland_Endothelial cell	Fetal	Endocrine system	FetalAdrenalGland	Endothelial cell	Endothelial cell	CL:0000115	Adrenal gland	UBERON:0002369	1.93382165971628e-05	0.00691670922854489	0.278966789667897	0.0139900299694902	1.85418135516005	NA
AdultOmentum_Fibroblast	Adult	Integumentary system	AdultOmentum	Fibroblast	Fibroblast	CL:0000057	Omentum	UBERON:0003688	0.000307501435718493	0.00543455725099956	0.360147601476015	0.0141630363631737	1.84884362980951	NA
TS_Muscle_endothelial cell of lymphatic vessel	Adult	Muscular system	TS_Muscle	endothelial cell of lymphatic vessel	Endothelial cell	CL:0000115	Muscle organ	UBERON:0001630	0.00050077943895951	0.00539338636273441	0.380073800738007	0.0147386139970601	1.83154335512896	NA
Placenta_Macrophage	Adult	Reproductive system	Placenta	Macrophage	Macrophage	CL:0000235	Placenta	UBERON:0001987	1.51899164937916e-07	0.0121454120382187	0.169741697416974	0.0148109909795883	1.82941588256126	NA
AdultCervix_Endothelial cell	Adult	Reproductive system	AdultCervix	Endothelial cell	Endothelial cell	CL:0000115	Uterine cervix	UBERON:0000002	7.7990897709375e-06	0.00819300676476449	0.252029520295203	0.0148313761237336	1.82881855124963	NA
Fetal_HCA_Lung_Vascular endothelial cells	Fetal	Respiratory system	Fetal_HCA_Lung	Vascular endothelial cells	Endothelial cell	CL:0000115	Lung	UBERON:0002048	2.59564088472929e-05	0.00720490544640093	0.288929889298893	0.0149353806114774	1.82578370540949	NA
Madissoon_2020_oesophagus_Endothelia_vascular_venous	Adult	Digestive system	Madissoon_2020_oesophagus	Endothelia_vascular_venous	Endothelial cell	CL:0000115	Esophagus	UBERON:0001043	1.76965847761474e-05	0.00761661432905241	0.276014760147601	0.0150623853139283	1.8221062468175	NA
TS_Prostate_fibroblast	Adult	Reproductive system	TS_Prostate	fibroblast	Fibroblast	CL:0000057	Prostate gland	UBERON:0002367	1.23639729489055e-14	0.0522870280967382	0.0402214022140221	0.0150670679658929	1.82197125267032	NA
FetalBrain_Fetal mesenchymal progenitor	Fetal	Nervous system	FetalBrain	Fetal mesenchymal progenitor	Mesenchymal stem cell	CL:0000134	Brain	UBERON:0000955	2.55513561091702e-05	0.00741075988772667	0.287822878228782	0.0152513470930862	1.81669179505449	NA
FetalKidney_Macrophage	Fetal	Urinary system	FetalKidney	Macrophage	Macrophage	CL:0000235	Kidney	UBERON:0002113	6.08503354494669e-08	0.0139981020101504	0.154981549815498	0.0154752827033464	1.81036140851903	NA
AdultPleura_Monocyte	Adult	Respiratory system	AdultPleura	Monocyte	Monocyte	CL:0000576	Pleura	UBERON:0000977	1.79912946033767e-06	0.0100868676249613	0.216236162361624	0.0155469983715208	1.80835344692769	NA
Madissoon_2020_spleen_DC_2	Adult	Lymphatic system	Madissoon_2020_spleen	DC_2	Dendritic cell	CL:0000451	Spleen	UBERON:0002106	8.9270677557204e-05	0.00679319656374945	0.321771217712177	0.015575853180431	1.80754815517249	NA
AdultOmentum_Macrophage	Adult	Integumentary system	AdultOmentum	Macrophage	Macrophage	CL:0000235	Omentum	UBERON:0003688	1.29786353582642e-06	0.0106632600606734	0.208118081180812	0.0157799676445445	1.80189389160887	NA
AdultBoneMarrow_Antigen presenting cell (RPS high)	Adult	Lymphatic system	AdultBoneMarrow	Antigen presenting cell (RPS high)	Professional antigen presenting cell	CL:0000145	Bone marrow	UBERON:0002371	1.90674369967558e-06	0.0101692094014916	0.218450184501845	0.0157937058680273	1.80151595427295	NA
AdultThyroid_Monocyte	Adult	Endocrine system	AdultThyroid	Monocyte	Monocyte	CL:0000576	Thyroid gland	UBERON:0002046	7.03076387925158e-06	0.00893408275353715	0.248708487084871	0.0157968616248546	1.80142918610829	NA
Fetal_HCA_Lung_Lymphatic endothelial cells	Fetal	Respiratory system	Fetal_HCA_Lung	Lymphatic endothelial cells	Endothelial cell	CL:0000115	Lung	UBERON:0002048	2.59564088472929e-05	0.00802832321170389	0.288929889298893	0.0163912665830682	1.78538748640605	NA
FetalFemaleGonad_Macrophage	Fetal	Reproductive system	FetalFemaleGonad	Macrophage	Macrophage	CL:0000235	Immature gonad	UBERON:2005272	8.42362118249965e-08	0.0146980071106579	0.162361623616236	0.016795363494636	1.7748105924769	NA
TS_Eye_ocular surface cell	Adult	Sensory system	TS_Eye	ocular surface cell	Epithelial cell	CL:0000066	Eye	UBERON:0000970	1.62628167272669e-17	0.105273961293984	0.0228782287822878	0.0169286372048109	1.77137800221314	NA
Fetal_HCA_Pancreas_Lymphatic endothelial cells	Fetal	Digestive system	Fetal_HCA_Pancreas	Lymphatic endothelial cells	Endothelial cell	CL:0000115	Pancreas	UBERON:0001264	0.000123760272808483	0.00741075988772667	0.328782287822878	0.0170975500023982	1.76706611748329	NA
Fetal_HCA_Liver_Lymphoid cells	Fetal	Digestive system	Fetal_HCA_Liver	Lymphoid cells	Innate lymphoid cell	CL:0001065	Liver	UBERON:0002107	1.18874102866505e-06	0.0118572158203627	0.206642066420664	0.0171797845684473	1.76498228644897	NA
Fetal_HCA_Placenta_Stromal cells	Fetal	Reproductive system	Fetal_HCA_Placenta	Stromal cells	Stromal cell	CL:0000499	Placenta	UBERON:0001987	0.000164861530799322	0.00761661432905241	0.340221402214022	0.0180242445542251	1.744142928706	NA
AdultProstate_Dendritic cell	Adult	Reproductive system	AdultProstate	Dendritic cell	Dendritic cell	CL:0000451	Prostate gland	UBERON:0002367	1.46587946794054e-06	0.0123512664795445	0.211808118081181	0.0181716064826259	1.74060667667111	NA
Placenta_Fibroblast	Adult	Reproductive system	Placenta	Fibroblast	Fibroblast	CL:0000057	Placenta	UBERON:0001987	0.000385746108522168	0.00736958899946152	0.366051660516605	0.0186552610787794	1.72919866866658	NA
Fetal_HCA_Liver_Hematopoietic stem cells	Fetal	Digestive system	Fetal_HCA_Liver	Hematopoietic stem cells	Hematopoietic stem cell	CL:0000037	Liver	UBERON:0002107	0.000105896739371894	0.00835769031782508	0.323247232472325	0.0186786237655173	1.72865512559307	NA
Fetal_HCA_Pancreas_Smooth muscle cells	Fetal	Digestive system	Fetal_HCA_Pancreas	Smooth muscle cells	Smooth muscle cell	CL:0000192	Pancreas	UBERON:0001264	0.000123760272808483	0.00827534854129478	0.328782287822878	0.0187920304967141	1.72602629143352	NA
FetalIntestine_Dendritic cell	Fetal	Digestive system	FetalIntestine	Dendritic cell	Dendritic cell	CL:0000451	Intestine	UBERON:0000160	3.2794859273156e-08	0.0177446528422789	0.153505535055351	0.0188104249755094	1.725601392518	NA
TS_Prostate_endothelial cell	Adult	Reproductive system	TS_Prostate	endothelial cell	Endothelial cell	CL:0000115	Prostate gland	UBERON:0002367	4.60940434494053e-16	0.0938696252445378	0.029520295202952	0.0190885114784752	1.719227936556	NA
Lake_2017_FrontalCortex_End	Adult	Nervous system	Lake_2017_FrontalCortex	End	Endothelial cell	CL:0000115	Frontal cortex	UBERON:0001870	3.1269136898312e-06	0.0121042411499536	0.231734317343173	0.019287978938934	1.71471327684824	NA
AdultTrachea_Endothelial cell (APC)	Adult	Respiratory system	AdultTrachea	Endothelial cell (APC)	Endothelial cell	CL:0000115	Trachea	UBERON:0003126	6.99413045088325e-06	0.011404336049446	0.247970479704797	0.0194228688489758	1.71168662235486	NA
AdultPeripheralBlood_Monocyte	Adult	Lymphatic system	AdultPeripheralBlood	Monocyte	Monocyte	CL:0000576	Blood	UBERON:0000178	0.000122401631585714	0.00872822831221141	0.324723247232472	0.0194599486225736	1.71085831067415	NA
TS_Pancreas_pancreatic stellate cell	Adult	Digestive system	TS_Pancreas	pancreatic stellate cell	Pancreatic stellate cell	CL:0002410	Pancreas	UBERON:0001264	7.88468778666746e-20	0.159166654033063	0.018450184501845	0.0200587702336624	1.69769569629595	NA
TS_Lung_capillary endothelial cell	Adult	Respiratory system	TS_Lung	capillary endothelial cell	Endothelial cell	CL:0000115	Lung	UBERON:0002048	2.26155144610843e-08	0.021120665680021	0.143911439114391	0.0206566624697722	1.68493984680727	NA
TS_Small_Intestine_neutrophil	Adult	Digestive system	TS_Small_Intestine	neutrophil	Neutrophil	CL:0000775	Small intestine	UBERON:0002108	2.5311473221623e-13	0.0547572813926471	0.0560885608856089	0.0208405320788264	1.68109119727518	NA
TS_Prostate_smooth muscle cell	Adult	Reproductive system	TS_Prostate	smooth muscle cell	Smooth muscle cell	CL:0000192	Prostate gland	UBERON:0002367	2.42328360439951e-15	0.0876528211165005	0.0354243542435424	0.0210358300254084	1.6770403470488	NA
TS_Bladder_vein endothelial cell	Adult	Urinary system	TS_Bladder	vein endothelial cell	Endothelial cell	CL:0000115	Bladder organ	UBERON:0018707	2.72260775656932e-11	0.038906489410565	0.0811808118081181	0.0213438349108629	1.67072754690797	NA
TS_Small_Intestine_gut endothelial cell	Adult	Digestive system	TS_Small_Intestine	gut endothelial cell	Endothelial cell	CL:0000115	Small intestine	UBERON:0002108	1.05571651971011e-14	0.0837004158430462	0.0383763837638376	0.0216523318484307	1.66449532543661	NA
TS_Prostate_monocyte	Adult	Reproductive system	TS_Prostate	monocyte	Monocyte	CL:0000576	Prostate gland	UBERON:0002367	0.00276198563457609	0.00712256366987063	0.45239852398524	0.0217104016571877	1.66333214172814	NA
TS_Eye_dendritic cell	Adult	Sensory system	TS_Eye	dendritic cell	Dendritic cell	CL:0000451	Eye	UBERON:0000970	1.00229859659634e-06	0.0158096210938169	0.205166051660517	0.0218328892615802	1.66088878800452	NA
VentoTormo_2018_decidua_decidual stromal cell (dS2)	Maternal-Fetal	Reproductive system	VentoTormo_2018_decidua	decidual stromal cell (dS2)	Stromal cell	CL:0000499	Decidua	UBERON:0002450	7.92440490657345e-12	0.0464819328513523	0.0701107011070111	0.0219204433682392	1.65915066595261	NA
Lake_2017_FrontalCortex_Ex6b	Adult	Nervous system	Lake_2017_FrontalCortex	Ex6b	Excitatory neuron	CL:0008030	Frontal cortex	UBERON:0001870	8.14013897261329e-05	0.0103750638428173	0.317343173431734	0.0221125326865611	1.65536151211127	NA
VentoTormo_2018_decidua_decidual perivascular cell (dP2)	Maternal-Fetal	Reproductive system	VentoTormo_2018_decidua	decidual perivascular cell (dP2)	Pericyte cell	CL:0000669	Decidua	UBERON:0002450	3.08445981542606e-08	0.0215735454509376	0.152767527675277	0.0221312886036259	1.65499329835691	NA
AdultArtery_Macrophage	Adult	Cardiovascular system	AdultArtery	Macrophage	Macrophage	CL:0000235	Artery	UBERON:0001637	1.4112286939384e-06	0.0162625008647335	0.209594095940959	0.022773971994945	1.64256121773582	NA
AdultTemporalLobe_Macrophage	Adult	Nervous system	AdultTemporalLobe	Macrophage	Microglial cell	CL:0000129	Temporal lobe	UBERON:0001871	6.03936191086125e-07	0.0179093363953395	0.191881918819188	0.0229326757596472	1.63954526930614	NA
Braga_2020_lung_Secretory	Adult	Respiratory system	Braga_2020_lung	Secretory	Club cell	CL:0000158	Lung	UBERON:0002048	0.00202335034446077	0.00819300676476449	0.433210332103321	0.0235708914323643	1.62762399249324	NA
TS_Tongue_capillary endothelial cell	Adult	Digestive system	TS_Tongue	capillary endothelial cell	Capillary endothelial cell	CL:0002144	Tongue	UBERON:0001723	1.27940538718986e-14	0.085017884267531	0.0420664206642066	0.0237236758537281	1.62481801854104	NA
AdultFallopiantube_Dendritic cell	Adult	Reproductive system	AdultFallopiantube	Dendritic cell	Dendritic cell	CL:0000451	Fallopian tube	UBERON:0003889	4.26762239977919e-06	0.0152332286581048	0.239852398523985	0.0241584672664383	1.61693062298319	NA
TS_Thymus_capillary endothelial cell	Adult	Lymphatic system	TS_Thymus	capillary endothelial cell	Capillary endothelial cell	CL:0002144	Thymus	UBERON:0002370	5.22098441936669e-14	0.0781011750389861	0.0468634686346863	0.024194185160842	1.61628899997028	NA
Madissoon_2020_oesophagus_Endothelia_vascular_arterial	Adult	Digestive system	Madissoon_2020_oesophagus	Endothelia_vascular_arterial	Endothelial cell	CL:0000115	Esophagus	UBERON:0001043	0.000138026087672692	0.0111573107198552	0.333210332103321	0.0245171052187368	1.61053080910245	NA
FetalPancreas_Endothelial cell	Fetal	Digestive system	FetalPancreas	Endothelial cell	Endothelial cell	CL:0000115	Pancreas	UBERON:0001264	0.00023186301889705	0.0105397473958779	0.352767527675277	0.0245190600866186	1.61049618207446	NA
VentoTormo_2018_decidua_decidual macrophage (dM1)	Maternal-Fetal	Reproductive system	VentoTormo_2018_decidua	decidual macrophage (dM1)	Macrophage	CL:0000235	Decidua	UBERON:0002450	3.42463197073041e-11	0.044999780873807	0.0833948339483395	0.0247128542182392	1.60707709273445	NA
AdultMuscle_Dendritic cell	Adult	Muscular system	AdultMuscle	Dendritic cell	Dendritic cell	CL:0000451	Muscle organ	UBERON:0001630	4.22548011653365e-06	0.0158096210938169	0.239114391143911	0.0248666757845053	1.60438226800465	NA
AdultStomach_Stromal cell	Adult	Digestive system	AdultStomach	Stromal cell	Stromal cell	CL:0000499	Stomach	UBERON:0000945	0.00120142973674135	0.00946930430098408	0.409963099630996	0.0254329161537865	1.5946038404972	NA
AdultStomach_Smooth muscle cell	Adult	Digestive system	AdultStomach	Smooth muscle cell	Smooth muscle cell	CL:0000192	Stomach	UBERON:0000945	0.00120142973674135	0.00946930430098408	0.409963099630996	0.0254329161537865	1.5946038404972	NA
Lake_2017_CerebellarHemisphere_Per	Adult	Nervous system	Lake_2017_CerebellarHemisphere	Per	Pericyte cell	CL:0000669	Cerebellar hemisphere	UBERON:0002245	0.000608973137070775	0.0100456967366962	0.387084870848708	0.0254688386861713	1.59399085730124	NA
TS_Mammary_macrophage	Adult	Endocrine system	TS_Mammary	macrophage	Macrophage	CL:0000235	Mammary gland	UBERON:0001911	4.00942196726202e-10	0.0385359514161787	0.101107011070111	0.0255116618048213	1.59326125094891	NA
FetalMuscle_Macrophage	Fetal	Muscular system	FetalMuscle	Macrophage	Macrophage	CL:0000235	Muscle organ	UBERON:0001630	3.69074801518273e-06	0.0166330388591199	0.23690036900369	0.0257561691141653	1.58911873200717	NA
AdultLung_Smooth muscle cell	Adult	Respiratory system	AdultLung	Smooth muscle cell	Smooth muscle cell	CL:0000192	Lung	UBERON:0002048	0.000894751204041566	0.010004525848431	0.39409594095941	0.0257692897742516	1.58889755084661	NA
FetalFemaleGonad_Fetal mesenchymal progenitor	Fetal	Reproductive system	FetalFemaleGonad	Fetal mesenchymal progenitor	Mesenchymal stem cell	CL:0000134	Immature gonad	UBERON:2005272	0.00171635470505855	0.00918110808312804	0.429520295202952	0.0257733266137866	1.58882952259113	NA
AdultLung_Macrophage	Adult	Respiratory system	AdultLung	Macrophage	Macrophage	CL:0000235	Lung	UBERON:0002048	0.000138332381295798	0.0118983867086278	0.334317343173432	0.0259634101990991	1.5856382651312	NA
FetalLiver_Dendritic cell	Fetal	Digestive system	FetalLiver	Dendritic cell	Dendritic cell	CL:0000451	Liver	UBERON:0002107	2.53130197540241e-07	0.0224381341045058	0.177859778597786	0.0260352652322374	1.58443799362453	NA
Fetal_HCA_Intestine_Lymphatic endothelial cells	Fetal	Digestive system	Fetal_HCA_Intestine	Lymphatic endothelial cells	Endothelial cell	CL:0000115	Intestine	UBERON:0000160	0.000390228879664066	0.0109514562785294	0.366789667896679	0.0261790159450115	1.58204668237211	NA
TS_Prostate_myeloid cell	Adult	Reproductive system	TS_Prostate	myeloid cell	Myeloid cell	CL:0000763	Prostate gland	UBERON:0002367	1.23639729489055e-14	0.100827505361348	0.0402214022140221	0.0263914809630158	1.578536238578	NA
AdultMuscle_Macrophage	Adult	Muscular system	AdultMuscle	Macrophage	Macrophage	CL:0000235	Muscle organ	UBERON:0001630	0.000307297620780892	0.0115690196025066	0.359409594095941	0.026955245519626	1.56935670808194	NA
TS_Lung_vascular associated smooth muscle cell	Adult	Respiratory system	TS_Lung	vascular associated smooth muscle cell	Smooth muscle cell	CL:0000192	Lung	UBERON:0002048	4.07646056106717e-10	0.040553324941171	0.102583025830258	0.0269665730702974	1.56917424046674	NA
TS_Tongue_endothelial cell of lymphatic vessel	Adult	Digestive system	TS_Tongue	endothelial cell of lymphatic vessel	Endothelial cell	CL:0000115	Tongue	UBERON:0001723	6.31902105283317e-14	0.0809007954410162	0.0516605166051661	0.0270723029384941	1.56747479886786	NA
TS_Skin_t cell	Adult	Integumentary system	TS_Skin	t cell	T cell	CL:0000084	Skin of body	UBERON:0002097	2.81123388516533e-06	0.0188562668254379	0.223616236162362	0.0272758525429839	1.56422166607685	NA
Fetal_HCA_Muscle_Lymphoid cells	Fetal	Muscular system	Fetal_HCA_Muscle	Lymphoid cells	Innate lymphoid cell	CL:0001065	Muscle organ	UBERON:0001630	0.000162680170718434	0.0128041462504611	0.339114391143911	0.0279603447133179	1.55345747862847	NA
TS_Salivary_Gland_macrophage	Adult	Digestive system	TS_Salivary_Gland	macrophage	Macrophage	CL:0000235	Saliva-secreting gland	UBERON:0001044	4.73975041161846e-16	0.143604058268837	0.0302583025830258	0.02797744934405	1.5531918819206	NA
AdultCervix_Macrophage	Adult	Reproductive system	AdultCervix	Macrophage	Macrophage	CL:0000235	Uterine cervix	UBERON:0000002	2.34920227794361e-05	0.0153155704346351	0.284132841328413	0.0280124778124531	1.55264847444378	NA
AdultFallopiantube_Endothelial cell (APC)	Adult	Reproductive system	AdultFallopiantube	Endothelial cell (APC)	Endothelial cell	CL:0000115	Fallopian tube	UBERON:0003889	0.000796079272315967	0.0111984816081203	0.391143911439114	0.0281676780458567	1.55024895185817	NA
AdultArtery_Endothelial cell (APC)	Adult	Cardiovascular system	AdultArtery	Endothelial cell (APC)	Endothelial cell	CL:0000115	Artery	UBERON:0001637	3.95221522049683e-05	0.0150273742167791	0.29520295202952	0.028470936296211	1.54559825039461	NA
AdultUterus_Macrophage	Adult	Reproductive system	AdultUterus	Macrophage	Macrophage	CL:0000235	Uterus	UBERON:0000995	0.000150537721057353	0.0131746842448474	0.33690036900369	0.028484105389861	1.54539741602995	NA
FetalKidney_Dendritic cell	Fetal	Urinary system	FetalKidney	Dendritic cell	Dendritic cell	CL:0000451	Kidney	UBERON:0002113	7.75867784887222e-06	0.0177446528422789	0.250553505535055	0.0285243451840972	1.54478431662745	NA
Fetal_HCA_Adrenal_Lymphoid cells	Fetal	Endocrine system	Fetal_HCA_Adrenal	Lymphoid cells	Innate lymphoid cell	CL:0001065	Adrenal gland	UBERON:0002369	3.35397528778981e-06	0.0190209503784985	0.233948339483395	0.0285456532558498	1.54446001388818	NA
Fetal_HCA_Muscle_Schwann cells	Fetal	Muscular system	Fetal_HCA_Muscle	Schwann cells	Schwann cell	CL:0002573	Muscle organ	UBERON:0001630	0.00113586067791656	0.0109926271667946	0.405535055350554	0.0285888346222193	1.54380354759601	NA
TS_Mammary_endothelial cell of lymphatic vessel	Adult	Endocrine system	TS_Mammary	endothelial cell of lymphatic vessel	Endothelial cell	CL:0000115	Mammary gland	UBERON:0001911	9.78368199134391e-11	0.0517106356610261	0.0885608856088561	0.0292456584851298	1.53393859576625	NA
Fetal_HCA_Kidney_Megakaryocytes	Fetal	Urinary system	Fetal_HCA_Kidney	Megakaryocytes	Megakaryocyte	CL:0000556	Kidney	UBERON:0002113	0.000254261630309338	0.0129276589152565	0.356088560885609	0.0293740658474313	1.53203593591193	NA
AdultAdrenalGland_Macrophage	Adult	Endocrine system	AdultAdrenalGland	Macrophage	Macrophage	CL:0000235	Adrenal gland	UBERON:0002369	1.94325807310537e-05	0.0170859186300365	0.280442804428044	0.0303831353112916	1.51736741223312	NA
Fetal_HCA_Stomach_Lymphoid cells	Fetal	Digestive system	Fetal_HCA_Stomach	Lymphoid cells	Innate lymphoid cell	CL:0001065	Stomach	UBERON:0000945	8.36105947332178e-05	0.0151920577698397	0.319188191881919	0.0306899060264273	1.51300444139113	NA
Fetal_HCA_Spleen_Stromal cells	Fetal	Lymphatic system	Fetal_HCA_Spleen	Stromal cells	Stromal cell	CL:0000499	Spleen	UBERON:0002106	0.000743073096490931	0.0127218044739308	0.389667896678967	0.0312650532786558	1.50494082690314	NA
FetalRib_Endothelial cell	Fetal	Skeletal system	FetalRib	Endothelial cell	Endothelial cell	CL:0000115	Rib	UBERON:0002228	0.00108105728939986	0.0126394626974005	0.397785977859779	0.0316388083590821	1.49977988209032	NA
Fetal_HCA_Pancreas_ENS glia	Fetal	Digestive system	Fetal_HCA_Pancreas	ENS glia	Glial cell	CL:0000125	Pancreas	UBERON:0001264	0.000333426871844309	0.0139157602336201	0.361623616236162	0.0316624465954486	1.49945552971846	NA
FetalCalvaria_Fetal mesenchymal progenitor	Fetal	Skeletal system	FetalCalvaria	Fetal mesenchymal progenitor	Mesenchymal stem cell	CL:0000134	Vault of skull	UBERON:0004339	0.000925743198577336	0.0127629753621959	0.395571955719557	0.0317492469302472	1.49826657140876	NA
AdultCerebellum_Macrophage	Adult	Nervous system	AdultCerebellum	Macrophage	Microglial cell	CL:0000129	Cerebellum	UBERON:0002037	5.25709922920775e-06	0.0206266150208392	0.245756457564576	0.031857351245991	1.49679033610145	NA
TS_Thymus_vein endothelial cell	Adult	Lymphatic system	TS_Thymus	vein endothelial cell	Endothelial cell	CL:0000115	Thymus	UBERON:0002370	3.87266475259815e-16	0.181975326131955	0.0280442804428044	0.0320381972388419	1.49433192926851	NA
TS_Prostate_macrophage	Adult	Reproductive system	TS_Prostate	macrophage	Macrophage	CL:0000235	Prostate gland	UBERON:0002367	2.93612031250111e-13	0.0907818086246517	0.0568265682656827	0.0323305623719927	1.4903867410139	NA
TS_Lung_intermediate monocyte	Adult	Respiratory system	TS_Lung	intermediate monocyte	Monocyte	CL:0000576	Lung	UBERON:0002048	1.61128233790003e-09	0.0462760784100266	0.114022140221402	0.0329490504105707	1.48215709722754	NA
Voigt_2019_retina_2_Choriocapillaris	Adult	Sensory system	Voigt_2019_retina_2	Choriocapillaris	Capillary endothelial cell	CL:0002144	Retina	UBERON:0000966	0.000385098647223898	0.0145744944458625	0.364944649446494	0.0331711750793795	1.47923914345034	NA
TS_Eye_monocyte	Adult	Sensory system	TS_Eye	monocyte	Monocyte	CL:0000576	Eye	UBERON:0000970	6.40709751358304e-14	0.104903423299598	0.0523985239852399	0.0340998085353679	1.46724805949039	NA
TS_Lymph_Node_intermediate monocyte	Adult	Lymphatic system	TS_Lymph_Node	intermediate monocyte	Monocyte	CL:0000576	Lymph node	UBERON:0000029	2.07804525513506e-15	0.163736622630494	0.0335793357933579	0.0341070022810432	1.46715644975157	NA
FetalSpinalCord_Monocyte	Fetal	Nervous system	FetalSpinalCord	Monocyte	Monocyte	CL:0000576	Spinal cord	UBERON:0002240	8.87099656487434e-05	0.0171270895183016	0.321033210332103	0.0341080299306176	1.4671433645847	NA
