"","gene.id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","design"
"1238","Gm16712",1.56183100265956,1.15605328634512,0.866353870437325,1.33438924415673,0.182076323192523,0.610801736270464,"~diet"
"1239","Tnnt1",1517.63881126858,1.15482576261353,0.835956593256295,1.38144225660706,0.167143020738535,0.591244323815135,"~diet"
"1240","Sprr1a",0.681936190499658,1.15464709780006,1.72277920726719,0.670223492905776,0.50271532987958,NA,"~diet"
"1241","Spp1",77.4368515332419,1.15330154616528,0.410369852723126,2.81039539944814,0.004948066987497,0.216660847966316,"~diet"
"1242","Elovl4",2.00716906784923,1.15261695666137,0.713935777253163,1.61445467979769,0.106428839510538,0.509902356642569,"~diet"
"1243","D830032E09Rik",3.83825475368035,1.1512261956925,0.82434602674491,1.39653271604686,0.162554135785178,0.587753502620014,"~diet"
"1244","C7",31.8967111191693,1.1506517223935,0.402296638987985,2.86020714786003,0.00423364368513765,0.206609605023132,"~diet"
"1245","Zp2",4.76739790846959,1.14990315861216,0.508909685929438,2.25954268587373,0.0238496481902686,0.322975679504904,"~diet"
"1246","Wnt3",0.992673789965069,1.1492930514886,1.15242525357153,0.997282077884679,0.318627610489664,NA,"~diet"
"1247","Rab26",0.474923328778864,1.14916089380675,2.01866427744336,0.569267959337033,0.569174307223578,NA,"~diet"
"1248","Gpr183",17.7734392218186,1.14851354363015,0.456908716841559,2.51366082829279,0.0119485284082412,0.269706382196876,"~diet"
"1249","A230072E10Rik",6.1374194533576,1.14811460803392,0.42248566411764,2.7175232334374,0.00657725374440158,0.226768694959239,"~diet"
"1250","Gsg1",0.307141615853201,1.14796178574027,2.10492060154699,0.545370587801072,0.585498664960948,NA,"~diet"
"1251","Gstt4",0.287066862634672,1.14652147627938,2.98322674683043,0.384322605547003,0.700739355346433,NA,"~diet"
"1252","Rp1l1",0.375943928035048,1.14415427869974,2.37470179689688,0.481809665615639,0.629941162466695,NA,"~diet"
"1253","Gabra4",3.3276203816926,1.14375566380815,0.541296050907163,2.11299465771331,0.0346012251349944,0.360448945601427,"~diet"
"1254","Ces3b",0.942368421674053,1.142550997845,2.24955614452149,0.507900636588929,0.611523028264984,NA,"~diet"
"1255","Gm11524",0.553964724200334,1.14238877921029,1.78877735719454,0.63864224053125,0.523055695483135,NA,"~diet"
"1256","Runx3",6.47437750660354,1.14194323807831,0.73813314791928,1.54706944309076,0.121846501346077,0.531887994044426,"~diet"
"1257","Gm4651",0.293377466589214,1.14041467160676,1.85498370416542,0.614784199476213,0.538697245362438,NA,"~diet"
"1258","Mucl1",6.05525565409511,1.13964218338225,0.509659922344983,2.23608357929867,0.0253462968655676,0.329334067969757,"~diet"
"1259","Birc5",11.0690992489396,1.13929253513727,0.563669350385371,2.02120717466429,0.0432583233202126,0.387567175114218,"~diet"
"1260","Gm11478",0.862894440888281,1.13909481535159,1.06543958715058,1.06913130419529,0.285010507688311,NA,"~diet"
"1261","4930405A21Rik",0.870543736846054,1.13755376907195,1.56029768372272,0.729062012293613,0.465963730364273,NA,"~diet"
"1262","Art2a-ps",0.921550164848081,1.13737659594002,1.45281962002013,0.782875300048788,0.433700343384309,NA,"~diet"
"1263","Tlr1",20.8086802804242,1.13702421171534,0.608445485481071,1.86873637630222,0.0616595004531292,0.425244180883339,"~diet"
"1264","Tlr8",27.299051864828,1.13699335032281,0.385004637994483,2.953193905002,0.00314504340983016,0.187801143983268,"~diet"
"1265","Gm8995",230.395316625455,1.13695078612087,0.484871565734598,2.34484937139661,0.0190347678244785,0.304792780642767,"~diet"
"1266","Brip1",9.82965835311583,1.13612004615612,0.593302828607195,1.91490751666095,0.0555042990529022,0.411439217026379,"~diet"
"1267","Gm10171",5.4463386755556,1.1339654681937,0.942700456320374,1.20289054767183,0.229018678626529,0.653788877879682,"~diet"
"1268","RP23-316A19.7",0.672741426864962,1.13360288265981,1.53706976350487,0.737509064048555,0.460812833188206,NA,"~diet"
"1269","Tmsb15b2",1.7727800860536,1.1335692249465,1.32610492978152,0.854811108449209,0.392655727499133,0.785896232688435,"~diet"
"1270","Nlrp1a",2.64690024570559,1.13326567748585,0.633887808855408,1.78780166088405,0.0738080128307191,0.452632313304377,"~diet"
"1271","Atf3",563.22399559937,1.13277116963619,0.489013997866381,2.31643915016459,0.0205343032333629,0.309725417858502,"~diet"
"1272","Capn13",0.285011534896293,1.13099483195625,2.49736349160152,0.452875536845045,0.650638367215813,NA,"~diet"
"1273","Ckap2l",11.2962452834198,1.13091600850801,0.461113103906277,2.45257833474599,0.0141836493175687,0.283290215016731,"~diet"
"1274","Tnnc1",856.611285148039,1.13074231112282,0.960521257240411,1.17721737296211,0.239108756218366,0.667719602098998,"~diet"
"1275","Dyrk4",0.759580504478119,1.13011936878195,1.18756957589909,0.951623712594989,0.341287851193808,NA,"~diet"
"1276","Depdc1a",4.78125216110514,1.12987323631902,0.659453290985021,1.7133483929261,0.0866484644380141,0.477852058774161,"~diet"
"1277","Slc22a27",2.23464508603782,1.12874473653182,1.97241042396116,0.572266665608557,0.567141329280634,0.87471436462965,"~diet"
"1278","Gm20319",1.17798644220454,1.12865227567942,1.97144174805625,0.572500951038608,0.566982641727807,NA,"~diet"
"1279","Gm10392",1.57980690857836,1.12849152736825,1.15522449095125,0.976859074757853,0.328638925047891,0.7430633699381,"~diet"
"1280","Gm9844",1.68297499858899,1.12846106675489,0.766649197292755,1.47193927905982,0.141037275421341,0.556133792322582,"~diet"
"1281","Rpgrip1",3.2521545829125,1.12679812547929,0.672355867371138,1.67589543002724,0.0937586770334961,0.48627813539946,"~diet"
"1282","Gm15710",1.28160399357172,1.12616811107725,1.39195782221652,0.809053329851597,0.418484471431713,0.801856211583052,"~diet"
"1283","Rnf208",1.75888850317449,1.12420134193867,0.71885258410969,1.56388300854619,0.11784504552182,0.526700125431495,"~diet"
"1284","Ubd",10.1795681659344,1.12333299551766,0.642574110893381,1.74817655500604,0.0804334599963272,0.466793030059753,"~diet"
"1285","Klre1",1.08271696768112,1.12180675236323,1.20400806114443,0.931726944832018,0.351477657730155,NA,"~diet"
"1286","RP23-329P9.12",2.49647719071883,1.12059757189442,1.2470028341026,0.898632738634354,0.368848314493264,0.772200869425611,"~diet"
