"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0000792","heterochromatin",77,0.358834803173987,1.53560437651933,0.0137556173488228,0.0842686468216171,0.0671801131782242,2880,"tags=35%, list=24%, signal=27%","52609/76804/109113/22658/16009/72462/20937/22778/15201/17257/64707/21974/22385/99377/13433/12615/50721/12617/18140/14056/19763/116848/17300/78658/14055/269639/54383"
"GO:0030117","membrane coat",85,-0.322895497313733,-1.42679080823697,0.0136701495260026,0.0842686468216171,0.0671801131782242,3455,"tags=41%, list=29%, signal=29%","11764/11782/11777/71770/22041/11778/16004/80743/20224/232910/20334/99683/110379/13858/78891/11771/54160/213827/67489/11765/216705/68953/108800/11769/74325/74385/56297/226922/216549/55946/27054/67898/269338/108012/56447"
"GO:0048475","coated membrane",85,-0.322895497313733,-1.42679080823697,0.0136701495260026,0.0842686468216171,0.0671801131782242,3455,"tags=41%, list=29%, signal=29%","11764/11782/11777/71770/22041/11778/16004/80743/20224/232910/20334/99683/110379/13858/78891/11771/54160/213827/67489/11765/216705/68953/108800/11769/74325/74385/56297/226922/216549/55946/27054/67898/269338/108012/56447"
"GO:1990351","transporter complex",273,-0.251733479686071,-1.33047607742906,0.0139124720068627,0.0844685800416661,0.0673395026647958,3612,"tags=42%, list=31%, signal=30%","16500/103737/16518/78330/67273/70316/12869/17991/12313/12286/68202/66495/69981/72129/66108/14225/110323/66218/114143/66091/66576/14403/11447/16523/238076/76757/66335/12293/68198/67530/16504/240899/21871/74610/407785/75597/17718/11443/76192/78506/11931/13043/66416/216001/225887/235281/22318/17992/66144/67130/67549/17720/12862/66594/70495/11928/12867/78808/68194/68375/54670/56273/66152/228071/11975/54405/67456/68514/76905/230075/171429/18821/17719/66290/68349/231252/12299/66377/16511/76295/399548/215999/69379/66916/69875/12865/67184/12290/73834/68197/56188/54378/22272/17716/108664/20271/238161/17993/20266/226922/11964/16514/26373/56398/11973/68342/12859/66733/16495/17711/54411/53881/170706/17717/14628/16502"
"GO:0030120","vesicle coat",52,-0.384286951477688,-1.56794948062779,0.0143721424340103,0.0864872288064334,0.0689487969586891,2791,"tags=46%, list=24%, signal=35%","72238/11764/71770/22041/20224/232910/20334/99683/110379/13858/78891/11771/54160/213827/11765/216705/108800/11769/74325/216549/27054/67898/108012/56447"
"GO:0033176","proton-transporting V-type ATPase complex",21,-0.537705504674915,-1.74495474821459,0.0155778336122345,0.0929204110203462,0.0740774174543008,3147,"tags=57%, list=27%, signal=42%","114143/66335/21871/66144/70495/11975/66290/73834/108664/11964/11973/54411"
"GO:0016471","vacuolar proton-transporting V-type ATPase complex",19,-0.537592497992926,-1.69476819764245,0.0166059372201196,0.0971684408042105,0.0774640046658954,3147,"tags=79%, list=27%, signal=58%","52898/195040/11984/76252/114143/66335/21871/66144/70495/11975/66290/73834/108664/11964/11973"
"GO:0005778","peroxisomal membrane",53,-0.389103710612684,-1.59712082231432,0.0167186876089598,0.0971684408042105,0.0774640046658954,4328,"tags=64%, list=37%, signal=41%","20524/12359/69129/11666/228061/93734/26874/74043/103737/15357/72129/50790/66437/71382/384061/216820/19298/18632/11430/19301/18631/56273/19302/17966/216739/330450/67452/11840/74159/72759/67979/19299/12389/111175"
"GO:0031903","microbody membrane",53,-0.389103710612684,-1.59712082231432,0.0167186876089598,0.0971684408042105,0.0774640046658954,4328,"tags=64%, list=37%, signal=41%","20524/12359/69129/11666/228061/93734/26874/74043/103737/15357/72129/50790/66437/71382/384061/216820/19298/18632/11430/19301/18631/56273/19302/17966/216739/330450/67452/11840/74159/72759/67979/19299/12389/111175"
"GO:0034358","plasma lipoprotein particle",23,-0.491170674926204,-1.63508499674144,0.0170578787770611,0.0974735930117776,0.0777072761626401,895,"tags=35%, list=8%, signal=32%","15450/18979/66881/11818/22359/15439/11806/54135"
"GO:1990777","lipoprotein particle",23,-0.491170674926204,-1.63508499674144,0.0170578787770611,0.0974735930117776,0.0777072761626401,895,"tags=35%, list=8%, signal=32%","15450/18979/66881/11818/22359/15439/11806/54135"
"GO:0005798","Golgi-associated vesicle",80,-0.343892913091302,-1.50863127311315,0.0174570077965222,0.0989230441802926,0.0788627983790259,2406,"tags=34%, list=20%, signal=27%","78891/54160/66552/67549/27965/213827/67489/11765/68581/11769/73218/74325/11840/320150/68365/27277/26875/20333/56334/20595/216549/68328/54130/107975/20528/108012/56447"
"GO:0005742","mitochondrial outer membrane translocase complex",12,-0.600273683171604,-1.63745268092975,0.0177527059786486,0.0997672732684382,0.0795358293084298,2913,"tags=58%, list=25%, signal=44%","17827/230935/53375/66169/223696/641376/68512"
